ROI,n_spikes,spike_times_s
ROI.01 [],3,59.778;112.284;132.278
ROI.18 [],2,99.778;119.278
ROI.D [],1,58.777
ROI.E [],1,119.278
ROI.10 [],1,119.278
ROI.11 [],1,119.278
ROI.21 [],1,98.779
ROI.22 [],1,58.291
