ROI,n_spikes,spike_times_s
ROI.22 [],4,43.777;104.789;167.777;176.787
ROI.05 [],2,105.277;199.296
ROI.06 [],2,98.284;105.277
ROI.04 [],2,99.778;105.277
ROI.C [],1,103.779
ROI.01 [],1,104.789
ROI.D [],1,176.787
ROI.B [],1,105.777
ROI.A [],1,105.277
ROI.03 [],1,105.777
ROI.19 [],1,117.284
ROI.26 [],1,102.777
ROI.27 [],1,106.780
