Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.259,-0.9375219049074283,-0.7713596673326455,-0.9098034715093833,-0.8164478241139004,-0.9759461793100921,-0.6732053732896145,-0.7666259524704403,-0.8476039296427618,-0.8590717821815596,-0.9637897065377568,-0.6760499932446058,-1.0
0.777,-0.9391838858745728,-0.7728087095347127,-0.9113836242541349,-0.8175067908421957,-0.9767025298733611,-0.6740954459003379,-0.7694039013888576,-0.8486188230433959,-0.8598128119012591,-0.9637633581697514,-0.6767389468726998,-1.0
1.297,-0.9401502125056379,-0.7726185350381856,-0.9110481344344514,-0.8171125693531452,-0.9756687101030003,-0.6745671215355735,-0.7688077379024344,-0.84779801058514,-0.8581109401901351,-0.9640624483592329,-0.6775927733703841,-1.0
1.777,-0.9405649488423973,-0.7728715126798472,-0.9114427809784842,-0.8182105567341473,-0.9764376222438704,-0.6747391174160159,-0.7695822327616304,-0.8475692989080916,-0.8610135879732617,-0.9645259323468225,-0.6773185658214964,-1.0
2.288,-0.9421194832905946,-0.7738854679213985,-0.9113792313911733,-0.8192779550550439,-0.9775976548590902,-0.6752817943591262,-0.7692485788979962,-0.8489609761996231,-0.8615110967776354,-0.9650840886716175,-0.6783434236174231,-1.0
2.778,-0.942846982409451,-0.7732313410232365,-0.9115369252071988,-0.8194517958774872,-0.9767571250391813,-0.6754561279208947,-0.7694409138848548,-0.8499615686716101,-0.8622997296293047,-0.9645017056824066,-0.6779187401439168,-1.0
3.278,-0.9434240695428533,-0.7725165443503953,-0.9114149912702513,-0.818830114527539,-0.9778081757275013,-0.6753754343198856,-0.7703674381230586,-0.8490571562499529,-0.8611241029831872,-0.9639635102063936,-0.6785422298503476,-1.0
3.778,-0.9443504286803394,-0.7739552615953327,-0.9124776320123993,-0.8194183870026394,-0.9780838336038041,-0.6758956205112493,-0.7698269437358585,-0.8505577119356423,-0.8598450318063076,-0.9659615514336612,-0.6784272911029037,-1.0
4.277,-0.9451413417846894,-0.7739410942844561,-0.9117806676623257,-0.8191753724299705,-0.9774725034460565,-0.6760401993557117,-0.7690232042306515,-0.8480006881982857,-0.8606094651961896,-0.966251992819433,-0.6780320027576984,-1.0
4.787,-0.9452805367684681,-0.7734268023456544,-0.9121808008608406,-0.8197659596812786,-0.9777997596853575,-0.6761480702106009,-0.770108397311899,-0.8490627091340597,-0.859437885961086,-0.965604804440696,-0.6779323852663218,-1.0
5.278,-0.9460258877002038,-0.7739450661612726,-0.9130850857990828,-0.81972114423037,-0.977502545955682,-0.6760350774522831,-0.7699273173824219,-0.8502499160527418,-0.8610131265796422,-0.9644120612536803,-0.6787539775371082,-1.0
5.787,-0.9470455432849797,-0.7744519095940287,-0.9130087398752866,-0.8202260015649142,-0.9790031333241462,-0.6767808704698883,-0.7693814958077326,-0.849739143763411,-0.861484803165054,-0.9667471287978571,-0.6785848592817667,-1.0
6.277,-0.9464988500667343,-0.7739709376536996,-0.9120448138597579,-0.8199750737457879,-0.9778849493826951,-0.6764326425872053,-0.7684136511058363,-0.8494220193021217,-0.8625513388278705,-0.967421582239395,-0.678365137998334,-1.0
6.778,-0.9469083778254096,-0.7750044049438329,-0.9119338518993183,-0.8209889025494668,-0.9783789464561724,-0.6767970611359546,-0.7694238729541427,-0.8483350514750315,-0.8634897886187342,-0.9665471579578244,-0.6790133065041885,-1.0
7.277,-0.9474273694838541,-0.7748472126986375,-0.913022968992057,-0.8217769805931459,-0.979891677661745,-0.676239686557903,-0.770727565584821,-0.8479234475395779,-0.863975758904603,-0.9678321669940203,-0.6794485898326434,-1.0
7.777,-0.9480938251192589,-0.7751888649532377,-0.9123263841045283,-0.8216577812827981,-0.9785150073916677,-0.6770279601630993,-0.7700499427972872,-0.8491154770411642,-0.8636011645016952,-0.9680049459886235,-0.6794112152277437,-1.0
8.287,-0.947732470268408,-0.7746688467726297,-0.9129173820500803,-0.8215352221094184,-0.97832998989178,-0.677615415789914,-0.7700722842617644,-0.8485539064337055,-0.863369864182775,-0.967830312139898,-0.6795274993631416,-1.0
8.779,-0.94869372624515,-0.7753977036225613,-0.9132120068807272,-0.8220884680376047,-0.9808623453540047,-0.6780002681420265,-0.7715829229567189,-0.8538791703613753,-0.8629953419109313,-0.9687224016343321,-0.680548279205759,-1.0
9.287,-0.9484659942071072,-0.7745313413084668,-0.9126570143219006,-0.8211666704515912,-0.9786417058696926,-0.6766045808809407,-0.7711195005459853,-0.8500648747811042,-0.8609001441968548,-0.9678590394162833,-0.6787452192936834,-1.0
9.778,-0.9483244343516473,-0.7741845616731806,-0.9135134086551069,-0.822064801603984,-0.9780302813210684,-0.6777219318448012,-0.7697541949002418,-0.8507196156340984,-0.863824822094852,-0.9693668880288674,-0.6791396278472082,-1.0
10.277,-0.9485904713355056,-0.7742192408700271,-0.9135330423545258,-0.8218311474562175,-0.9799988960978417,-0.6771358790407718,-0.7697332577583075,-0.8496182574133747,-0.8616781316883442,-0.9678958538073924,-0.6795717757224449,-1.0
10.788,-0.9491310518949378,-0.774814195983308,-0.9133849383685906,-0.8224307250571673,-0.9788954341964364,-0.6771112401075166,-0.7708947226670465,-0.8495686872616808,-0.8632727289747434,-0.9685294044630234,-0.6797809780968043,-1.0
11.277,-0.9489928536989071,-0.7755197875941867,-0.9137084949593981,-0.8222253877516281,-0.9792969476216388,-0.6779723342951338,-0.7697239664160839,-0.8488401291449815,-0.8651463583423623,-0.9679972695315022,-0.6795605477010247,-1.0
11.788,-0.949036615894827,-0.7759469897591128,-0.9135280645787577,-0.8226294775673669,-0.9790393721864266,-0.6781338422346644,-0.7703143690715999,-0.8498875887892259,-0.8635725944694532,-0.967748693756686,-0.6795253364073227,-1.0
12.278,-0.9493386833461879,-0.7755159260513843,-0.9130240568707462,-0.8229065508103103,-0.9777785210225662,-0.6771634975850896,-0.7705609202944753,-0.8476281660041477,-0.8658023832355211,-0.9681964171273945,-0.6796913983299673,-1.0
12.777,-0.9493716095994683,-0.7745122748916322,-0.9132370460788698,-0.8225474215928087,-0.9780284850297987,-0.6779627605567649,-0.7712352043835453,-0.8517884679135791,-0.8637606797998634,-0.969172396303566,-0.6798165902914662,-1.0
13.279,-0.9498166375553652,-0.7754521608069385,-0.9144113006925293,-0.8224477098980244,-0.9796268975100648,-0.6780337844708959,-0.7702307516241007,-0.8506358739354261,-0.8616516358840091,-0.9691487910840205,-0.6793646586372196,-1.0
13.779,-0.9493462247256348,-0.774731149365177,-0.913308538854506,-0.8217075631411668,-0.9794847663390103,-0.6777692154036046,-0.7693783169645071,-0.8484617697311897,-0.8632964706188152,-0.9670479982847235,-0.6800723491755803,-1.0
14.285,-0.9498918601850733,-0.7750565646968391,-0.9132683890688804,-0.8222135206475861,-0.9795153741912453,-0.6782079450152158,-0.7713280211272686,-0.8508686086947427,-0.8621976737748158,-0.9684518979911863,-0.679967807328788,-1.0
14.779,-0.9497761020774609,-0.7758100588097246,-0.9136366253445128,-0.822523785808994,-0.9785748535690667,-0.6781099270538324,-0.771167153787979,-0.848446330966084,-0.8640868708859393,-0.9676709957869127,-0.6803955528372256,-1.0
15.277,-0.9495852704176401,-0.775508247424324,-0.912808579899009,-0.8230208046344515,-0.9775173219947515,-0.6779137774338834,-0.7707617500328912,-0.8506580376501005,-0.8638963551677162,-0.9663622327160215,-0.6805430488520003,-1.0
15.779,-0.9494710197620949,-0.7753888567645817,-0.9134916078177325,-0.8234186627458318,-0.9774738426076259,-0.6786858369857505,-0.7714159020300629,-0.8518308062298258,-0.86543394633273,-0.9670105500953572,-0.6798183451418024,-1.0
16.282,-0.949889593503666,-0.7751767303410253,-0.9139190726878329,-0.8237691821983951,-0.979021711854446,-0.6784096218734448,-0.7710567771379138,-0.8494527945160193,-0.8635880780259928,-0.9680088856503528,-0.6805691308370841,-1.0
16.785,-0.9500710658998514,-0.7750843993075839,-0.9141345816804892,-0.822861734025384,-0.9798323544298382,-0.6786811633431132,-0.7710992381395066,-0.8510442142524326,-0.8633819135445224,-0.967076644381741,-0.6802433287498781,-1.0
17.286,-0.9500274826584499,-0.7753417585906455,-0.9142907212532401,-0.8234093317343296,-0.9789425779260867,-0.6777775008628387,-0.7706246626537901,-0.8499921020581872,-0.8637067479331183,-0.9681175597865781,-0.6805470761475023,-1.0
17.778,-0.950381165962876,-0.7747079148975484,-0.9145062602681195,-0.8225862141614962,-0.980514989587903,-0.6784500250327198,-0.7720310753319787,-0.850181369067587,-0.8611648388494367,-0.9703494261120398,-0.6803475735797525,-1.0
18.278,-0.9501747756249175,-0.7739220680920245,-0.913490189444782,-0.8219169410803371,-0.9798013917166185,-0.677186301806533,-0.770227239978521,-0.8502527977150104,-0.8630121299567768,-0.9680736000927197,-0.6793512629431181,-1.0
18.778,-0.9508316162900664,-0.7740958103901641,-0.9141419281303422,-0.8217834617582983,-0.9799476821019312,-0.6775813214721524,-0.7702931925160722,-0.8491429356249063,-0.8637388420685598,-0.9693847236855708,-0.6795181259084564,-1.0
19.296,-0.9503652070610755,-0.7742766760019485,-0.9142617381513325,-0.8224357899214377,-0.9802130456436399,-0.6775336510946357,-0.7712746557293105,-0.8513024478921474,-0.8611303293449718,-0.9685869087166065,-0.6786526760775505,-1.0
19.779,-0.9503000827433189,-0.7742066791504653,-0.9127448795343621,-0.8216563254169856,-0.9791574167114708,-0.677271387646834,-0.769986101073946,-0.8507948642140183,-0.8615030903314804,-0.9684582543191456,-0.6797292062077108,-1.0
20.279,-0.9499226921181899,-0.7749717039063782,-0.913765433037486,-0.821918058138894,-0.9794481431096389,-0.6772699393406614,-0.7703678042929267,-0.8513152310052854,-0.864638891670645,-0.9691085762706616,-0.6794354971161538,-1.0
20.778,-0.9499896117585774,-0.7741790351625266,-0.9127762522967542,-0.821857296328952,-0.9784996357877217,-0.6772172960262746,-0.7696769396374248,-0.8507845011040456,-0.8644606072765344,-0.9678156451051099,-0.6791305888374201,-1.0
21.283,-0.9498642279014464,-0.775899256979966,-0.9130075684257322,-0.8229436790164134,-0.9783900679642092,-0.6772967542330258,-0.769353998155882,-0.8491064732058525,-0.8652528741648728,-0.9697195354638412,-0.6791711549648075,-1.0
21.778,-0.9502839596650263,-0.7754861632663402,-0.9131664517213005,-0.8225662290885131,-0.9787635493767515,-0.6777448088486966,-0.7714512105001269,-0.8502711581792002,-0.8648399259577574,-0.9673178510975406,-0.6795733554027458,-1.0
22.278,-0.9503527492403357,-0.7747844966612505,-0.9130766786196293,-0.8228420213842794,-0.9789091049742324,-0.6775911597726024,-0.769638005454566,-0.8518481970369044,-0.8637309310479223,-0.9694884024999767,-0.6799010507284928,-1.0
