Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 []
0.258,0.0,5.429999622782267,0.37595931029847024,0.4862169007973227,0.09783543634453645,0.023103123325911263,0.10154049982264365,0.02917117543974567,0.1950599498237709,0.036004038857308476,0.038663149321671336,0.0019727486216524616,-0.02152891757119264,0.03317715812869153,0.006813632841731555,0.05234863428225031
0.78,0.0,7.402637080168524,0.14560921914438515,0.4692380232002174,0.08827979541172591,0.025397361752528855,0.1064920279892748,0.031133242495704136,0.17541031621826497,0.05152073439310612,0.13996991967093894,0.03601193518922135,0.055841264366334,0.04998398362872642,0.019953749470376172,0.04808790599988755
1.276,0.0,6.523117959296607,0.26295522388378373,0.39583927678997327,0.07563971253509971,0.016972542664952035,0.07589985219497451,0.027923288565191724,0.16401399173664835,0.03377436658579818,0.1023671310265643,0.014698116962150603,0.008311305148372491,0.026431625774510924,0.004100886475084296,0.03562115895446449
1.787,0.0,8.869585076069335,0.32796394129290424,0.3651949924933098,0.07601144442351507,0.023003108548391712,0.07294462512040471,0.02382747827090922,0.15158772578353757,0.050973593682138114,0.11574647302796959,0.03291891693772771,0.005659406467907219,0.03226287387551653,0.01008326649546511,0.02322731644947781
2.277,0.0,7.668115110068625,0.622908204220785,0.2740209027136787,0.07182048655680241,0.01744670520262198,0.058760152089387126,0.03657712303725301,0.1404311217676778,0.039054413598612,0.09819607204385689,0.012751442765691548,0.015098658873281339,0.014783232715028276,0.009410567642976266,0.04966915725617119
2.788,0.0,14.565214156957,0.7818572406275073,0.20239042540823024,0.056881666025741726,0.01582439345431347,0.05229491388031738,0.02774075648937393,0.12837117954189484,0.03310499206869671,0.0584896774878327,-0.0028437956915265826,-0.0053787019695945865,0.028810281287679623,0.02179406712458399,0.049306112327541576
3.279,0.0,10.660322870620215,0.09186107254840467,0.2166549062402839,0.056777624942016935,0.02298566763688438,0.06121370523360518,0.0320343035462065,0.11384467164265788,0.03303993436815077,0.10783815122803737,0.02522437978425964,0.01270405347156418,0.030059374079219624,0.009410247502469094,0.012246534714134732
3.778,0.0,12.268128451854171,0.301521300809465,0.235430193056684,0.06253876331613568,0.009995766514176337,0.09612319988191902,0.020148673452160336,0.09873969715982486,0.041025368704424685,0.16280585862298608,0.028299278793637028,0.02102525170122262,0.026871869105101382,0.02120167333728433,0.02533267823345781
4.277,0.0,12.13799201756055,0.028204206901091385,0.17734837534098197,0.040001051711597256,0.01831472612883603,0.05783080753938819,0.013331091985938799,0.09039248397122482,0.028739929897102685,0.11756988871650016,0.01129678442804987,0.040090746698706055,0.024006236279782076,0.009831840949679612,0.0007896463753700629
4.777,0.0,14.333866163363593,0.2111234298374625,0.17384909245177763,0.0398000129652268,0.02315206179536469,0.07402565042426829,0.02749346677398903,0.08453470164633599,0.03111502395353291,0.16823679589845578,0.03023235006351453,0.03764575824961111,0.04633844802344758,0.01950725680539543,0.04428769203948482
5.278,0.0,9.321837832162283,0.1593601148820951,0.12023619277076056,0.03331520286721888,0.015224895943664158,0.04778423192940056,0.02002976233997203,0.07123833516701367,0.008198322098734095,0.056440761070929595,-0.004133780271157397,0.000541223884050433,0.014962116549201817,-0.0007046415191948566,0.05758664962286217
5.787,0.0,12.028253624211446,0.5894453959253834,0.1574319914050208,0.023539161705824905,0.010758290957337742,0.0765683332237603,0.029243307003430273,0.07528817967235943,0.027230013649262648,0.08595319429619619,0.02545847128674416,0.053820382283575476,0.026089509792651077,0.013346845391883931,0.035042398925117936
6.276,0.0,11.875795256552163,-0.11703700091945954,0.14190835269482693,0.037944635803841935,0.017866212417617384,0.042164445869634165,0.02279108444256304,0.06976433994769524,0.017310310326164893,0.04373720364277884,0.02709349895044441,0.020503428335183135,0.005683276549733892,0.012708256978426799,0.02649147936458582
6.776,0.0,15.704893023540649,0.738929037634107,0.11647422019557348,0.042887822033456736,0.028846423461010406,0.04332927042877807,0.03254966056451959,0.07127142075768421,0.014887954634590651,0.12645124916014835,0.03235914382441547,0.01211179468320757,0.04261648149814784,0.02600847632885152,0.06447532547042359
7.276,0.0,6.807537074961675,0.47804595198041494,0.08719939185797371,0.02661122203770595,0.009414398092010034,0.047438853716219656,0.008113292669541593,0.05571954097329885,-0.0013910673936768413,0.05030919664852635,-0.007336027717512445,-0.001995397887295774,0.0025307671829547275,-0.004849923484612877,-0.014066186878461586
7.776,0.0,8.663019878117485,-0.002309001247958382,0.09867210811927145,0.02135354354382454,0.0028136943237658447,0.04940857105636114,0.020914288871938132,0.054991106928583514,0.000948917114795141,0.015085024289787054,0.013776292726381466,0.013560485888530312,0.006608993300443423,0.012871195092560447,-0.018175338907208276
8.278,0.0,10.799607072780606,0.41049229925001685,0.06971592539472957,0.0243075961096761,0.013170157940737046,0.056316667540009996,0.02269630936111504,0.054988056678018885,0.014048203944261657,0.04494690597469374,0.018612373748836,0.025309067987572355,0.006823733529430414,0.01392087359222152,0.05741370540575197
8.777,0.0,9.310169400334374,-0.05948264776937372,0.0720518505705776,0.023239573043055777,0.0035709440875239177,0.029307128345656932,0.0229367924841779,0.04590432353973196,0.004633035474320096,-0.014385515880346419,0.007718214514563346,0.0046822778809798475,0.014800103298376112,0.010803789791928966,0.02563340031269642
9.286,0.0,4.410879688746527,0.0007094538425669039,0.1050306990664245,0.028410609543066796,0.009724524580651614,0.054524499228346714,0.015768533223269314,0.03894597315090155,0.013418286481023372,0.02075982106948641,0.018862739699931977,0.03499956029297094,0.02634903697670623,0.008721548577837803,0.019087769293009503
9.777,0.0,5.432664552825142,0.29620753969145935,0.082450152791895,0.013577962660700672,0.011774843694319564,0.017839499399455384,0.018910331476238988,0.03934645573553936,0.010943790725932443,0.06313897976711828,0.01652028667354957,0.03214200370100505,0.011974238645715311,0.007337636907691977,0.0114020441020687
10.278,0.0,5.489496317111743,0.19267887641921513,0.05154701403847341,0.015055648111159036,0.006007491012231271,0.04378529683197811,0.013427138616691339,0.0337573568106341,0.0019890712033284476,0.10667218780234365,0.024411923816209817,0.03614926319129669,0.033865939434483856,0.005349570766119454,0.031980832235579494
10.782,0.0,3.6775293911277678,0.1380406832833208,0.07616128509709151,0.004507375950529202,0.0005482941035197949,0.030537998553916843,0.007249876690422963,0.027591153606204028,0.017640894075240714,0.06431992194316324,0.013013396792696483,0.003254968506507894,0.011639870624512815,0.01226823882722926,0.04621103985047103
11.282,0.0,4.563855230476769,0.010577957717578263,0.04316951002578801,0.01902785502598343,0.006304465148427661,-0.007461730346363113,0.010461600855928566,0.03233236474056191,0.002264959372171262,0.06260950350000645,0.011020778351693301,0.013366042163266978,0.005431289470517318,0.017491695776189104,0.03382354322461193
11.787,0.0,4.5260417420979335,0.24713120763917687,0.05283498750566081,0.025790119046688154,0.005179275259983823,0.03802652774441078,0.0007360102248234987,0.02725944075782546,0.0038981697722272916,-0.014897894266425694,0.010806373981441814,0.0026110312314785843,-0.004518332474401801,0.01347801241766295,0.010243032889170577
12.277,0.0,2.147930895343045,0.4612026960500063,0.04768723847404896,0.027304226907798265,0.01582147185784752,0.013469953837541375,0.020053776887581674,0.01997938891644996,0.017850296502439317,0.06532899581467756,0.02080549847792922,-0.0009471076803224868,0.019826099263355174,0.02187239749608428,0.02419105289185606
12.778,0.0,2.512023767915743,-0.11544898972027201,0.10470109258304944,0.03055465099844847,0.01624652355471478,0.00068187380414178,0.0017103308303071973,0.027693038038950898,0.019025474136252614,0.163338841904473,0.03117504058348219,0.0026495565901463207,0.019357968751434272,0.01944488010293043,0.012320352796185074
13.277,0.0,5.445264156036734,0.21869535454839986,0.07632410494488368,0.03090566621133427,0.014148479917624092,0.009747943924113977,0.02405940558961488,0.02879263284267832,0.017058667266213672,0.07465618052484889,0.02981194950316739,0.03952102807115535,0.02015846125977957,0.010722776383305245,0.047403571668323506
13.778,0.0,1.2432739075793258,0.6119531836143416,0.06350335244389235,0.015306226586316795,0.005680938183724393,0.005284933017368578,0.01651393428183915,0.013138038482248208,-0.0003008103999374389,0.038228836799769204,0.030098996891554895,0.012139938183319396,0.007986586531467027,0.012767052663601746,0.024368108969468835
14.286,0.0,1.981203250381097,0.664199229718877,0.08894045005780091,0.006061190269115963,0.021440885807308033,0.016682981339364907,0.012577705025492188,0.01849821806742995,0.007825668274844499,0.07181997130614483,0.03349294860460964,0.01652572856170876,0.00989748291416368,0.008048739047139356,0.0073368438672028295
14.777,0.0,2.8647344436149935,0.1558472571452193,0.07067140829339265,0.014430187777114302,0.011099444657498523,0.017040253706336998,0.008730473819777602,0.018509888734279983,0.017554494147319397,0.008798218825823843,0.014103443574399228,0.010232824403866247,-0.004911996415504033,0.011798745502862553,-0.002079389294590757
15.277,0.0,0.03336760133470296,0.44317571880196094,0.03501374456820899,0.011894048420916998,0.013947175347356922,0.03296890588443073,0.015296774515759769,0.008805272277701372,0.01744769754715314,0.040833217718846064,0.009910295401133449,0.026365148730625825,0.0022053246322192533,0.008326601909050407,0.0038602386871170406
15.777,0.0,-0.3947435170235817,0.19934645095942158,0.06424334317401997,0.011819673462732687,0.012073422879719128,-0.005583047954583993,0.022939430136936174,0.010167770043305865,0.00015041812777924778,0.034518404987482994,0.013976392514926316,0.04554803119333992,0.02191412900464049,0.015219015608356186,0.02566696615502105
16.277,0.0,0.06399762533166779,0.06088261640160894,0.05752392499967934,0.017249344487584216,-0.0008044147170744086,0.009302736909279633,0.010443417181213898,0.0007106758392922883,0.014296194156316352,-0.023202026055550207,0.010064359035822038,0.034979920101937574,0.027406993384400592,0.01637470685100168,0.010827285970455769
16.777,0.0,2.2642184108625765,0.2189741099914288,0.05609560962256443,0.0069411783658841235,0.00949121068519014,-0.014613128235914005,0.011352484960205486,0.006735737792961509,0.005675537700861018,0.05159642448919875,0.013627737286725818,0.014601930307716046,0.019254347730326977,0.012306115183734223,0.030565122424225728
17.276,0.0,2.5678911526718693,0.34399625166141606,0.038398166644428876,0.008967711498286849,-0.0004890011353464591,0.010022651771441576,0.005133230908435812,0.0075754018170731095,0.0011970248093218297,0.0637934402882637,0.00438622760975276,0.03381269076084392,0.006150472133909034,0.003716927565718524,0.015701782726803917
17.777,0.0,-1.3084175413707577,0.24496634200214823,0.020248117072466997,0.015361787978059349,0.006325963472330137,0.018888657443364102,-0.005952286366360669,0.002426913980003895,0.007326783816088118,-0.005148946161851712,0.01832747436599386,0.015707417067237626,0.009305961208180835,0.011727768972503591,0.0012431800786876122
18.287,0.0,-1.0549924509019748,0.1592618161466284,0.0272344290176438,0.007479436873452456,0.006634899256473659,0.024278062935534615,0.015070371239380822,0.0013753628499319967,0.016649247912371122,0.04592964926849603,-0.0002683411553650758,0.004751918396152697,0.028559247846920047,-0.0015818944856520307,0.013419954799665438
18.778,0.0,2.8203719483599747,0.545064305516128,0.07685293347938581,0.024817773147169153,0.00866856699215045,0.04507979705511755,0.007793815365327062,0.007791745634164856,0.027191087920649712,0.08104894629629694,0.02650530886611371,0.016172869194513065,0.0043661736259131365,0.012099418920810352,0.009096605376865522
19.287,0.0,1.3512476773901918,0.5559095370574691,0.08073986681978512,0.022275367834574237,0.004606134306861598,0.05908978272931607,0.010136759919131384,0.007578127159938174,0.009029886821402522,0.08036597499018537,0.029485741834792238,0.02666540700505845,0.006158064169364818,0.005859905041660379,0.015769895078799
19.777,0.0,-0.37891790774837125,0.2620813487371802,0.033252510628983926,-0.0011554776765091538,0.006166828105009375,0.06145721292917112,-0.002073071351519022,0.0023041647233457046,-0.00020801415419173324,0.08386531586061184,-0.00014906174716317806,0.02187392840957316,-0.004582653050024253,-0.00017424507623568046,0.0024329042212035286
20.277,0.0,0.07075101854810573,0.14759153369668504,0.016968874734666663,-0.0016145817235915447,0.006803263934951682,0.020990585968129336,0.00033869094244003503,0.0025337647034033408,0.014343011527241207,0.07925465689615299,0.017065685157686868,0.007242252412839549,0.004731431750942674,0.011053625308400613,-0.0080148822529099
20.776,0.0,1.4246748793825406,0.5456228128091721,0.03112313637100993,0.013638566471097353,0.02104565275592387,0.00029660477858725105,0.01385545722335366,0.01014138669264187,0.011807766750021204,0.12432926725488137,0.022756632387330996,0.018621226340569407,0.02066157876687805,0.010734521610801835,0.011036535567879082
21.276,0.0,0.011118310164089392,0.4667704938752579,0.05628378482390277,0.012845985211217112,0.016187012568977855,0.029550980200995284,0.006163057827482928,0.0025353032340326496,0.011402795011632286,0.05807347085535166,0.014628786374159142,0.0025598371249693987,0.0029089518984332665,0.003189353556266918,0.022645394472980446
21.787,0.0,1.463550221422115,0.08845692814797616,0.028060773665802296,0.021066919367756537,0.015119397190531299,0.04098428417243328,0.009999021697987637,0.007061989393947992,0.004580822022949364,0.0018012037265466476,0.0020448790250901334,0.004243477760580236,0.03411736148787065,0.006550547538386348,0.004984028358795597
22.278,0.0,-0.028589940421943873,0.7713050388179425,0.07058670112330351,0.012433801467181751,0.014064748093935816,0.01390228731288653,-0.0012194525998043407,0.008454708482215164,0.02036316892717219,0.058975482852523756,0.016589659296291314,0.012313520955790861,0.01952732867437426,0.0051112911163267915,0.013640621464733492
22.777,0.0,2.9625956603374624,0.32960044546340256,0.06093625567036471,0.014880742679930652,0.010644543960432622,0.03473974971763081,0.008021631059215335,-0.0006250147920966775,0.021809917366659232,0.09463483554583794,0.01006643128008019,0.004073203450561605,0.013135950410630821,0.0029450357145612257,0.01193602648379544
23.277,0.0,1.8931015994481497,0.503839950665367,0.07889582026684483,0.005991883139366853,0.01107156042812071,0.01387178271458971,0.006245556999022497,0.011720828213984756,0.02062912716604527,0.07169270273707909,0.010030902692232113,0.029998251400091734,0.04026301312535939,0.004981623681603258,0.032685759653969346
23.787,0.0,0.38139046448074154,0.0307890817986591,0.045751580328614136,0.0006170736137145244,0.0035502302181327373,0.0047082612933225096,0.00874740506839349,-0.00623600581644043,0.008145055322672345,0.05081227162594215,0.018462870156202703,0.020689631490966975,-0.0023830686478358964,7.623056050308013e-05,0.017897739822304252
24.276,0.0,0.02594839965742459,0.30429155542684766,0.05743616011760668,0.009252909376266756,0.006970531285450028,0.011450075758423823,0.0025343524574314748,0.004453779082907009,0.019417216389185164,-0.030980504195806877,-0.011138407413179207,0.020698637082550157,0.020803657143243948,-0.012113835282269276,0.012651440167992682
24.776,0.0,0.17522067744532616,0.13743359685775386,0.07601665516227142,-0.0014323048250285176,0.007267111052202563,0.011436245781151953,0.011338553933413069,0.008731928677849799,0.009784688608225525,0.07712745264742618,0.012144461626229132,0.022045783913649968,0.0009267489186028796,0.006928881152124129,0.03488086343168149
25.285,0.0,1.600093505521255,-0.2341384738656701,0.09133253134614115,0.002877960715121047,0.01618663550473521,0.025985826894652314,0.014572366767607732,0.005178429513556637,0.019013808224690888,0.09871972530533081,0.04554137628070225,0.0664272307262253,0.027438818357623226,0.013751419959680064,0.03247783535092125
25.778,0.0,1.059090604638374,0.10877925889324047,0.10443918390251754,-0.003098420343751863,0.011403594707585115,0.030712671008720816,0.002006578204381285,0.007036370194710734,0.01933374484453209,0.041370949237926204,0.018707209939512533,0.03736606458794481,0.027411456042229124,0.010761911669783143,0.042481442173064966
26.277,0.0,1.4453353310420025,0.31579358256992396,0.07851274311114677,0.013355853430102241,0.013321155551699312,0.04131632336414348,0.020173216205263318,0.010154935377693557,0.009896449466135472,0.0571735041796814,0.008282022890819637,0.015576204794611375,0.007504581374828735,-0.0035610068296788584,-0.0066098670662513
26.777,0.0,2.8430271475464393,0.0884398874332819,0.06804960660161383,0.014818916414057498,0.007011787775349072,0.01947824908717659,-0.0029737826447363658,0.012786474747679258,-0.010346667834184182,0.06923929930592489,0.00025299451375547467,0.02547806216566987,0.014426022148903771,0.007748390348151165,0.0005774747157482709
27.277,0.0,2.1542348444010817,0.24306026549667417,0.08184304736095385,0.00664292169180996,0.010250374449581904,0.025387749703873964,-0.006187363286926081,0.017000721229928684,-0.0006081038950439903,0.10205466237551386,0.021188901029410658,0.00015584325807147485,0.015322168388486216,0.006316285559964449,0.03844822976266461
27.777,0.0,7.042774593579882,0.16407827087899374,0.08747373208178348,0.01625543581990128,0.008770179883584464,0.028139727995974504,0.005770420387039881,0.02031617818247495,0.016671884315067907,0.06301263629329158,0.01795896315658262,0.02674851156408872,0.015080849835793648,0.004908862114191599,0.0028228677421506653
28.284,0.0,2.436195766899796,0.2596811376253516,0.09476005121057693,0.014634018948832444,0.006870881459796561,0.015637175497576136,0.0037698795394155776,0.016841791879409415,0.003636155594216766,0.10252405941561422,0.013076501047927713,0.026440852359076006,0.02010590628737301,0.01635487058755232,0.04687402272743221
28.777,0.0,0.9555687708626974,0.5929124895573137,0.08338477137999423,0.019467774331977453,0.006147776408016978,0.0027463038434142758,0.0191533500991263,0.02063446053334809,0.0215017508109714,0.08947230393081404,0.02054250121356245,0.025140086368333536,0.0077781720841964015,0.02800899147190869,0.05754842121042361
29.278,0.0,4.756160896563443,0.5849545298942637,0.0772946913897928,0.013295558610680007,0.016215671678487982,0.02035234490059779,0.015686434654895314,0.016959911257879427,0.009648424498674193,0.1295970504735224,0.019763732388683165,0.03834545592275208,0.00593146108694219,0.0022911906579461245,0.030610520170035502
