ROI,n_spikes,spike_times_s
ROI.12 [],3,21.778;31.278;47.796
ROI.09 [],2,31.278;50.780
ROI.E [],2,45.283;51.786
ROI.19 [],2,20.778;51.786
ROI.10 [],1,45.787
ROI.11 [],1,89.778
ROI.18 [],1,51.277
