ROI,n_spikes,spike_times_s
ROI.02 [],4,51.276;55.777;101.277;151.276
ROI.05 [],4,52.787;79.777;102.776;152.276
ROI.06 [],4,28.777;52.787;102.776;157.776
ROI.07 [],3,51.276;101.277;151.276
