Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 []
0.258,0.0,0.04800690940681789,0.03736798557825386,0.06412303222004649,0.015673874790472296,0.11200168264368197,0.08216911913180082
0.778,0.0,0.05172873709760571,0.04223119848576027,0.008710581675321388,0.012369205661941114,0.11863085165117299,0.0890363247684625
1.278,0.0,0.07146524047115928,0.05134800460007385,0.0676386136075248,0.01844767291389118,0.11787569335581452,0.10878988332970517
1.777,0.0,0.07116872871391368,0.05073236283416709,0.05746876162835597,0.015704310668731236,0.11284534914743649,0.11902203314993143
2.287,0.0,0.06786780714527034,0.024523141799605123,0.026433365034809853,0.011311305086657945,0.09463181237196994,0.09793305254492188
2.777,0.0,0.0696392095101017,0.03460967189762855,0.060707509935673,0.012536510318731457,0.09133721043089002,0.12181004810582353
3.278,0.0,0.06360772930007655,0.03167760750711999,0.025820352677205446,0.0053070271436679115,0.08007200874236729,0.09423548186251486
3.777,0.0,0.05460291420672827,0.019840891105064096,0.04247366866895121,0.009768612479945846,0.07595872116199935,0.08633769160509314
4.286,0.0,0.06260165594123462,0.03057467905343932,0.04625084332146019,0.010418785553608813,0.07445248026609573,0.10434692901278592
4.778,0.0,0.05032611665981508,0.019524404523459236,0.03808104931630481,0.008485172474114804,0.06365217508918668,0.09166325581033519
5.277,0.0,0.05253111217654411,0.025886794011422645,0.03699712549648958,0.006710653742965165,0.0644129982926591,0.08259102688397475
5.788,0.0,0.051883232691967186,0.009270824331236332,0.03296879997091409,0.006294011817747644,0.055195977529211834,0.0703376338380868
6.278,0.0,0.05516987040154322,0.005657454813162331,0.012401141953814636,0.006646185657120597,0.047324363542545024,0.06858680038972917
6.776,0.0,0.0500047494558073,0.024074648013831346,0.06838703167130297,0.00420128134631458,0.04636312223811784,0.07297089061311068
7.278,0.0,0.044099467514140345,0.025245204086277544,0.04049924453743012,0.006638094834934556,0.04486779050021566,0.08834698404311501
7.777,0.0,0.030001908448033795,0.0029659349047414267,0.027529660437373434,0.0071718598839883695,0.04003644953964945,0.051497195096526366
8.278,0.0,0.03337334802331642,0.019044984791356506,0.033452687791279495,0.0054448648888340495,0.03668828816670763,0.019149491784362812
8.787,0.0,0.038349095561011945,0.02079080040651006,0.045222377790804305,0.005316571011983979,0.039566896314218135,0.03494462499034227
9.278,0.0,0.032228737853372845,0.00253603005122221,0.02766932797602642,0.003110535650852907,0.031774038067958074,0.04727414121161669
9.778,0.0,0.03259548801134244,0.012177490552345226,0.04408603164487686,0.004191929416090587,0.032814010360309606,0.045962631274847114
10.281,0.0,0.029807195662483292,0.0030582562112256963,0.04275883090107984,0.004452930075234019,0.030218921937828692,0.0345010348011621
10.785,0.0,0.0253653024332081,0.019470378789138786,0.06284850543975165,0.005631521767904186,0.029370548236564674,0.05112847039769609
11.277,0.0,0.03350695770634431,0.007080700949401333,0.07734040869974883,0.006934088015386902,0.02694895065639411,0.0561061653741868
11.777,0.0,0.0339604044423814,0.009758751666833692,0.03921348503203412,0.003337285044930254,0.0238348730110479,0.05007159998028421
12.295,0.0,0.023810629196517944,0.003196677643891353,0.023767888387660356,0.0027370494656208926,0.022328608210481157,0.03212705522866295
12.777,0.0,0.020441802888115704,0.007783599670589008,0.032251031851757046,0.0018902150182490886,0.02036454429629523,0.011684100286912493
13.288,0.0,0.02505942137065433,0.016676162985118405,0.05428697021870367,0.003585379465238883,0.018797582469985117,0.04081167434206362
13.777,0.0,0.011115609445007904,-0.00017226334035592384,-0.014573630544004863,-0.0006479924483648244,0.013094945636344153,-0.00568298329919129
14.288,0.0,0.03089524044335898,0.021371843644304795,0.060679006753647034,0.007956153614324188,0.022190794813774818,0.024859256590493043
14.777,0.0,0.01863029433149622,0.009388008868363745,0.03570581618887891,0.003117134644398558,0.016703668154312273,0.02496527169596764
15.277,0.0,0.02562174303232543,0.009148918617728033,0.028609649451340806,0.0016745372526787363,0.012248331615848753,0.03691891104070649
15.788,0.0,0.02123149908510067,0.01018282449510183,0.025003559429632696,0.003252630359013733,0.016979660334523326,0.02758162753972885
16.277,0.0,0.007270080946019316,-0.009692432760977579,0.0033477503804170976,0.0005798150178998332,0.006373878833516961,0.026887762607030224
16.788,0.0,0.01167939498278908,8.612743114978288e-05,0.030676655785243912,-0.0009081091603203534,0.011756034012741284,0.03879112756447939
17.277,0.0,0.01496928245331015,-0.007294048609598723,0.006099827717732751,6.559436833796661e-05,0.010889473482684799,0.020548072193792264
17.777,0.0,0.015853750934435574,0.006985499500460692,0.04996842557367565,0.003942516931677006,0.012585899802517644,0.028987509151707214
18.276,0.0,0.023371905031356558,0.0022781042614053184,0.049622057803047986,0.0017685630272974598,0.011760160504724889,0.04662389084003767
18.777,0.0,0.026450229094378698,0.0020210652713924747,0.01010799747508703,0.0026479370315796633,0.009658335478666388,0.043977907425742
19.275,0.0,0.006379917020578003,-0.002840988489649518,0.0005393732597296973,0.21299682262441189,0.32617943752801953,0.015574632009621859
19.786,0.0,0.02092573812263762,0.01560727959310188,0.04835191775687205,1.7421526238141058,7.200040523848318,0.03596056741842389
20.277,0.0,0.017958865747720133,0.00144666435336083,0.03788613588820586,1.7947885682749307,7.734756734789724,0.040552419573904826
20.778,0.0,0.0056980602296076415,0.004322523720697209,-0.007406566517549054,2.108567049438283,14.276548292866158,0.022608323633718792
21.276,0.0,0.0024879729397091713,-0.0037008052903023505,-0.0019526922057316945,2.105583280694794,14.298040912813821,4.93238744411478e-06
21.787,0.0,0.017064903341877137,0.005867592500018853,0.0045730029901066855,2.213523927400952,17.880259340554737,0.020728050181623252
22.279,0.0,0.012012746680163697,0.014114628825400617,0.025424757329596984,2.2169014113342715,18.136507760215878,0.04615057899836364
22.796,0.0,0.009014148490970009,0.007700957217068123,0.029359105395306142,2.233134502608921,20.299740077117967,0.03209577875473212
23.283,0.0,0.010823417476157315,0.011114032350379647,0.032224933693602575,2.2661618300313076,21.352125270454614,0.03646149004561934
23.785,0.0,0.006112814333828897,0.0071711715572757954,0.020080426985937493,2.2703112014210878,21.203766093155643,0.037621346353848055
24.278,0.0,0.0004503017519161536,0.004624662645763451,-0.001541303981557015,2.3240887101584913,24.306563450751643,0.01691445381166208
24.777,0.0,0.004449314584674501,0.008335012739307264,0.053261273940507614,2.3338920624609636,25.86096223421913,0.01007757534186786
25.276,0.0,-5.3357111794230094e-05,0.0037294868306099347,-0.013993370260134756,2.336407578546691,25.78102349494993,0.016172397457193653
25.788,0.0,0.00456781762944536,0.014529311303918527,0.033070547974271426,2.3466295474300134,26.836794263601163,0.017553621762374377
26.276,0.0,0.003335665244831546,0.020360136857468427,0.04880378066517456,2.3592824881412335,26.832139637708924,0.022101162496555846
26.787,0.0,0.002746310001322826,0.004804136351038473,0.014061700757108766,2.3604740009584466,29.958156401916252,0.0009266171919617606
27.278,0.0,-0.0006040229591116335,0.004578846573491262,0.005095067275877125,2.3832514061863708,31.54509311436069,0.009453928940256753
