ROI,mean0,sd0,thr
ROI.01 [],-0.022880273854778366,0.01275099998593836,0.04087472607491344
ROI.02 [],-0.026704787903665272,0.006339965516726409,0.004995039679966774
ROI.03 [],-0.019309570117923138,0.01483000048187518,0.05484043229145276
ROI.04 [],0.1488641344991914,0.024284649988799912,0.27028738444319095
ROI.05 [],0.017706213525622197,0.007479746984698831,0.05510494844911635
ROI.06 [],0.020883848099467948,0.023044039145818405,0.13610404382855998
ROI.07 [],0.03539929876616296,0.0259657230275091,0.16522791390370845
ROI.08 [],0.0006182639075170017,0.038339545085298805,0.19231598933401103
ROI.09 [],-0.06053228981301562,0.006894748286750737,-0.026058548379261935
ROI.10 [],-0.017691439384842165,0.006418443561607007,0.014400778423192869
ROI.11 [],0.005584487933444267,0.0028013779652877953,0.019591377759883243
ROI.12 [],-0.0027101768674097446,0.010091651810739755,0.04774808218628903
ROI.13 [],-0.0038434006006523567,0.011456466022170817,0.05343892951020173
ROI.14 [],0.021432127201279016,0.0020819657284765845,0.03184195584366194
ROI.15 [],0.009626489502707657,0.0016418714263660356,0.017835846634537834
ROI.16 [],0.013299780744578755,0.0031880840358583236,0.02924020092387037
ROI.17 [],0.03348399836945749,0.004845913848019854,0.057713567609556767
ROI.18 [],0.004892881677963499,0.007278905574575408,0.04128740955084054
ROI.19 [],0.12794443803492714,0.026204643752771203,0.25896765679878314
ROI.20 [],-0.010378113820641794,0.0034003229239513073,0.006623500799114742
ROI.21 [],0.005584337694634968,0.007476200082435256,0.04296533810681125
ROI.22 [],0.04211648387531786,0.006516238341901368,0.07469767558482471
ROI.23 [],-0.04038318712638955,0.017463093397264734,0.04693227985993412
ROI.24 [],0.03436117396297263,0.007576862029473201,0.07224548411033863
ROI.25 [],-0.03552631518386512,0.0035262357010919015,-0.017895136678405612
