ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.01 [],ROI.02 [],5,5,35.5806,30.680200000000003,0.42063492063492064,ns
ROI.01 [],ROI.03 [],5,7,35.5806,30.84971428571428,0.3709135906252776,ns
ROI.01 [],ROI.04 [],5,13,35.5806,35.12569230769231,0.9999999999999998,ns
ROI.01 [],ROI.05 [],5,4,35.5806,36.405,1.0,ns
ROI.01 [],ROI.06 [],5,5,35.5806,32.0806,0.6723358083659552,ns
ROI.01 [],ROI.07 [],5,6,35.5806,38.44483333333334,0.6623376623376623,ns
ROI.01 [],ROI.08 [],5,9,35.5806,34.391444444444446,0.8981018981018981,ns
ROI.01 [],ROI.09 [],5,11,35.5806,34.601090909090914,0.9130036630036632,ns
ROI.01 [],ROI.10 [],5,11,35.5806,33.82818181818182,0.8269230769230771,ns
ROI.01 [],ROI.11 [],5,4,35.5806,36.90175000000001,1.0,ns
ROI.01 [],ROI.12 [],5,5,35.5806,39.28119999999999,0.8412698412698413,ns
ROI.01 [],ROI.13 [],5,7,35.5806,30.84971428571428,0.3709135906252776,ns
ROI.01 [],ROI.14 [],5,5,35.5806,34.380399999999995,0.8412698412698413,ns
ROI.02 [],ROI.03 [],5,7,30.680200000000003,30.84971428571428,0.29030734391519175,ns
ROI.02 [],ROI.04 [],5,13,30.680200000000003,35.12569230769231,0.9241363211951445,ns
ROI.02 [],ROI.05 [],5,4,30.680200000000003,36.405,0.9047619047619049,ns
ROI.02 [],ROI.06 [],5,5,30.680200000000003,32.0806,1.0,ns
ROI.02 [],ROI.07 [],5,6,30.680200000000003,38.44483333333334,0.46419164680396885,ns
ROI.02 [],ROI.08 [],5,9,30.680200000000003,34.391444444444446,0.7972027972027972,ns
ROI.02 [],ROI.09 [],5,11,30.680200000000003,34.601090909090914,0.7426739926739928,ns
ROI.02 [],ROI.10 [],5,11,30.680200000000003,33.82818181818182,0.6915144334660173,ns
ROI.02 [],ROI.11 [],5,4,30.680200000000003,36.90175000000001,0.5555555555555556,ns
ROI.02 [],ROI.12 [],5,5,30.680200000000003,39.28119999999999,0.2222222222222222,ns
ROI.02 [],ROI.13 [],5,7,30.680200000000003,30.84971428571428,0.29030734391519175,ns
ROI.02 [],ROI.14 [],5,5,30.680200000000003,34.380399999999995,0.8412698412698413,ns
ROI.03 [],ROI.04 [],7,13,30.84971428571428,35.12569230769231,0.6426470588235295,ns
ROI.03 [],ROI.05 [],7,4,30.84971428571428,36.405,0.9272727272727272,ns
ROI.03 [],ROI.06 [],7,5,30.84971428571428,32.0806,0.9351698737940615,ns
ROI.03 [],ROI.07 [],7,6,30.84971428571428,38.44483333333334,0.5337995337995338,ns
ROI.03 [],ROI.08 [],7,9,30.84971428571428,34.391444444444446,0.9577601361047877,ns
ROI.03 [],ROI.09 [],7,11,30.84971428571428,34.601090909090914,0.4789467068878833,ns
ROI.03 [],ROI.10 [],7,11,30.84971428571428,33.82818181818182,0.7914152840623428,ns
ROI.03 [],ROI.11 [],7,4,30.84971428571428,36.90175000000001,0.5272727272727272,ns
ROI.03 [],ROI.12 [],7,5,30.84971428571428,39.28119999999999,0.3434343434343435,ns
ROI.03 [],ROI.13 [],7,7,30.84971428571428,30.84971428571428,1.0,ns
ROI.03 [],ROI.14 [],7,5,30.84971428571428,34.380399999999995,1.0,ns
ROI.04 [],ROI.05 [],13,4,35.12569230769231,36.405,0.6235294117647058,ns
ROI.04 [],ROI.06 [],13,5,35.12569230769231,32.0806,0.5662931839402428,ns
