Group_A,Group_B,n_paired_ROIs,Mean_A,Mean_B,Mean_Diff,t_statistic,p_value,Cohens_d,Significance
blue,red,4,0.41088389570243755,0.7321590767067362,-0.32127518100429864,-1.4429050449441805,0.2447447136285195,-0.7214525224720902,ns
