Term,Coefficient,Std_Error,z_value,p_value,Significance
Intercept,0.14485955094837913,0.2152479426464584,0.6729892475037906,0.5009541315920667,ns
C(condition_group)[T.red],0.2750273671903799,0.20588427720759214,1.3358347267726087,0.18160329961045563,ns
ROI (random effect var),0.08564073249852093,,,,
