ROI,Group_A,Group_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.01 [],blue,red,2,3,42.53099999999999,30.947000000000003,0.8,ns
ROI.06 [],blue,red,3,2,35.94666666666666,26.281500000000005,0.8,ns
ROI.07 [],blue,red,1,1,57.77600000000001,26.77800000000001,1.0,ns
ROI.11 [],blue,red,1,3,53.77799999999999,31.276333333333337,1.0,ns
