Term,Coefficient,Std_Error,z_value,p_value,Significance
Intercept,43.528781193990035,4.079914287785255,10.669043054240056,1.420820848256467e-26,***
C(condition_group)[T.red],-13.873428442347723,4.574127465399801,-3.0330218270677594,0.0024211808697344726,**
ROI (random effect var),0.3949359668440755,,,,
