Term,Coefficient,Std_Error,z_value,p_value,Significance
Intercept,1.7154642223954077,0.308507924781383,5.560519145856729,2.689733416161003e-08,***
C(condition_group)[T.red],-0.3778376956312863,0.3358647816004877,-1.1249696792583792,0.2606018830068192,ns
ROI (random effect var),0.052553006920653386,,,,
