Time (s),ROI.04 []
0.259,0.004651126578594491
0.778,0.0018390824916533982
1.278,0.00362369503369312
1.778,0.005518704618698026
2.277,0.003273717986144069
2.777,0.00023514774156868236
3.277,0.001640992475951646
3.785,0.00633258272061513
4.278,0.00047008398822543355
4.778,0.010983821226868643
5.277,0.00960072759539612
5.788,0.01014017166374776
6.277,0.013420855164322154
6.788,0.002573940533057253
7.276,0.012530877411377159
7.785,0.012850895926713906
8.278,0.012846147845858613
8.777,0.01113117075905073
9.286,0.009934034089642847
9.777,0.01052349283575459
10.287,0.010638066285576406
10.777,0.009356574953779043
11.286,0.011869844162908151
11.778,0.009111204703257015
12.278,0.010257626195098499
12.777,0.012339824839360521
13.277,0.00893850012827989
13.785,0.013374595733339913
14.278,0.007398247132118354
14.778,0.009858851211355974
15.28,0.010767807178997163
15.781,0.010596448678878703
16.283,0.00808657575744683
16.784,0.007210651016183928
17.278,0.006199806058337324
17.777,0.009168196520819925
18.294,0.01007103821374182
18.778,0.011343387443709847
19.288,0.010330557208764482
19.777,0.0034197743086370924
20.279,0.009374937131538395
20.777,0.00739116263482455
21.277,0.008345285148590637
21.786,0.011746038439162545
22.279,0.010437302897225866
22.777,0.007836986801548103
23.287,0.007971034138542705
23.777,0.006946314341270515
24.278,0.009334516618206822
24.789,0.010411071364948716
25.276,0.006511912705531632
25.786,0.006375996142215256
26.277,0.00450005675723259
26.788,0.006686043137404834
27.277,0.005305037199977595
27.778,0.005848381398500927
28.277,0.008214942373104536
28.788,0.010043348738332764
29.277,0.0072862574539247745
29.778,0.004682911810868917
30.276,0.007397825136242761
30.777,0.010422728819210638
31.284,0.004472017542087557
31.778,0.012492154172706119
32.278,0.007671723964991884
32.778,0.012074329903769753
33.297,0.002986637075040458
33.782,0.008112580847531721
34.286,0.006788527181200635
34.785,0.005819673781480898
35.278,0.009730607870658678
35.794,0.003611889137012392
36.277,0.006030986231998592
36.778,0.008820409679141576
37.277,0.008577622534901753
37.776,0.007542101622493319
38.287,0.007711299072161318
38.777,0.00879715426294024
39.276,0.011086885437289492
39.776,0.006925644412613543
40.278,0.010906149727769932
40.789,0.012877880598790891
41.277,0.007162196823644433
41.79,0.010761193488261454
42.278,0.00856036082534318
42.779,0.011182038199956208
43.277,0.008625920503317076
43.776,0.009467167520547026
44.287,0.011220707545030314
44.776,0.009058082836167063
45.286,0.00897567179339031
45.777,0.009126188257409506
46.287,0.01037454428373501
46.777,0.01210127649105741
47.278,0.010899992995798002
47.777,0.01001139228822943
48.288,0.011819145201727624
48.778,0.007826868458549605
49.278,0.011561909543243832
49.778,0.014493096868148979
50.28,0.008158177958072827
50.782,0.015777812914768388
51.284,0.011569534375779886
51.777,0.010339459419937453
52.292,0.010004019013558334
52.778,0.01248193530917623
53.276,0.010128173450096312
53.778,0.008566171068318723
54.278,0.008790071959164036
54.777,0.009313100015878822
55.276,0.010754930313060686
55.787,0.012685789965239695
56.277,0.0086378888765099
56.788,0.016146823869959335
57.277,0.013827881815385128
57.788,0.016273238260132168
58.277,0.015968847331299316
58.778,0.015071160533625514
59.278,0.013668233983625875
59.776,0.012097910637530952
60.288,0.01255501774187623
60.778,0.005834537623133558
61.288,0.013039293672349747
61.782,0.011315467288858903
62.277,0.010618170452682402
62.786,0.0099096599778608
63.277,0.007668869470375203
63.786,0.00703658205534794
64.277,0.007848546587445344
64.776,0.0062144347588480595
65.277,0.004950445264912876
65.778,0.003782537516770499
66.285,0.0025970481792726755
66.777,0.0036989558019909653
67.288,0.008725307566559736
67.778,-0.0011129634037155727
68.294,0.0014728370389507656
68.782,0.0046321219209120735
69.284,0.0022386423843858603
69.786,0.0011096491830292659
70.279,0.0009985017050419208
70.777,0.0016915466482998397
71.277,0.0001034834376891961
71.778,0.0002570452070249706
72.287,0.0015981849694363945
72.778,0.007973490860917483
73.275,0.0029835189705122622
73.785,0.0044683111866429225
74.277,0.0022374214670517626
74.785,0.0045192538646680125
75.279,0.005006393208608781
75.777,0.003680275906157089
76.287,0.002309130730734593
76.777,-0.0007058268336136584
77.287,0.002301143488865533
77.778,0.005014866868109077
78.276,0.004159712710509415
78.784,0.0035718718287735666
79.277,0.005164364326712063
79.778,-0.0011109687721403037
80.277,0.002629741036758682
80.786,0.0053302648307754505
81.276,0.007243456274424406
81.787,0.005244730412144852
82.277,0.004700972384874841
82.777,0.005125492867735592
83.276,0.00362707986270047
