ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.09 [],60.292,10.292000000000002,30,50
ROI.09 [],85.777,35.777,30,50
ROI.09 [],86.777,36.777,30,50
ROI.09 [],89.778,39.778000000000006,30,50
ROI.09 [],93.277,43.277,30,50
ROI.09 [],112.277,12.277000000000001,80,100
ROI.09 [],118.277,18.277,80,100
ROI.09 [],124.778,24.778000000000006,80,100
ROI.09 [],149.278,49.27799999999999,80,100
ROI.09 [],151.777,1.7769999999999868,130,150
ROI.09 [],161.779,11.778999999999996,130,150
ROI.09 [],189.278,39.27799999999999,130,150
ROI.09 [],197.278,47.27799999999999,130,150
