ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.11 [],66.288,16.287999999999997,30,50
ROI.11 [],82.787,32.787000000000006,30,50
ROI.11 [],102.278,2.278000000000006,80,100
ROI.11 [],110.777,10.777000000000001,80,100
ROI.11 [],121.778,21.778000000000006,80,100
ROI.11 [],133.279,33.278999999999996,80,100
ROI.11 [],141.778,41.77799999999999,80,100
ROI.11 [],150.277,0.2769999999999868,130,150
ROI.11 [],159.279,9.278999999999996,130,150
ROI.11 [],179.788,29.78800000000001,130,150
ROI.11 [],182.794,32.79400000000001,130,150
ROI.11 [],190.788,40.78800000000001,130,150
ROI.000 [],124.279,24.278999999999996,80,100
ROI.000 [],188.278,38.27799999999999,130,150
