ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.02 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.04 [],2,20.526500000000002,20.526500000000002,0.25049999999999883,20.276000000000003,20.777
ROI.05 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.03 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.07 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.08 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.09 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.10 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.12 [],2,20.526500000000002,20.526500000000002,0.25049999999999883,20.276000000000003,20.777
ROI.13 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
ROI.14 [],1,20.276000000000003,20.276000000000003,0.0,20.276000000000003,20.276000000000003
