ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],71.777,21.777,30,50
ROI.09 [],72.276,22.275999999999996,30,50
ROI.11 [],50.776,0.7760000000000034,30,50
ROI.14 [],50.776,0.7760000000000034,30,50
ROI.15 [],50.776,0.7760000000000034,30,50
ROI.17 [],72.276,22.275999999999996,30,50
ROI.21 [],50.776,0.7760000000000034,30,50
ROI.21 [],71.777,21.777,30,50
ROI.21 [],77.776,27.775999999999996,30,50
ROI.22 [],71.777,21.777,30,50
ROI.24 [],110.778,10.778000000000006,80,100
ROI.25 [],50.776,0.7760000000000034,30,50
ROI.25 [],70.793,20.793000000000006,30,50
