ROI,n_spikes,spike_times_s
ROI.06 [],6,30.277;39.777;83.776;95.276;141.776;193.278
ROI.01 [],3,82.776;134.776;192.785
ROI.05 [],1,86.776
ROI.07 [],1,202.278
ROI.11 [],1,192.277
ROI.14 [],1,86.776
