ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],144.788,14.788000000000011,130,150
ROI.09 [],144.277,14.276999999999987,130,150
ROI.10 [],144.277,14.276999999999987,130,150
ROI.11 [],143.777,13.776999999999987,130,150
ROI.12 [],144.788,14.788000000000011,130,150
ROI.13 [],144.788,14.788000000000011,130,150
ROI.14 [],144.788,14.788000000000011,130,150
ROI.16 [],52.784,22.784,30,50
ROI.16 [],144.788,14.788000000000011,130,150
ROI.17 [],52.284,22.284,30,50
ROI.17 [],144.788,14.788000000000011,130,150
ROI.18 [],52.284,22.284,30,50
ROI.18 [],145.279,15.278999999999996,130,150
ROI.19 [],52.784,22.784,30,50
ROI.19 [],145.777,15.776999999999987,130,150
ROI.20 [],145.279,15.278999999999996,130,150
ROI.21 [],143.777,13.776999999999987,130,150
