Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 [],ROI.03 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.25 [],ROI.26 []
0.258,0.21338678534631186,0.014234518454076818,0.029784989368369957,0.031961739897028316,0.16105642338992074,0.011319263894332604,0.015209320295961516,0.03425813641784551,0.044880962785748976,0.13124863989067712,0.012320434987168524,0.0,0.04266612763917756,0.04619917326935443,0.02952914025933946,0.034022302216181695,0.03643692939491564,0.04320799061359717,0.02327444455470039,0.08288132495335573,0.01778817946444665,0.09892294243183376,0.03210865639614853,0.15208118852964603,0.9648614740565564,0.1295696060631751,0.1395463397874201
0.777,0.1800945663966219,0.010014938892434986,0.018918429528358465,0.02249897440807779,0.14399545452634518,0.010582197045275661,0.00869445721434648,0.018387241894354516,0.04144573785932687,0.08800199709376215,0.009297154755404578,0.0,0.018888688296068143,0.03156656058104012,0.037262177437441237,0.020716671110505958,0.021644134176979638,0.030946227687327296,0.021490175372712424,0.047424464032593434,0.016254825572174475,0.10675456611513937,0.016339745985476488,0.043743831407240176,-0.07928138344371576,0.07979079431992908,0.09543853911336868
1.277,0.1575356337200157,0.010819005053703562,0.020843701092902928,0.025163667302497306,0.11892244656986721,0.006236551712384884,0.007562338150437587,0.025129131966284725,0.05126652529329601,0.06815575837482817,0.004518116647133395,0.0,0.008159645767411804,0.03421425237547545,0.01603655858768452,0.021729447612345403,0.031022219119850033,0.03791443067211938,0.028317964134665266,0.08030192318107325,0.010582491395702373,0.0980167082913076,0.005741400603366727,0.09351949202596638,0.5029449832192294,0.04038580503798132,0.10216535134467646
1.778,0.14349054429701125,0.008400325876995412,0.022378309662823056,0.022278269579448597,0.12131423333169118,0.007612635444590832,0.008524941374657383,0.03902406711058706,0.03636725105007582,0.07517706699246438,0.009792515526689742,0.0,0.02764829359602452,0.028596880674877517,0.021289664578439983,0.019928779050409285,0.026770349388912405,0.0412475930798142,0.021685486905050504,0.05274234150964155,0.015828305844073583,0.08290566020501271,0.04007560883578054,0.04435434792731727,0.9993850585391283,0.08120464445270792,0.0613526943859623
2.281,0.1290155967572239,0.006211307710229036,0.013549343730856369,0.01626388775179698,0.07314371813352336,0.006046566568719995,0.007570371082123152,0.037686533792455186,0.010863107468795537,0.053703476856742254,0.003096484816489367,0.0,0.027660997411683732,0.03256855484319641,0.027001767720962255,0.010929332941348959,0.017112426466950416,0.016494498326852576,0.015803956969128927,0.008374990637624981,0.008930152719039436,0.036186028771312106,0.05061391050110096,0.06543406772538146,1.0960008678952868,0.10617502829042605,0.05579924575287429
2.786,0.11246842776738344,0.00417921023034596,0.017289533512650265,0.009042588224332761,0.10261710318515004,0.005918079613777191,0.007495503886326748,0.024509417591041575,0.015973451765640655,0.03911668433564184,0.0031485071697931106,0.0,0.011134721970214298,0.012556238629255999,0.016948669546539678,0.014920720528923688,0.0181862060320916,0.019825613561385215,0.003533138998955707,0.002050882988126532,0.007154429045028092,0.078143134389494,0.042933810860151404,0.070788654194061,0.37725359615528486,0.032888975931772826,0.031216414652928754
3.286,0.09626701914366115,0.009842965169555283,0.01129491025204888,0.01358826028754638,0.09355715270854711,0.003990906253147171,0.0048084765796094844,0.014388782383131996,0.03145629213683171,0.05777099995022735,0.004893427301048943,0.0,0.015703234143720015,0.030052233393891136,0.015361460459263235,0.01243954349211165,0.018763192249027977,0.016521740751040688,0.011657363095332577,0.07485801117418579,0.003612148321992713,0.06943255874902325,0.001299927168285496,0.04916492732940173,0.09793457400804148,0.08001426307323245,0.0603589437032714
3.777,0.08916082942201746,0.010422238792594046,0.025035587458890184,0.022887208974204053,0.11539121756540947,0.005410063925438578,0.0060280108737441095,0.03279623249256984,0.054837528281355706,0.07093720035735929,0.005469421329300453,0.0,0.03425817947441777,0.03323816089717138,0.017019076481570628,0.014899079618721934,0.015736432774603317,0.04139941613434548,0.025590389486607065,0.07601963665489186,0.014309603913477966,0.11387611898118218,0.02828947890017294,0.07181600492664472,0.8429145255199338,0.10909703656450731,0.10215270937072028
4.277,0.07705019326802597,0.0021489359733643577,0.019778146593771116,0.014851006654133985,0.15219065387386677,0.003018306983854206,0.005028560193379465,0.026692553187620222,0.02410465907040529,0.009978544606541986,0.004737672669158531,0.0,0.013435143182977985,0.023535719621351398,0.01685665461797598,0.015566178445903474,0.011323273843241612,0.016701711222509557,0.026038240021069504,0.03344843232122408,0.004419330482176238,0.06938830519968328,0.05174205177954639,0.03335862498174513,1.0687974612643791,0.06023170865833094,0.009526065695262965
4.777,0.0693872463606562,0.00514625804647647,0.008923408515540852,0.008639171317612824,0.029507768180440885,0.0047599041731285745,0.004316765206356161,0.019072457594933808,0.01474564970701689,0.06708914498389887,0.004451075713767716,0.0,0.000656529491167669,0.023556874686701236,0.02319010578823897,0.009241003437094952,0.006083566123095254,0.007166647765796671,0.011458504518333548,-0.0005028360811569065,0.008559351972085506,0.03088683365990408,0.028912884331059933,0.029962664573168936,0.5885541953439394,0.19587521956934567,0.015078256677997446
5.277,0.06876504093146484,0.0025830782465965517,0.0058988577370433105,0.010954878355247392,0.12438741298438263,0.003677789243830127,0.0029006327120956786,0.020279977342746454,0.0197778312965367,0.09597609161656655,0.004419637497508754,0.0,0.004037279558301465,0.022469663277231794,0.027221646545187664,0.0046718582720565996,0.009452628919882864,0.01386178857407314,0.009109842384790396,0.00710008127122006,0.007615357420442504,0.0277833487050621,0.03204824598869464,0.05014159757596288,0.6595008801460727,0.11019723814212723,0.09692509148061627
5.778,0.05626474334748479,0.007173049945585574,0.007435684082970629,0.013816568305844806,0.06252997898296704,0.003162508618911249,0.0061849650960098534,0.028396310476528144,0.030287502092678883,0.09294719474667454,0.002555742645379095,0.0,0.022712791655076586,0.02798024929308085,0.010141100954655854,0.012765572566583035,0.008213272319569677,0.016889661600310316,0.018342864840172952,0.041417438785974536,0.008763955442445027,0.08631400506906473,-0.00549860424199053,0.0552652420456311,0.6186899069819218,0.11659119608023645,0.08370035554243106
6.277,0.04606172529046526,0.0030165200304519313,0.00838497661197716,0.015075128739847817,0.10712062254894354,0.0021072085360019765,-0.0006873088409771138,0.0225205155987835,0.03395794046507777,0.040545368721831655,0.002954017302957536,0.0,0.02660961130470165,0.024588420794068134,0.011612110244007288,0.007368209924189287,0.0111056281860464,0.026110123110363162,0.017260835692523846,0.0613675965543787,0.012842379967241637,0.05764761834465763,0.00978882677062065,0.02254631782728091,0.6386798779510824,-0.01292903923071354,0.07550891289888198
6.776,0.04394470746294692,0.0016086128192890155,0.012979580671040053,0.009710791988758141,0.11806245096131648,0.0006891779545463037,0.00170252197838365,0.01081719112641488,0.017464415957799927,0.05924390867872394,0.0006649721655993815,0.0,0.01833542962351451,0.026293318036572342,0.010708576879091667,0.015998204015205384,0.010695422944779254,0.012398212751490856,0.006800781129889804,0.039593696119361185,0.004230225844883345,0.03796553349499416,0.04785660163685768,0.013918633459729886,0.9162775007994617,0.029137793999252596,0.09267875765030649
7.277,0.03912015434877974,-0.0019951257890414445,0.010242281235989064,-0.00016806983685275131,0.10748579380110423,0.0007689635653738964,0.003279509787450406,0.023102826554098628,-3.423884418993539e-05,0.03409383370375533,0.0003721778434128066,0.0,0.005092724056795855,-0.0002161750618022488,0.002406831822242751,0.011509355418141246,0.012941790721426835,0.002189688183615107,-0.0033998633383444704,0.03166362554567262,0.003440076981857332,0.03233143864091899,0.037567702780622055,0.037689889054608315,0.8860538930104479,0.09882582940984012,0.003988026120185617
7.776,0.04028057477299037,0.004918395474783775,0.015789000134881413,0.010204287197520655,0.06806934733739431,0.0023099531771243265,0.0041492841153247945,0.010728606696905868,0.038146729202325626,0.07736533945338421,0.003617822898049707,0.0,0.010274240581955833,0.019827129066137684,0.009611020587929455,0.0072712059593863804,0.018012004679044808,0.019201528544960787,0.005449019916449485,0.08363032665741651,0.0011283764685726038,0.06062627441367427,0.03456185448588182,0.04607099076618279,0.50396850430494,0.12404841508826145,0.06752459141748042
8.275,0.034880770342777555,0.00615510452300712,0.01133167634047675,0.012963864275409284,0.022663491756246535,0.0015845388602860157,0.005017570412301968,-0.0008734159308220661,0.046451542930387904,0.023929343154427473,0.000522576634341016,0.0,0.011809492832554789,0.018967040785413863,0.00427336202283704,0.010988137146944434,0.014465987110161468,0.023813997790967933,0.01917033670029152,0.07147543004549457,0.002530564936588416,0.0746080546551498,0.009390667615450718,0.08377256241719663,0.3764413237492189,0.010822297952147298,0.026479221988418046
8.777,0.024635879090407032,0.001718065231919711,0.032130275016528806,0.012643966175685464,0.022064098939507726,0.000625358172690421,0.0069704443301153215,-0.01603292988912532,0.028870134283266406,0.045089513948094274,3.786099710155988e-05,0.0,0.021038549465637348,0.010617390123081931,0.011264428750825428,0.006475400994748327,0.024753471851348553,0.030716274122302396,0.012251481537398948,0.0754270879725647,0.005137561785151164,0.1216014262117207,0.06338490998612008,0.02672275087464845,0.21771314754020007,0.06556242030992887,0.0658736384270283
9.277,0.03714727820125859,-0.0010576451749773246,0.011212202054381797,0.002211697912710413,0.12513367470631576,0.0013825720109858354,0.0006953893919787266,0.0025189676135923987,0.0030312124840586488,0.051552601095231,0.0012215542067241375,0.0,0.0064250868090485365,0.003817855978474391,0.010334962203352664,0.008243913299971298,0.011543887121083365,0.0063628837211194954,0.0007772902927983593,0.0015329678096726164,0.004760923334960759,0.005545573171279926,0.06100199224517971,-0.001288111262043737,0.46039210923271645,0.10543250908751663,0.03785744304743414
9.777,0.02885649690471812,0.003661050690618018,0.002618720858695797,0.006509714799725946,0.07051450251014223,0.002024655383664919,0.0022919632730266175,0.02266054384215178,0.024497408319198204,-0.012627020657354793,0.00011887486872534565,0.0,0.00826532778236927,0.01941396950994546,0.006599184092913964,0.01495071919663808,0.010610993714704933,0.012007130684098746,0.00321585903507595,0.030633284992273403,0.004514190168135737,0.031057008039275667,0.018941269291585024,0.040987239431721396,0.05141573567227347,0.03840260528201805,-0.024383562680105608
10.279,0.023075803315144947,0.008516696038463091,0.010948286141103313,0.01090943363453863,0.0823044123069174,0.000807171709075408,0.0004959704314990611,0.009018976652383952,0.04259306470755431,0.030676185735100128,0.004556526168592976,0.0,0.022661771450728542,0.02196070229599648,0.009543504703026132,0.005511850325482898,0.003795442421471921,0.023226519513150405,0.01689751639747261,0.09413535450451442,0.0059243365466488986,0.07951209397864205,-0.015745836872447294,0.07372253542559964,0.5535179347196537,0.008682549108033866,0.04877382409028076
10.777,0.02195413148277584,-0.0009740679000296483,0.002949704860898138,0.0057853825937241345,0.07769867687931495,0.0008478815768662045,0.006750837414598112,0.018342205700409755,0.02548140371369902,0.0,0.0,0.0,0.02507189787540431,0.016667871950917613,-0.0021320713406663863,0.0,0.004524840647239299,0.013697652348533033,0.009123173694779807,0.022707297120831475,0.0053923803248709015,-0.000545041808338916,0.029825984424741204,0.04578298690701682,0.10668058513881516,0.01879852720865983,0.018721889695034126
