ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.04 [],32.786,0.0,30,50
ROI.04 [],147.779,0.0,130,150
ROI.04 [],166.786,16.786,130,150
ROI.24 [],154.281,4.281000000000006,130,150
