ROI,n_spikes,spike_times_s
ROI.21 [],3,26.277;70.278;110.288
ROI.08 [],1,113.288
ROI.05 [],1,43.777
ROI.14 [],1,30.277
ROI.15 [],1,43.777
ROI.02 [],1,114.778
ROI.03 [],1,112.278
