ROI,n_spikes,spike_times_s
ROI.14 [],10,21.778;33.277;38.287;83.788;102.788;109.777;114.785;125.278;135.792;153.781
ROI.09 [],1,108.278
ROI.10 [],1,137.777
ROI.31 [],1,167.286
