ROI,n_spikes,spike_times_s
ROI.11 [],11,26.277;32.784;36.286;58.778;76.778;90.793;114.778;130.289;144.777;159.276;186.284
ROI.04 [],9,27.777;48.777;56.277;70.779;121.289;149.779;161.777;185.784;190.777
ROI.06 [],1,107.780
ROI.000 [],1,178.778
