ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.04 [],56.277,6.277000000000001,30,50
ROI.04 [],70.779,20.778999999999996,30,50
ROI.04 [],121.289,21.289,80,100
ROI.04 [],149.779,49.778999999999996,80,100
ROI.04 [],161.777,11.776999999999987,130,150
ROI.04 [],185.784,35.78399999999999,130,150
ROI.04 [],190.777,40.77699999999999,130,150
ROI.06 [],107.78,7.780000000000001,80,100
ROI.11 [],58.778,8.777999999999999,30,50
ROI.11 [],76.778,26.778000000000006,30,50
ROI.11 [],90.793,40.793000000000006,30,50
ROI.11 [],114.778,14.778000000000006,80,100
ROI.11 [],130.289,30.288999999999987,80,100
ROI.11 [],144.777,44.77699999999999,80,100
ROI.11 [],159.276,9.27600000000001,130,150
ROI.11 [],186.284,36.28399999999999,130,150
ROI.000 [],178.778,28.77799999999999,130,150
