ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.02 [],1,56.77699999999999,56.77699999999999,0.0,56.77699999999999,56.77699999999999
ROI.03 [],1,53.27699999999999,53.27699999999999,0.0,53.27699999999999,53.27699999999999
ROI.04 [],1,54.77600000000001,54.77600000000001,0.0,54.77600000000001,54.77600000000001
ROI.05 [],1,57.77799999999999,57.77799999999999,0.0,57.77799999999999,57.77799999999999
ROI.06 [],2,52.777499999999996,52.777499999999996,5.000499999999995,47.777,57.77799999999999
ROI.07 [],1,59.77699999999999,59.77699999999999,0.0,59.77699999999999,59.77699999999999
ROI.08 [],1,55.77600000000001,55.77600000000001,0.0,55.77600000000001,55.77600000000001
ROI.09 [],1,55.77600000000001,55.77600000000001,0.0,55.77600000000001,55.77600000000001
ROI.10 [],1,54.27600000000001,54.27600000000001,0.0,54.27600000000001,54.27600000000001
ROI.11 [],1,55.77600000000001,55.77600000000001,0.0,55.77600000000001,55.77600000000001
ROI.12 [],1,58.27699999999999,58.27699999999999,0.0,58.27699999999999,58.27699999999999
ROI.13 [],1,54.77600000000001,54.77600000000001,0.0,54.77600000000001,54.77600000000001
ROI.14 [],1,55.77600000000001,55.77600000000001,0.0,55.77600000000001,55.77600000000001
ROI.15 [],1,55.77600000000001,55.77600000000001,0.0,55.77600000000001,55.77600000000001
ROI.16 [],1,55.77600000000001,55.77600000000001,0.0,55.77600000000001,55.77600000000001
ROI.17 [],1,56.77699999999999,56.77699999999999,0.0,56.77699999999999,56.77699999999999
ROI.18 [],1,59.77699999999999,59.77699999999999,0.0,59.77699999999999,59.77699999999999
ROI.19 [],1,55.77600000000001,55.77600000000001,0.0,55.77600000000001,55.77600000000001
