Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 []
71.278,0.0,0.09330362368627687,0.387360028656036,0.027330372450457063,0.01044282510400414,0.038059523056221026,0.037751787668441665,0.0175022724472421,0.0006565470413152914,0.028635426919419865,0.011924334730104479,0.007894694100737036,0.029409237020161655,0.005193513616039113,0.0025396435450376026,0.019003952240263768,0.013746255365635831,0.003818015524254563,0.0023968015299616285
71.777,0.0,0.047115593056405204,0.23720008728959502,0.00013376952881356886,0.00817556756992048,0.044374221179699545,0.07550114391165554,0.00013112680919857627,-0.011992482053518997,0.009569689565635373,0.0040949678048939845,0.010907205747481774,-0.010511298092141122,0.0020435618138985976,0.004359926324813712,0.012832381642786142,0.007721284958400757,0.006112830222373066,0.0007741709637019894
72.277,0.0,0.05614297594275424,0.443554881919023,-0.0012899401917570244,0.01230058515097209,0.04656629222772554,0.10484184143407661,-0.0003371832236535972,0.012611724166783094,0.01820011127697053,0.017509123476884398,0.012086996424193065,0.0512871450881655,0.0096234450211556,0.0057064531681346765,0.008785845717867636,0.010047117763928122,0.007611195323586294,-0.001795717536552587
72.777,0.0,0.03918966899365549,0.5438080393227824,0.003386403047125841,0.003928244626570555,0.06844366066477477,0.06816878710215468,0.010294201649360086,0.004541502680009125,0.012277974206211385,0.0041390658458846505,0.01060807556319124,0.021616752004887812,0.004076270014551388,0.0059860671796303925,0.0049572791925647074,0.003263001608402061,0.0017543277166552032,0.011374136606274078
73.277,0.0,-0.00490963693454716,0.37059062510279384,0.01354819849309005,0.0011066002457770317,0.08103783983930118,0.07746504745056969,0.014489191237980273,0.007494450507062851,0.030204467181995643,0.002708700016867804,0.008055632978854003,0.03087804265432237,0.013718783023561651,0.01079014595706752,-0.0065324213750209735,0.01403427509947282,0.007914946333759026,0.010211522774151641
73.777,0.0,0.030515529267068048,0.34803413510288933,-0.00034397878837766235,0.00895138925647799,0.0702131179785459,0.04237241958016524,-0.0015490625618237264,0.0015510160767797916,0.022134712886450098,0.00528717236684443,0.016646216589143815,0.02563793531201343,0.0062619108430964346,0.0011668133536870298,0.002161369430467314,0.0033357795478855274,-0.005210140190272931,0.004146254443048334
74.277,0.0,-0.02132968091279149,0.3270984734230028,0.02853177335066081,0.011667955534907374,0.10235090647775143,0.06199844625006358,0.027732402864491357,0.015118447179546543,-0.006184554062337423,0.012238409647378287,0.011325647231617976,0.057656156715770665,0.013237657586795445,0.007060165387382634,0.001498879018489516,0.013398268640041979,0.006290065268408919,0.01838069921114108
74.777,0.0,0.04566254776511098,0.3095219048725349,0.018036989860975502,-0.0025942061885900814,0.1128343083813503,0.032492239424550755,0.0047307918161688224,-0.006782899927828324,-0.01641497799878649,0.0024346724979168828,0.00258116118874604,0.00043912241476117323,-0.01274342066429526,-0.0015892626967683266,-0.0006124602358969691,-0.00627849238247633,-0.0014197397099472472,0.002628549928424393
75.277,0.0,0.044712395291334875,0.23247316369895837,0.012953969892978054,0.003397829580179226,0.10280309874885227,0.035999432913417395,0.003092866036225153,0.005091353442425077,-0.01969168246488315,0.0002788377499131245,0.004968225832348755,0.012488123685504633,0.00022422617044005652,0.006326697358550038,0.014703657438703147,-0.002395294741491661,0.0023176071712961966,0.007599260187566536
75.787,0.0,0.05268348199052043,0.28291080491465626,0.02441912819673728,0.011825264660777761,0.13125824060810237,0.0853431405894252,0.014984294792759551,0.020867793365089864,0.0032243157349888967,0.011115118179359387,0.021925819977529636,0.03768995441426665,0.005670383805796241,0.010460460352110049,0.005692094903559965,-0.00036220431350641406,0.0006818688635066465,0.008127356999129127
