ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.11 [],45.778,10.777999999999999,30,35
ROI.11 [],49.788,14.787999999999997,30,35
ROI.11 [],51.277,16.277,30,35
ROI.11 [],58.278,23.278,30,35
ROI.11 [],60.278,25.278,30,35
ROI.11 [],65.288,0.0,65,70
ROI.11 [],66.777,0.0,65,70
ROI.11 [],114.277,9.277000000000001,100,105
ROI.11 [],147.78,42.78,100,105
ROI.11 [],156.778,51.77799999999999,100,105
ROI.11 [],159.285,54.285,100,105
ROI.11 [],165.278,60.27799999999999,100,105
ROI.11 [],192.277,87.27699999999999,100,105
ROI.11 [],199.289,94.28899999999999,100,105
