ROI,mean0,sd0,thr
ROI.02 [],-0.1975291077168719,0.15808682479884156,0.2767313666796528
ROI.03 [],-0.08770042527543907,0.0640608317060794,0.10448206984279913
ROI.04 [],-0.11568443841076065,0.11218975807156448,0.22088483580393276
ROI.05 [],0.025369227764170322,0.019354734403079686,0.08343343097340938
ROI.06 [],-0.07814314812974434,0.07376145905908447,0.1431412290475091
ROI.07 [],-0.10888569591441677,0.06277633200764869,0.07944330010852929
ROI.08 [],-0.062375485661012454,0.04462144292364068,0.0714888431099096
ROI.09 [],-0.033887609297824924,0.028043972717467305,0.05024430885457699
ROI.10 [],-0.02406501923807831,0.022419031052526274,0.043192073919500515
ROI.11 [],-0.05204806913748398,0.04704556093371984,0.08908861366367554
ROI.12 [],-0.11853358815742249,0.09387074536316903,0.1630786479320846
ROI.13 [],-0.2140649664557095,0.13081622554498087,0.17838371017923316
ROI.14 [],0.1280273477875016,0.10582686091660147,0.445507930537306
ROI.15 [],0.05823272043891679,0.05289005352244932,0.21690288100626473
ROI.16 [],0.3248734568864856,0.20922488018711083,0.9525480974478181
ROI.17 [],-0.12084586072235468,0.11780691691840559,0.23257489003286205
ROI.18 [],-0.16713334536771807,0.10180183613355098,0.13827216303293488
ROI.19 [],0.07593935324222117,0.048107230396692964,0.22026104443230007
ROI.20 [],-0.24885358849446715,0.16199974960798136,0.23714566032947693
ROI.21 [],-0.08410949901425814,0.06513270373236282,0.11128861218283033
ROI.22 [],-0.03588116653012379,0.02261386485690879,0.03196042804060258
