ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.000 [],46.276,6.276000000000003,30,40
ROI.000 [],56.278,16.278,30,40
ROI.000 [],60.278,20.278,30,40
ROI.000 [],67.277,27.277,30,40
ROI.000 [],77.277,37.277,30,40
ROI.000 [],82.279,2.2789999999999964,70,80
ROI.000 [],89.777,9.777000000000001,70,80
ROI.000 [],92.277,12.277000000000001,70,80
ROI.000 [],96.279,16.278999999999996,70,80
ROI.000 [],100.778,20.778000000000006,70,80
ROI.000 [],103.286,23.286,70,80
ROI.000 [],104.275,24.275000000000006,70,80
ROI.000 [],105.785,25.784999999999997,70,80
ROI.000 [],114.277,34.277,70,80
ROI.000 [],132.287,12.287000000000006,110,120
ROI.000 [],141.278,21.27799999999999,110,120
ROI.000 [],148.788,28.78800000000001,110,120
ROI.000 [],150.778,30.77799999999999,110,120
ROI.000 [],157.285,37.285,110,120
ROI.000 [],165.777,45.77699999999999,110,120
ROI.000 [],175.778,55.77799999999999,110,120
ROI.000 [],183.778,63.77799999999999,110,120
ROI.000 [],191.285,71.285,110,120
ROI.000 [],199.778,79.77799999999999,110,120
