ROI,Group_A,Group_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.01 [],blue,red,7,2,0.3980579887508056,0.5296261702924605,1.0,ns
ROI.06 [],blue,red,8,1,0.40960585359855195,1.212425289261902,1.0,ns
ROI.07 [],blue,red,1,2,0.2287383325674776,0.06780704823831715,1.0,ns
ROI.10 [],blue,red,3,2,0.04361222669369013,0.0326758417746782,0.4,ns
ROI.11 [],blue,red,6,4,0.37698920702459704,0.3686430992877275,0.2571428571428571,ns
