ROI,mean0,sd0,thr
ROI.E [],0.019395265746085983,0.011020663427717174,0.07449858288467186
ROI.C [],0.008548919934452134,0.0063269933616919875,0.040183886742912074
ROI.A [],0.006662791443813278,0.003299699065001497,0.023161286768820764
ROI.F [],0.061600538924288184,0.04549594761074479,0.28908027697801214
ROI.B [],0.00208519352085502,0.0010489738125688862,0.007330062583699452
ROI.D [],0.029631926196514224,0.019787893936316945,0.12857139587809896
ROI.01 [],0.010954295323570607,0.0055338262747812285,0.038623426697476745
ROI.02 [],0.0066629095652470105,0.005467709339784763,0.03400145626417082
ROI.03 [],0.010472593385911761,0.005002110153898514,0.035483144155404336
ROI.04 [],0.0130946751594017,0.006411293683717919,0.0451511435779913
ROI.05 [],0.007446251916013094,0.005456923117757221,0.0347308675047992
ROI.06 [],0.011313764329862867,0.010322184155011214,0.06292468510491893
ROI.09 [],0.025389022922529276,0.016538299432226466,0.1080805200836616
ROI.10 [],0.024072224419364446,0.017243906907259948,0.11029175895566419
ROI.11 [],0.028919693820021294,0.016035907704122585,0.10909923234063422
ROI.12 [],0.038740913697917094,0.02028678717303492,0.1401748495630917
ROI.13 [],0.03011735201976133,0.013514843409771769,0.09769156906862017
ROI.14 [],0.033626132917234874,0.017897583632372264,0.12311405107909619
ROI.16 [],0.020776289722944926,0.018687879839481936,0.11421568892035461
ROI.17 [],0.01857566389882966,0.01491906429808177,0.0931709853892385
ROI.18 [],0.02927616349080891,0.022374655389029868,0.14114944043595826
ROI.19 [],0.02307768477686577,0.014412091676579126,0.09513814315976139
ROI.20 [],0.02450995116240344,0.013537737784537391,0.09219864008509039
ROI.21 [],0.03425086574961349,0.018979885338166955,0.12915029244044826
ROI.22 [],0.026753337746281653,0.02072508717742281,0.1303787736333957
ROI.23 [],0.03738923096038414,0.04023029428560126,0.23854070238839042
ROI.24 [],0.015366830103045861,0.011518272067312029,0.072958190439606
ROI.26 [],0.0031542725620446153,0.002550640506781583,0.01590747509595253
ROI.27 [],0.004344966587618911,0.0026147909699163773,0.017418921437200797
ROI.29 [],0.003793827251266011,0.00310445985572608,0.01931612652989641
ROI.30 [],0.004657286306273962,0.0033482611381801435,0.021398591997174678
ROI.31 [],0.0660612533736847,0.04304435203990909,0.28128301357323016
