ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.C [],183.279,53.278999999999996,130,150
ROI.C [],189.277,59.27699999999999,130,150
ROI.A [],109.286,29.286,80,100
ROI.A [],183.779,53.778999999999996,130,150
ROI.F [],188.288,58.28800000000001,130,150
ROI.D [],184.277,54.27699999999999,130,150
ROI.05 [],125.786,45.786,80,100
ROI.06 [],181.778,51.77799999999999,130,150
ROI.10 [],134.276,4.2760000000000105,130,150
ROI.10 [],186.777,56.77699999999999,130,150
ROI.21 [],37.275,7.274999999999999,30,50
ROI.21 [],68.276,38.275999999999996,30,50
ROI.21 [],81.776,1.7759999999999962,80,100
ROI.21 [],105.778,25.778000000000006,80,100
ROI.21 [],128.777,48.77699999999999,80,100
ROI.21 [],160.777,30.776999999999987,130,150
ROI.21 [],165.278,35.27799999999999,130,150
ROI.21 [],174.789,44.78899999999999,130,150
ROI.22 [],184.277,54.27699999999999,130,150
ROI.23 [],189.277,59.27699999999999,130,150
