ROI,Spike_Count,Avg_Latency_s,Median_Latency_s,Std_Latency_s,SEM_Latency_s
ROI.01 [],10,15.3947,6.5285,19.554575287583667,6.1836996586006485
ROI.02 [],3,16.11,0.2760000000000033,27.425292487045596,15.833999999999996
ROI.05 [],2,0.7759999999999998,0.7759999999999998,0.7071067811865426,0.49999999999999645
