Condition_Group,Spike_Count,Avg_Latency_s,Median_Latency_s,Std_Latency_s,SEM_Latency_s
blue,9,16.44322222222222,1.2759999999999962,21.449426966575224,7.149808988858408
red,6,9.306666666666667,0.38750000000000284,17.10129225136705,6.981573326343505
