Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,57,4.91545E+000,5.58400E-006,1.02047E+000
1,1,58,4.93307E+000,5.68300E-006,1.03812E+000
1,1,59,4.95071E+000,5.78500E-006,1.05577E+000
1,1,60,4.96885E+000,5.88700E-006,1.08223E+000
1,1,61,4.98530E+000,5.98700E-006,1.09986E+000
1,1,62,5.00167E+000,6.08800E-006,1.11745E+000
1,1,63,5.01858E+000,6.19000E-006,1.13601E+000
1,1,64,5.03498E+000,6.28800E-006,1.15464E+000
1,1,65,5.05036E+000,6.38700E-006,1.17231E+000
1,1,66,5.06506E+000,6.48600E-006,1.18996E+000
1,1,67,5.08121E+000,6.58600E-006,1.20761E+000
1,1,68,5.09664E+000,6.68700E-006,1.22522E+000
1,1,69,5.11215E+000,6.79000E-006,1.24430E+000
1,1,70,5.12834E+000,6.89100E-006,1.26286E+000
1,1,71,5.14292E+000,6.98800E-006,1.28048E+000
1,1,72,5.15687E+000,7.08900E-006,1.29812E+000
1,1,73,5.17136E+000,7.18600E-006,1.31577E+000
1,1,74,5.18580E+000,7.28800E-006,1.33339E+000
1,1,75,5.20069E+000,7.38600E-006,1.35104E+000
1,1,76,5.21500E+000,7.48900E-006,1.36868E+000
1,1,77,5.22875E+000,7.58900E-006,1.38663E+000
1,1,78,5.24327E+000,7.69000E-006,1.40424E+000
1,1,79,5.25750E+000,7.78900E-006,1.42190E+000
1,1,80,5.27301E+000,7.88900E-006,1.43954E+000
1,1,81,5.28610E+000,7.99000E-006,1.45725E+000
1,1,82,5.29932E+000,8.08900E-006,1.47491E+000
1,1,83,5.31260E+000,8.18800E-006,1.49254E+000
1,1,84,5.32638E+000,8.28900E-006,1.51082E+000
1,1,85,5.33915E+000,8.38900E-006,1.52844E+000
1,1,86,5.35248E+000,8.49000E-006,1.54609E+000
1,1,87,5.36532E+000,8.59200E-006,1.56553E+000
1,1,88,5.37867E+000,8.68900E-006,1.58322E+000
1,1,89,5.39300E+000,8.79000E-006,1.60454E+000
1,1,90,5.40555E+000,8.89100E-006,1.62220E+000
1,1,91,5.41863E+000,8.99000E-006,1.63985E+000
1,1,92,5.43029E+000,9.08900E-006,1.65751E+000
1,1,93,5.44306E+000,9.18900E-006,1.67518E+000
1,1,94,5.45557E+000,9.28900E-006,1.69280E+000
1,1,95,5.46759E+000,9.39000E-006,1.71045E+000
1,1,96,5.47940E+000,9.49000E-006,1.72810E+000
1,1,97,5.49175E+000,9.59100E-006,1.74619E+000
1,1,98,5.50415E+000,9.69200E-006,1.76383E+000
1,1,99,5.51593E+000,9.79100E-006,1.78145E+000
1,1,100,5.52783E+000,9.89200E-006,1.79910E+000
1,1,101,5.53915E+000,9.99200E-006,1.81673E+000
1,1,102,5.55056E+000,10.09000E-006,1.83437E+000
1,1,103,5.56237E+000,10.19000E-006,1.85200E+000
1,1,104,5.57320E+000,10.29000E-006,1.86964E+000
1,1,105,5.58535E+000,10.39000E-006,1.88766E+000
1,1,106,5.59700E+000,10.48900E-006,1.90531E+000
1,1,107,5.60941E+000,10.59000E-006,1.92297E+000
1,1,108,5.62000E+000,10.69100E-006,1.94062E+000
1,1,109,5.63117E+000,10.79100E-006,1.95827E+000
1,1,110,5.64173E+000,10.89100E-006,1.97588E+000
1,1,111,5.65296E+000,10.99200E-006,1.99352E+000
1,1,112,5.66454E+000,11.09000E-006,2.01124E+000
1,1,113,5.67559E+000,11.19100E-006,2.02888E+000
1,1,114,5.68610E+000,11.29000E-006,2.04650E+000
1,1,115,5.69707E+000,11.39000E-006,2.06415E+000
1,1,116,5.70917E+000,11.48900E-006,2.08180E+000
1,1,117,5.71969E+000,11.59300E-006,2.09942E+000
1,1,118,5.73105E+000,11.69300E-006,2.12921E+000
1,1,119,5.74173E+000,11.79400E-006,2.14724E+000
1,1,120,5.75165E+000,11.89100E-006,2.16498E+000
1,1,121,5.76260E+000,11.99300E-006,2.18264E+000
1,1,122,5.77277E+000,12.09200E-006,2.20067E+000
1,1,123,5.78336E+000,12.19200E-006,2.21829E+000
1,1,124,5.79392E+000,12.29200E-006,2.23591E+000
1,1,125,5.80379E+000,12.39200E-006,2.25427E+000
1,1,126,5.81413E+000,12.49200E-006,2.27226E+000
1,1,127,5.82469E+000,12.59100E-006,2.28991E+000
1,1,128,5.83591E+000,12.69100E-006,2.30755E+000
1,1,129,5.84699E+000,12.79200E-006,2.32519E+000
1,1,130,5.85678E+000,12.89200E-006,2.34280E+000
1,1,131,5.86686E+000,12.99500E-006,2.36149E+000
1,1,132,5.87571E+000,13.09300E-006,2.37911E+000
1,1,133,5.88572E+000,13.19300E-006,2.39677E+000
1,1,134,5.89557E+000,13.29200E-006,2.41439E+000
1,1,135,5.90575E+000,13.39300E-006,2.43203E+000
1,1,136,5.91487E+000,13.49300E-006,2.44968E+000
1,1,137,5.92416E+000,13.59300E-006,2.46739E+000
1,1,138,5.93427E+000,13.69200E-006,2.48586E+000
1,1,139,5.94334E+000,13.79200E-006,2.50350E+000
1,1,140,5.95297E+000,13.89300E-006,2.52114E+000
1,1,141,5.96223E+000,13.99100E-006,2.53875E+000
1,1,142,5.97163E+000,14.09100E-006,2.55641E+000
1,1,143,5.98169E+000,14.19300E-006,2.57406E+000
1,1,144,5.99031E+000,14.29300E-006,2.59173E+000
1,1,145,5.99875E+000,14.39300E-006,2.60938E+000
1,1,146,6.00785E+000,14.49400E-006,2.62738E+000
1,1,147,6.01750E+000,14.59300E-006,2.65114E+000
1,1,148,6.02789E+000,14.69500E-006,2.67006E+000
1,1,149,6.03691E+000,14.79300E-006,2.68772E+000
1,1,150,6.04569E+000,14.89400E-006,2.70539E+000
1,1,151,6.05556E+000,14.99300E-006,2.72301E+000
1,1,152,6.06445E+000,15.09200E-006,2.74066E+000
1,1,153,6.07293E+000,15.19300E-006,2.75831E+000
1,1,154,6.08188E+000,15.29300E-006,2.77594E+000
1,1,155,6.09025E+000,15.39300E-006,2.79360E+000
1,1,156,6.09853E+000,15.49300E-006,2.81122E+000
1,1,157,6.10782E+000,15.59200E-006,2.82938E+000
1,1,158,6.11698E+000,15.69300E-006,2.84699E+000
1,1,159,6.12526E+000,15.79400E-006,2.86464E+000
1,1,160,6.13389E+000,15.89400E-006,2.88243E+000
1,1,161,6.14293E+000,15.99400E-006,2.90004E+000
1,1,162,6.15112E+000,16.09400E-006,2.91785E+000
1,1,163,6.15896E+000,16.19400E-006,2.93546E+000
1,1,164,6.16861E+000,16.29400E-006,2.95311E+000
1,1,165,6.17690E+000,16.39400E-006,2.97073E+000
1,1,166,6.18649E+000,16.49300E-006,2.98838E+000
1,1,167,6.19337E+000,16.59500E-006,3.00603E+000
1,1,168,6.20099E+000,16.69400E-006,3.02365E+000
1,1,169,6.20903E+000,16.79200E-006,3.04166E+000
1,1,170,6.21781E+000,16.89300E-006,3.05928E+000
1,1,171,6.22530E+000,16.99400E-006,3.07693E+000
1,1,172,6.23437E+000,17.09300E-006,3.09453E+000
1,1,173,6.24304E+000,17.19300E-006,3.11217E+000
1,1,174,6.25088E+000,17.29500E-006,3.13140E+000
1,1,175,6.25838E+000,17.39400E-006,3.14903E+000
1,1,176,6.26777E+000,17.49600E-006,3.17520E+000
1,1,177,6.27567E+000,17.59400E-006,3.19286E+000
1,1,178,6.28334E+000,17.69500E-006,3.21051E+000
1,1,179,6.29050E+000,17.79600E-006,3.22881E+000
1,1,180,6.29765E+000,17.89500E-006,3.24647E+000
1,1,181,6.30612E+000,17.99300E-006,3.26413E+000
1,1,182,6.31441E+000,18.09400E-006,3.28173E+000
1,1,183,6.32174E+000,18.19400E-006,3.29937E+000
1,1,184,6.32925E+000,18.29300E-006,3.31701E+000
1,1,185,6.33766E+000,18.39400E-006,3.33465E+000
1,1,186,6.34481E+000,18.49500E-006,3.35226E+000
1,1,187,6.35246E+000,18.59300E-006,3.36991E+000
1,1,188,6.36024E+000,18.69500E-006,3.38753E+000
1,1,189,6.36725E+000,18.79500E-006,3.40518E+000
1,1,190,6.37463E+000,18.89300E-006,3.42280E+000
1,1,191,6.38265E+000,18.99400E-006,3.44045E+000
1,1,192,6.39072E+000,19.09400E-006,3.45810E+000
1,1,193,6.39812E+000,19.19600E-006,3.47571E+000
1,1,194,6.40498E+000,19.29600E-006,3.49336E+000
1,1,195,6.41236E+000,19.39500E-006,3.51230E+000
1,1,196,6.42059E+000,19.49600E-006,3.52994E+000
1,1,197,6.42810E+000,19.59700E-006,3.54965E+000
1,1,198,6.43446E+000,19.69500E-006,3.56728E+000
1,1,199,6.44308E+000,19.79400E-006,3.58493E+000
1,1,200,6.44965E+000,19.89400E-006,3.60256E+000
1,1,201,6.45747E+000,19.99400E-006,3.62021E+000
1,1,202,6.46423E+000,20.09300E-006,3.63785E+000
1,1,203,6.47137E+000,20.19500E-006,3.65547E+000
1,1,204,6.47838E+000,20.29700E-006,3.67459E+000
1,1,205,6.48583E+000,20.39300E-006,3.69776E+000
1,1,206,6.49358E+000,20.49300E-006,3.71541E+000
1,1,207,6.50114E+000,20.59600E-006,3.73339E+000
1,1,208,6.50698E+000,20.69600E-006,3.75105E+000
1,1,209,6.51406E+000,20.79400E-006,3.76869E+000
1,1,210,6.52125E+000,20.89500E-006,3.78632E+000
1,1,211,6.52726E+000,20.99600E-006,3.80396E+000
1,1,212,6.53349E+000,21.09800E-006,3.82298E+000
1,1,213,6.54078E+000,21.19500E-006,3.84060E+000
1,1,214,6.54765E+000,21.29600E-006,3.85843E+000
1,1,215,6.55407E+000,21.39600E-006,3.87608E+000
1,1,216,6.56130E+000,21.49400E-006,3.89373E+000
1,1,217,6.56865E+000,21.59500E-006,3.91135E+000
1,1,218,6.57531E+000,21.69500E-006,3.92900E+000
1,1,219,6.58171E+000,21.79600E-006,3.94749E+000
1,1,220,6.58738E+000,21.89600E-006,3.96511E+000
1,1,221,6.59394E+000,21.99600E-006,3.98455E+000
1,1,222,6.60009E+000,22.09500E-006,4.00219E+000
1,1,223,6.60691E+000,22.19300E-006,4.01984E+000
1,1,224,6.61439E+000,22.29400E-006,4.03746E+000
1,1,225,6.62034E+000,22.39500E-006,4.05512E+000
1,1,226,6.62765E+000,22.49500E-006,4.07275E+000
1,1,227,6.63430E+000,22.59600E-006,4.09040E+000
1,1,228,6.64019E+000,22.69500E-006,4.10801E+000
1,1,229,6.64676E+000,22.79600E-006,4.12566E+000
1,1,230,6.65305E+000,22.89700E-006,4.14328E+000
1,1,231,6.65802E+000,22.99700E-006,4.16093E+000
1,1,232,6.66369E+000,23.09600E-006,4.17859E+000
1,1,233,6.66970E+000,23.19600E-006,4.19624E+000
1,1,234,6.67625E+000,23.29700E-006,4.22262E+000
1,1,235,6.68199E+000,23.39700E-006,4.24024E+000
1,1,236,6.68834E+000,23.49500E-006,4.25790E+000
1,1,237,6.69644E+000,23.59500E-006,4.27557E+000
1,1,238,6.70371E+000,23.69600E-006,4.29318E+000
1,1,239,6.70946E+000,23.79500E-006,4.31083E+000
1,1,240,6.71574E+000,23.89500E-006,4.32844E+000
1,1,241,6.72248E+000,23.99500E-006,4.34609E+000
1,1,242,6.72894E+000,24.09500E-006,4.36370E+000
1,1,243,6.73502E+000,24.19600E-006,4.38135E+000
1,1,244,6.74065E+000,24.29600E-006,4.39898E+000
1,1,245,6.74635E+000,24.39600E-006,4.41662E+000
1,1,246,6.75187E+000,24.49600E-006,4.43423E+000
1,1,247,6.75736E+000,24.59500E-006,4.45187E+000
1,1,248,6.76429E+000,24.69500E-006,4.46949E+000
1,1,249,6.76997E+000,24.79600E-006,4.48713E+000
1,1,250,6.77559E+000,24.89700E-006,4.50477E+000
1,1,251,6.78126E+000,24.99700E-006,4.52330E+000
