Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,54,4.91517E+000,5.28500E-006,967.99900E-003
1,1,55,4.93237E+000,5.38400E-006,985.73300E-003
1,1,56,4.95122E+000,5.48400E-006,1.00370E+000
1,1,57,4.96889E+000,5.58600E-006,1.02135E+000
1,1,58,4.98690E+000,5.68700E-006,1.03899E+000
1,1,59,5.00450E+000,5.78700E-006,1.05662E+000
1,1,60,5.02225E+000,5.88800E-006,1.08450E+000
1,1,61,5.03895E+000,5.98700E-006,1.10215E+000
1,1,62,5.05523E+000,6.08500E-006,1.11979E+000
1,1,63,5.07158E+000,6.18600E-006,1.13746E+000
1,1,64,5.08716E+000,6.28600E-006,1.15511E+000
1,1,65,5.10389E+000,6.38700E-006,1.17278E+000
1,1,66,5.11975E+000,6.48700E-006,1.19040E+000
1,1,67,5.13640E+000,6.58800E-006,1.20805E+000
1,1,68,5.15205E+000,6.68800E-006,1.22566E+000
1,1,69,5.16756E+000,6.78600E-006,1.24331E+000
1,1,70,5.18254E+000,6.88700E-006,1.26112E+000
1,1,71,5.19746E+000,6.98600E-006,1.27874E+000
1,1,72,5.21276E+000,7.08700E-006,1.29637E+000
1,1,73,5.22761E+000,7.18800E-006,1.31402E+000
1,1,74,5.24321E+000,7.28900E-006,1.33163E+000
1,1,75,5.25830E+000,7.39200E-006,1.35030E+000
1,1,76,5.27199E+000,7.49100E-006,1.36916E+000
1,1,77,5.28611E+000,7.58800E-006,1.38679E+000
1,1,78,5.30035E+000,7.68800E-006,1.40442E+000
1,1,79,5.31460E+000,7.78800E-006,1.42240E+000
1,1,80,5.32838E+000,7.88700E-006,1.44006E+000
1,1,81,5.34279E+000,7.98800E-006,1.45767E+000
1,1,82,5.35749E+000,8.08800E-006,1.47545E+000
1,1,83,5.37097E+000,8.19000E-006,1.49408E+000
1,1,84,5.38513E+000,8.28900E-006,1.51174E+000
1,1,85,5.39860E+000,8.39000E-006,1.52939E+000
1,1,86,5.41125E+000,8.48900E-006,1.54740E+000
1,1,87,5.42513E+000,8.58900E-006,1.56505E+000
1,1,88,5.43828E+000,8.69000E-006,1.58348E+000
1,1,89,5.45203E+000,8.78800E-006,1.60725E+000
1,1,90,5.46411E+000,8.88900E-006,1.62491E+000
1,1,91,5.47773E+000,8.98900E-006,1.64251E+000
1,1,92,5.49101E+000,9.09100E-006,1.66018E+000
1,1,93,5.50412E+000,9.19100E-006,1.67782E+000
1,1,94,5.51625E+000,9.29100E-006,1.69544E+000
1,1,95,5.52922E+000,9.39100E-006,1.71310E+000
1,1,96,5.54081E+000,9.49100E-006,1.73073E+000
1,1,97,5.55264E+000,9.59000E-006,1.74834E+000
1,1,98,5.56498E+000,9.69000E-006,1.76599E+000
1,1,99,5.57666E+000,9.78900E-006,1.78364E+000
1,1,100,5.58874E+000,9.88900E-006,1.80126E+000
1,1,101,5.60131E+000,9.98900E-006,1.81892E+000
1,1,102,5.61410E+000,10.09000E-006,1.83658E+000
1,1,103,5.62568E+000,10.18900E-006,1.85423E+000
1,1,104,5.63661E+000,10.29200E-006,1.87184E+000
1,1,105,5.64869E+000,10.39000E-006,1.88949E+000
1,1,106,5.66079E+000,10.49100E-006,1.90714E+000
1,1,107,5.67204E+000,10.58900E-006,1.92474E+000
1,1,108,5.68438E+000,10.68900E-006,1.94240E+000
1,1,109,5.69588E+000,10.79200E-006,1.96002E+000
1,1,110,5.70652E+000,10.89000E-006,1.97767E+000
1,1,111,5.71773E+000,10.99100E-006,1.99529E+000
1,1,112,5.72949E+000,11.09000E-006,2.01293E+000
1,1,113,5.74102E+000,11.19200E-006,2.03058E+000
1,1,114,5.75174E+000,11.29200E-006,2.04820E+000
1,1,115,5.76206E+000,11.39100E-006,2.06583E+000
1,1,116,5.77337E+000,11.49200E-006,2.08374E+000
1,1,117,5.78457E+000,11.59300E-006,2.10137E+000
1,1,118,5.79621E+000,11.69200E-006,2.13208E+000
1,1,119,5.80685E+000,11.79300E-006,2.15163E+000
1,1,120,5.81719E+000,11.89000E-006,2.16930E+000
1,1,121,5.82858E+000,11.99100E-006,2.18695E+000
1,1,122,5.83921E+000,12.09100E-006,2.20460E+000
1,1,123,5.84963E+000,12.19200E-006,2.22226E+000
1,1,124,5.85959E+000,12.29200E-006,2.23988E+000
1,1,125,5.87038E+000,12.39200E-006,2.25753E+000
1,1,126,5.87997E+000,12.49300E-006,2.27569E+000
1,1,127,5.89008E+000,12.59200E-006,2.29331E+000
1,1,128,5.90003E+000,12.69300E-006,2.31095E+000
1,1,129,5.91080E+000,12.79200E-006,2.32857E+000
1,1,130,5.92078E+000,12.89200E-006,2.34622E+000
1,1,131,5.93146E+000,12.99100E-006,2.36387E+000
1,1,132,5.94125E+000,13.09100E-006,2.38149E+000
1,1,133,5.95087E+000,13.19200E-006,2.39913E+000
1,1,134,5.96133E+000,13.29100E-006,2.41676E+000
1,1,135,5.97072E+000,13.39100E-006,2.43444E+000
1,1,136,5.98067E+000,13.49200E-006,2.45205E+000
1,1,137,5.99175E+000,13.59200E-006,2.46969E+000
1,1,138,6.00109E+000,13.69400E-006,2.48741E+000
1,1,139,6.01003E+000,13.79300E-006,2.50505E+000
1,1,140,6.01984E+000,13.89400E-006,2.52328E+000
1,1,141,6.02965E+000,13.99300E-006,2.54091E+000
1,1,142,6.03941E+000,14.09400E-006,2.55853E+000
1,1,143,6.04881E+000,14.19200E-006,2.57618E+000
1,1,144,6.05818E+000,14.29300E-006,2.59383E+000
1,1,145,6.06767E+000,14.39200E-006,2.61147E+000
1,1,146,6.07693E+000,14.49100E-006,2.62922E+000
1,1,147,6.08648E+000,14.59300E-006,2.65462E+000
1,1,148,6.09490E+000,14.69200E-006,2.67225E+000
1,1,149,6.10418E+000,14.79300E-006,2.69099E+000
1,1,150,6.11338E+000,14.89300E-006,2.70866E+000
1,1,151,6.12260E+000,14.99300E-006,2.72630E+000
1,1,152,6.13146E+000,15.09300E-006,2.74391E+000
1,1,153,6.14100E+000,15.19400E-006,2.76157E+000
1,1,154,6.15007E+000,15.29400E-006,2.77937E+000
1,1,155,6.15895E+000,15.39300E-006,2.79698E+000
1,1,156,6.16791E+000,15.49300E-006,2.81462E+000
1,1,157,6.17712E+000,15.59400E-006,2.83229E+000
1,1,158,6.18589E+000,15.69200E-006,2.84993E+000
1,1,159,6.19442E+000,15.79400E-006,2.86755E+000
1,1,160,6.20309E+000,15.89200E-006,2.88520E+000
1,1,161,6.21128E+000,15.99400E-006,2.90436E+000
1,1,162,6.22014E+000,16.09300E-006,2.92199E+000
1,1,163,6.22910E+000,16.19500E-006,2.94100E+000
1,1,164,6.23803E+000,16.29300E-006,2.95862E+000
1,1,165,6.24632E+000,16.39400E-006,2.97627E+000
1,1,166,6.25511E+000,16.49300E-006,2.99389E+000
1,1,167,6.26294E+000,16.59500E-006,3.01154E+000
1,1,168,6.27202E+000,16.69400E-006,3.03105E+000
1,1,169,6.28039E+000,16.79500E-006,3.04868E+000
1,1,170,6.28839E+000,16.89300E-006,3.06630E+000
1,1,171,6.29731E+000,16.99500E-006,3.08395E+000
1,1,172,6.30561E+000,17.09400E-006,3.10160E+000
1,1,173,6.31328E+000,17.19500E-006,3.11922E+000
1,1,174,6.32088E+000,17.29300E-006,3.13687E+000
1,1,175,6.32971E+000,17.39300E-006,3.15486E+000
1,1,176,6.33700E+000,17.49400E-006,3.17829E+000
1,1,177,6.34585E+000,17.59200E-006,3.19595E+000
1,1,178,6.35422E+000,17.69300E-006,3.21355E+000
1,1,179,6.36212E+000,17.79400E-006,3.23123E+000
1,1,180,6.37017E+000,17.89400E-006,3.24885E+000
1,1,181,6.37821E+000,17.99400E-006,3.26649E+000
1,1,182,6.38655E+000,18.09400E-006,3.28468E+000
1,1,183,6.39531E+000,18.19300E-006,3.30229E+000
1,1,184,6.40336E+000,18.29500E-006,3.31994E+000
1,1,185,6.41098E+000,18.39500E-006,3.33755E+000
1,1,186,6.41851E+000,18.49500E-006,3.35521E+000
1,1,187,6.42693E+000,18.59400E-006,3.37281E+000
1,1,188,6.43391E+000,18.69500E-006,3.39043E+000
1,1,189,6.44173E+000,18.79400E-006,3.40809E+000
1,1,190,6.45007E+000,18.89300E-006,3.42574E+000
1,1,191,6.45761E+000,18.99400E-006,3.44340E+000
1,1,192,6.46513E+000,19.09400E-006,3.46105E+000
1,1,193,6.47184E+000,19.19400E-006,3.47865E+000
1,1,194,6.48023E+000,19.29300E-006,3.49630E+000
1,1,195,6.48911E+000,19.39400E-006,3.51537E+000
1,1,196,6.49643E+000,19.49500E-006,3.53299E+000
1,1,197,6.50290E+000,19.59500E-006,3.55063E+000
1,1,198,6.50953E+000,19.69500E-006,3.56825E+000
1,1,199,6.51785E+000,19.79600E-006,3.58763E+000
1,1,200,6.52528E+000,19.89500E-006,3.60528E+000
1,1,201,6.53212E+000,19.99600E-006,3.62294E+000
1,1,202,6.53972E+000,20.09500E-006,3.64056E+000
1,1,203,6.54677E+000,20.19400E-006,3.65821E+000
1,1,204,6.55468E+000,20.29600E-006,3.67586E+000
1,1,205,6.56284E+000,20.39400E-006,3.69970E+000
1,1,206,6.56989E+000,20.49500E-006,3.71734E+000
1,1,207,6.57645E+000,20.59400E-006,3.73660E+000
1,1,208,6.58431E+000,20.69500E-006,3.75427E+000
1,1,209,6.59208E+000,20.79300E-006,3.77188E+000
1,1,210,6.59891E+000,20.89500E-006,3.78953E+000
1,1,211,6.60649E+000,20.99400E-006,3.80719E+000
1,1,212,6.61319E+000,21.09400E-006,3.82481E+000
1,1,213,6.62059E+000,21.19500E-006,3.84242E+000
1,1,214,6.62770E+000,21.29400E-006,3.86008E+000
1,1,215,6.63615E+000,21.39500E-006,3.87824E+000
1,1,216,6.64260E+000,21.49500E-006,3.89585E+000
1,1,217,6.64937E+000,21.59600E-006,3.91346E+000
1,1,218,6.65573E+000,21.69700E-006,3.93111E+000
1,1,219,6.66219E+000,21.79500E-006,3.94877E+000
1,1,220,6.66891E+000,21.89500E-006,3.96639E+000
1,1,221,6.67611E+000,21.99500E-006,3.98399E+000
1,1,222,6.68325E+000,22.09600E-006,4.00164E+000
1,1,223,6.69019E+000,22.19700E-006,4.02055E+000
1,1,224,6.69640E+000,22.29600E-006,4.03818E+000
1,1,225,6.70300E+000,22.39600E-006,4.05579E+000
1,1,226,6.71102E+000,22.49600E-006,4.07442E+000
1,1,227,6.71756E+000,22.59400E-006,4.09203E+000
1,1,228,6.72460E+000,22.69500E-006,4.10968E+000
1,1,229,6.73168E+000,22.79400E-006,4.12730E+000
1,1,230,6.73839E+000,22.89600E-006,4.14490E+000
1,1,231,6.74502E+000,22.99500E-006,4.16255E+000
1,1,232,6.75055E+000,23.09600E-006,4.18023E+000
1,1,233,6.75720E+000,23.19500E-006,4.19784E+000
1,1,234,6.76476E+000,23.29500E-006,4.22113E+000
1,1,235,6.77090E+000,23.39600E-006,4.23878E+000
1,1,236,6.77647E+000,23.49600E-006,4.25644E+000
1,1,237,6.78396E+000,23.59500E-006,4.27410E+000
1,1,238,6.79010E+000,23.69600E-006,4.29208E+000
1,1,239,6.79641E+000,23.79600E-006,4.30972E+000
1,1,240,6.80255E+000,23.89600E-006,4.32735E+000
1,1,241,6.80827E+000,23.99700E-006,4.34497E+000
1,1,242,6.81401E+000,24.09500E-006,4.36261E+000
1,1,243,6.82136E+000,24.19600E-006,4.38026E+000
1,1,244,6.82741E+000,24.29600E-006,4.39786E+000
1,1,245,6.83378E+000,24.39600E-006,4.41548E+000
1,1,246,6.84011E+000,24.49700E-006,4.43474E+000
1,1,247,6.84699E+000,24.59500E-006,4.45240E+000
1,1,248,6.85296E+000,24.69500E-006,4.47010E+000
1,1,249,6.85868E+000,24.79600E-006,4.48772E+000
1,1,250,6.86514E+000,24.89400E-006,4.50537E+000
1,1,251,6.87079E+000,24.99600E-006,4.52408E+000
