Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-141.21000E-003,24.00000E-009,16.23300E-003
1,1,2,-116.23000E-003,29.00000E-009,34.04800E-003
1,1,3,21.32000E-003,34.00000E-009,51.67800E-003
1,1,4,273.94000E-003,38.00000E-009,69.34600E-003
1,1,5,623.21000E-003,42.00000E-009,86.97900E-003
1,1,6,1.13148E+000,49.00000E-009,105.88600E-003
1,1,7,1.71363E+000,59.00000E-009,123.52700E-003
1,1,8,2.37740E+000,129.00000E-009,141.16500E-003
1,1,9,2.99891E+000,345.00000E-009,158.78300E-003
1,1,10,3.41077E+000,661.00000E-009,176.53600E-003
1,1,11,3.60488E+000,888.00000E-009,194.17600E-003
1,1,12,3.70853E+000,1.03600E-006,213.41200E-003
1,1,13,3.77477E+000,1.14500E-006,231.03900E-003
1,1,14,3.83680E+000,1.25200E-006,248.68600E-003
1,1,15,3.89125E+000,1.35200E-006,266.36000E-003
1,1,16,3.94693E+000,1.45700E-006,284.02400E-003
1,1,17,3.99609E+000,1.56000E-006,301.67800E-003
1,1,18,4.04119E+000,1.65800E-006,319.33600E-003
1,1,19,4.08811E+000,1.76500E-006,338.74200E-003
1,1,20,4.13046E+000,1.86300E-006,356.36900E-003
1,1,21,4.17297E+000,1.96200E-006,374.02000E-003
1,1,22,4.21371E+000,2.07000E-006,391.66900E-003
1,1,23,4.25320E+000,2.16400E-006,409.26700E-003
1,1,24,4.29013E+000,2.26800E-006,426.91500E-003
1,1,25,4.32616E+000,2.37000E-006,444.56100E-003
1,1,26,4.36363E+000,2.47200E-006,462.37700E-003
1,1,27,4.39753E+000,2.57100E-006,480.07800E-003
1,1,28,4.42961E+000,2.67000E-006,497.73500E-003
1,1,29,4.46199E+000,2.77600E-006,515.36200E-003
1,1,30,4.49057E+000,2.87700E-006,533.04900E-003
1,1,31,4.52111E+000,2.97400E-006,560.45400E-003
1,1,32,4.55065E+000,3.07200E-006,578.10800E-003
1,1,33,4.58077E+000,3.17400E-006,595.72900E-003
1,1,34,4.60909E+000,3.27800E-006,614.35300E-003
1,1,35,4.63605E+000,3.37800E-006,632.01000E-003
1,1,36,4.66090E+000,3.47600E-006,649.63200E-003
1,1,37,4.68805E+000,3.57400E-006,667.24300E-003
1,1,38,4.71695E+000,3.67800E-006,684.89500E-003
1,1,39,4.74356E+000,3.78100E-006,702.52400E-003
1,1,40,4.76703E+000,3.88300E-006,721.36200E-003
1,1,41,4.78961E+000,3.97900E-006,738.99100E-003
1,1,42,4.81228E+000,4.07800E-006,756.63800E-003
1,1,43,4.83710E+000,4.18200E-006,774.29400E-003
1,1,44,4.86179E+000,4.27900E-006,791.92600E-003
1,1,45,4.88428E+000,4.38600E-006,809.56600E-003
1,1,46,4.90512E+000,4.48000E-006,827.21400E-003
1,1,47,4.92801E+000,4.57900E-006,844.82900E-003
1,1,48,4.94920E+000,4.68300E-006,862.46800E-003
1,1,49,4.97111E+000,4.78200E-006,880.11500E-003
1,1,50,4.99067E+000,4.88600E-006,897.84700E-003
1,1,51,5.01077E+000,4.98400E-006,915.47300E-003
1,1,52,5.03197E+000,5.08200E-006,933.12400E-003
1,1,53,5.05128E+000,5.18400E-006,950.78300E-003
1,1,54,5.06974E+000,5.28100E-006,968.80900E-003
1,1,55,5.09089E+000,5.38500E-006,986.46100E-003
1,1,56,5.10850E+000,5.48500E-006,1.00411E+000
1,1,57,5.12624E+000,5.58600E-006,1.02176E+000
1,1,58,5.14604E+000,5.68400E-006,1.03938E+000
1,1,59,5.16464E+000,5.78400E-006,1.05703E+000
1,1,60,5.18364E+000,5.88600E-006,1.08573E+000
1,1,61,5.20053E+000,5.98300E-006,1.10336E+000
1,1,62,5.22009E+000,6.08400E-006,1.12101E+000
1,1,63,5.23846E+000,6.18800E-006,1.13911E+000
1,1,64,5.25400E+000,6.28700E-006,1.15672E+000
1,1,65,5.27173E+000,6.38600E-006,1.17493E+000
1,1,66,5.28857E+000,6.48600E-006,1.19311E+000
1,1,67,5.30496E+000,6.58500E-006,1.21073E+000
1,1,68,5.32041E+000,6.68600E-006,1.22837E+000
1,1,69,5.33942E+000,6.78400E-006,1.24601E+000
1,1,70,5.35467E+000,6.88700E-006,1.26407E+000
1,1,71,5.37009E+000,6.98800E-006,1.28173E+000
1,1,72,5.38668E+000,7.08700E-006,1.29938E+000
1,1,73,5.40264E+000,7.18900E-006,1.31704E+000
1,1,74,5.41833E+000,7.28700E-006,1.33465E+000
1,1,75,5.43318E+000,7.38700E-006,1.35231E+000
1,1,76,5.44934E+000,7.48600E-006,1.36994E+000
1,1,77,5.46525E+000,7.58500E-006,1.38756E+000
1,1,78,5.48051E+000,7.69000E-006,1.40522E+000
1,1,79,5.49502E+000,7.78900E-006,1.42286E+000
1,1,80,5.50748E+000,7.89000E-006,1.44051E+000
1,1,81,5.52240E+000,7.98900E-006,1.45813E+000
1,1,82,5.53697E+000,8.08900E-006,1.47578E+000
1,1,83,5.55106E+000,8.18900E-006,1.49384E+000
1,1,84,5.56546E+000,8.28700E-006,1.51146E+000
1,1,85,5.57862E+000,8.38700E-006,1.52916E+000
1,1,86,5.59260E+000,8.48900E-006,1.54681E+000
1,1,87,5.60689E+000,8.58600E-006,1.56446E+000
1,1,88,5.62073E+000,8.68900E-006,1.58207E+000
1,1,89,5.63549E+000,8.78900E-006,1.60948E+000
1,1,90,5.64969E+000,8.89000E-006,1.62755E+000
1,1,91,5.66289E+000,8.98900E-006,1.64520E+000
1,1,92,5.67522E+000,9.09000E-006,1.66286E+000
1,1,93,5.68839E+000,9.18900E-006,1.68052E+000
1,1,94,5.70067E+000,9.28700E-006,1.69815E+000
1,1,95,5.71518E+000,9.38800E-006,1.71581E+000
1,1,96,5.72753E+000,9.49000E-006,1.73373E+000
1,1,97,5.74014E+000,9.58900E-006,1.75135E+000
1,1,98,5.75327E+000,9.69000E-006,1.76902E+000
1,1,99,5.76714E+000,9.78900E-006,1.78663E+000
1,1,100,5.78049E+000,9.89100E-006,1.80428E+000
1,1,101,5.79335E+000,9.99000E-006,1.82193E+000
1,1,102,5.80415E+000,10.09100E-006,1.83955E+000
1,1,103,5.81597E+000,10.19000E-006,1.85720E+000
1,1,104,5.82772E+000,10.28800E-006,1.87522E+000
1,1,105,5.84055E+000,10.38900E-006,1.89286E+000
1,1,106,5.85311E+000,10.48900E-006,1.91048E+000
1,1,107,5.86488E+000,10.59100E-006,1.92813E+000
1,1,108,5.87649E+000,10.69200E-006,1.94581E+000
1,1,109,5.88824E+000,10.79300E-006,1.96343E+000
1,1,110,5.89925E+000,10.89100E-006,1.98136E+000
1,1,111,5.91200E+000,10.99100E-006,2.00091E+000
1,1,112,5.92426E+000,11.09200E-006,2.01853E+000
1,1,113,5.93432E+000,11.19100E-006,2.03618E+000
1,1,114,5.94632E+000,11.28900E-006,2.05382E+000
1,1,115,5.95737E+000,11.38900E-006,2.07144E+000
1,1,116,5.96934E+000,11.49300E-006,2.08909E+000
1,1,117,5.98057E+000,11.59100E-006,2.10802E+000
1,1,118,5.99175E+000,11.69100E-006,2.13102E+000
1,1,119,6.00317E+000,11.79100E-006,2.14868E+000
1,1,120,6.01398E+000,11.89300E-006,2.16632E+000
1,1,121,6.02546E+000,11.99100E-006,2.18449E+000
1,1,122,6.03710E+000,12.09100E-006,2.20211E+000
1,1,123,6.04753E+000,12.19400E-006,2.21977E+000
1,1,124,6.05720E+000,12.29100E-006,2.23741E+000
1,1,125,6.06873E+000,12.39000E-006,2.25502E+000
1,1,126,6.07870E+000,12.49400E-006,2.27371E+000
1,1,127,6.08927E+000,12.59100E-006,2.29180E+000
1,1,128,6.10000E+000,12.69000E-006,2.30945E+000
1,1,129,6.11062E+000,12.79100E-006,2.32710E+000
1,1,130,6.12203E+000,12.89200E-006,2.34510E+000
1,1,131,6.13265E+000,12.99100E-006,2.36275E+000
1,1,132,6.14339E+000,13.09300E-006,2.38206E+000
1,1,133,6.15342E+000,13.19200E-006,2.39975E+000
1,1,134,6.16352E+000,13.29400E-006,2.41741E+000
1,1,135,6.17357E+000,13.39100E-006,2.43502E+000
1,1,136,6.18342E+000,13.49300E-006,2.45267E+000
1,1,137,6.19409E+000,13.59000E-006,2.47032E+000
1,1,138,6.20433E+000,13.69300E-006,2.48795E+000
1,1,139,6.21429E+000,13.78900E-006,2.50559E+000
1,1,140,6.22514E+000,13.89100E-006,2.52325E+000
1,1,141,6.23545E+000,13.99200E-006,2.54088E+000
1,1,142,6.24579E+000,14.09200E-006,2.55853E+000
1,1,143,6.25637E+000,14.19200E-006,2.57657E+000
1,1,144,6.26539E+000,14.29500E-006,2.59422E+000
1,1,145,6.27378E+000,14.39300E-006,2.61187E+000
1,1,146,6.28302E+000,14.49400E-006,2.62952E+000
1,1,147,6.29426E+000,14.59400E-006,2.65586E+000
1,1,148,6.30385E+000,14.69300E-006,2.67349E+000
1,1,149,6.31322E+000,14.79400E-006,2.69259E+000
1,1,150,6.32271E+000,14.89200E-006,2.71026E+000
1,1,151,6.33237E+000,14.99100E-006,2.72790E+000
1,1,152,6.34151E+000,15.09400E-006,2.74552E+000
1,1,153,6.35177E+000,15.19000E-006,2.76317E+000
1,1,154,6.36248E+000,15.29200E-006,2.78082E+000
1,1,155,6.37129E+000,15.39400E-006,2.79845E+000
1,1,156,6.38022E+000,15.49300E-006,2.81611E+000
1,1,157,6.38973E+000,15.59200E-006,2.83374E+000
1,1,158,6.39884E+000,15.69400E-006,2.85135E+000
1,1,159,6.40785E+000,15.79300E-006,2.86900E+000
1,1,160,6.41634E+000,15.89400E-006,2.88664E+000
1,1,161,6.42673E+000,15.99400E-006,2.90426E+000
1,1,162,6.43540E+000,16.09300E-006,2.92189E+000
1,1,163,6.44463E+000,16.19300E-006,2.93953E+000
1,1,164,6.45240E+000,16.29200E-006,2.95720E+000
1,1,165,6.46148E+000,16.39100E-006,2.97485E+000
1,1,166,6.47147E+000,16.49300E-006,2.99291E+000
1,1,167,6.48014E+000,16.59200E-006,3.01054E+000
1,1,168,6.48895E+000,16.69200E-006,3.02816E+000
1,1,169,6.49771E+000,16.79300E-006,3.04581E+000
1,1,170,6.50567E+000,16.89500E-006,3.06345E+000
1,1,171,6.51439E+000,16.99200E-006,3.08107E+000
1,1,172,6.52322E+000,17.09500E-006,3.09872E+000
1,1,173,6.53225E+000,17.19400E-006,3.11672E+000
1,1,174,6.54047E+000,17.29200E-006,3.13435E+000
1,1,175,6.54924E+000,17.39600E-006,3.15194E+000
1,1,176,6.55787E+000,17.49400E-006,3.17858E+000
1,1,177,6.56678E+000,17.59400E-006,3.19625E+000
1,1,178,6.57403E+000,17.69300E-006,3.21427E+000
1,1,179,6.58368E+000,17.79200E-006,3.23298E+000
1,1,180,6.59225E+000,17.89400E-006,3.25060E+000
1,1,181,6.60027E+000,17.99200E-006,3.26825E+000
1,1,182,6.60903E+000,18.09300E-006,3.28593E+000
1,1,183,6.61673E+000,18.19300E-006,3.30358E+000
1,1,184,6.62459E+000,18.29400E-006,3.32123E+000
1,1,185,6.63276E+000,18.39400E-006,3.33893E+000
1,1,186,6.64110E+000,18.49500E-006,3.35659E+000
1,1,187,6.64977E+000,18.59600E-006,3.37557E+000
1,1,188,6.65756E+000,18.69400E-006,3.39318E+000
1,1,189,6.66585E+000,18.79500E-006,3.41088E+000
1,1,190,6.67330E+000,18.89300E-006,3.42852E+000
1,1,191,6.68157E+000,18.99600E-006,3.44617E+000
1,1,192,6.68896E+000,19.09600E-006,3.46378E+000
1,1,193,6.69570E+000,19.19500E-006,3.48142E+000
1,1,194,6.70262E+000,19.29500E-006,3.49904E+000
1,1,195,6.71060E+000,19.39400E-006,3.51669E+000
1,1,196,6.71717E+000,19.49500E-006,3.53431E+000
1,1,197,6.72433E+000,19.59400E-006,3.55195E+000
1,1,198,6.73285E+000,19.69200E-006,3.56962E+000
1,1,199,6.74079E+000,19.79400E-006,3.58722E+000
1,1,200,6.74822E+000,19.89400E-006,3.60486E+000
1,1,201,6.75584E+000,19.99600E-006,3.62289E+000
1,1,202,6.76425E+000,20.09300E-006,3.64054E+000
1,1,203,6.77140E+000,20.19600E-006,3.65816E+000
1,1,204,6.77785E+000,20.29500E-006,3.67581E+000
1,1,205,6.78572E+000,20.39600E-006,3.70362E+000
1,1,206,6.79383E+000,20.49400E-006,3.72125E+000
1,1,207,6.80101E+000,20.59500E-006,3.73985E+000
1,1,208,6.80924E+000,20.69500E-006,3.75751E+000
1,1,209,6.81576E+000,20.79500E-006,3.77517E+000
1,1,210,6.82326E+000,20.89400E-006,3.79279E+000
1,1,211,6.83098E+000,20.99500E-006,3.81043E+000
1,1,212,6.83885E+000,21.09400E-006,3.82808E+000
1,1,213,6.84570E+000,21.19400E-006,3.84569E+000
1,1,214,6.85287E+000,21.29500E-006,3.86373E+000
1,1,215,6.85916E+000,21.39300E-006,3.88134E+000
1,1,216,6.86675E+000,21.49400E-006,3.89899E+000
1,1,217,6.87502E+000,21.59300E-006,3.91661E+000
1,1,218,6.88259E+000,21.69500E-006,3.93425E+000
1,1,219,6.88930E+000,21.79600E-006,3.95372E+000
1,1,220,6.89603E+000,21.89500E-006,3.97136E+000
1,1,221,6.90283E+000,21.99500E-006,3.98900E+000
1,1,222,6.91011E+000,22.09500E-006,4.00703E+000
1,1,223,6.91631E+000,22.19600E-006,4.02467E+000
1,1,224,6.92331E+000,22.29600E-006,4.04230E+000
1,1,225,6.93030E+000,22.39500E-006,4.06105E+000
1,1,226,6.93738E+000,22.49600E-006,4.07868E+000
1,1,227,6.94437E+000,22.59400E-006,4.09633E+000
1,1,228,6.95075E+000,22.69700E-006,4.11395E+000
1,1,229,6.95763E+000,22.79400E-006,4.13158E+000
1,1,230,6.96400E+000,22.89600E-006,4.15004E+000
1,1,231,6.97061E+000,22.99500E-006,4.16766E+000
1,1,232,6.97826E+000,23.09500E-006,4.18597E+000
1,1,233,6.98418E+000,23.19400E-006,4.20357E+000
1,1,234,6.99317E+000,23.29600E-006,4.22868E+000
1,1,235,6.99904E+000,23.39500E-006,4.24632E+000
1,1,236,7.00532E+000,23.49500E-006,4.26398E+000
1,1,237,7.01261E+000,23.59500E-006,4.28163E+000
1,1,238,7.01807E+000,23.69700E-006,4.29929E+000
1,1,239,7.02410E+000,23.79500E-006,4.31690E+000
1,1,240,7.03151E+000,23.89600E-006,4.33464E+000
1,1,241,7.03683E+000,23.99700E-006,4.35360E+000
1,1,242,7.04230E+000,24.09500E-006,4.37123E+000
1,1,243,7.04886E+000,24.19700E-006,4.38888E+000
1,1,244,7.05625E+000,24.29500E-006,4.40649E+000
1,1,245,7.06254E+000,24.39600E-006,4.42415E+000
1,1,246,7.06963E+000,24.49500E-006,4.44175E+000
1,1,247,7.07577E+000,24.59800E-006,4.45978E+000
1,1,248,7.08042E+000,24.69600E-006,4.47740E+000
1,1,249,7.08699E+000,24.79500E-006,4.49505E+000
