Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,51,4.83744E+000,4.98400E-006,913.85800E-003
1,1,52,4.85693E+000,5.08600E-006,931.50000E-003
1,1,53,4.87611E+000,5.18400E-006,949.54100E-003
1,1,54,4.89499E+000,5.28600E-006,967.19600E-003
1,1,55,4.91344E+000,5.38500E-006,984.79500E-003
1,1,56,4.93109E+000,5.48300E-006,1.00244E+000
1,1,57,4.94917E+000,5.58300E-006,1.02008E+000
1,1,58,4.96775E+000,5.68500E-006,1.03770E+000
1,1,59,4.98404E+000,5.78900E-006,1.05535E+000
1,1,60,5.00306E+000,5.88800E-006,1.08374E+000
1,1,61,5.02031E+000,5.98600E-006,1.10137E+000
1,1,62,5.03603E+000,6.08700E-006,1.11902E+000
1,1,63,5.05254E+000,6.18400E-006,1.13668E+000
1,1,64,5.06918E+000,6.28600E-006,1.15441E+000
1,1,65,5.08460E+000,6.38600E-006,1.17206E+000
1,1,66,5.10159E+000,6.48900E-006,1.18970E+000
1,1,67,5.11763E+000,6.58800E-006,1.20809E+000
1,1,68,5.13305E+000,6.68900E-006,1.22571E+000
1,1,69,5.14846E+000,6.78800E-006,1.24338E+000
1,1,70,5.16258E+000,6.88700E-006,1.26103E+000
1,1,71,5.17872E+000,6.98700E-006,1.27864E+000
1,1,72,5.19377E+000,7.08600E-006,1.29664E+000
1,1,73,5.20954E+000,7.18600E-006,1.31428E+000
1,1,74,5.22387E+000,7.28900E-006,1.33193E+000
1,1,75,5.23902E+000,7.38900E-006,1.34958E+000
1,1,76,5.25171E+000,7.48900E-006,1.36727E+000
1,1,77,5.26632E+000,7.59000E-006,1.38492E+000
1,1,78,5.28029E+000,7.68900E-006,1.40256E+000
1,1,79,5.29515E+000,7.78700E-006,1.42017E+000
1,1,80,5.30976E+000,7.88600E-006,1.43782E+000
1,1,81,5.32383E+000,7.98800E-006,1.45547E+000
1,1,82,5.33774E+000,8.08900E-006,1.47311E+000
1,1,83,5.35109E+000,8.18900E-006,1.49074E+000
1,1,84,5.36593E+000,8.28800E-006,1.50838E+000
1,1,85,5.37910E+000,8.39100E-006,1.52603E+000
1,1,86,5.39168E+000,8.49100E-006,1.54365E+000
1,1,87,5.40458E+000,8.59200E-006,1.56131E+000
1,1,88,5.41620E+000,8.68900E-006,1.57896E+000
1,1,89,5.43001E+000,8.78900E-006,1.60472E+000
1,1,90,5.44381E+000,8.88900E-006,1.62238E+000
1,1,91,5.45584E+000,8.98900E-006,1.64001E+000
1,1,92,5.46792E+000,9.09000E-006,1.65788E+000
1,1,93,5.48064E+000,9.19100E-006,1.67554E+000
1,1,94,5.49367E+000,9.29000E-006,1.69362E+000
1,1,95,5.50658E+000,9.39000E-006,1.71128E+000
1,1,96,5.51891E+000,9.49200E-006,1.72928E+000
1,1,97,5.53107E+000,9.59100E-006,1.74703E+000
1,1,98,5.54423E+000,9.69000E-006,1.76468E+000
1,1,99,5.55618E+000,9.79000E-006,1.78232E+000
1,1,100,5.56787E+000,9.88800E-006,1.79998E+000
1,1,101,5.58020E+000,9.98800E-006,1.81769E+000
1,1,102,5.59295E+000,10.09100E-006,1.83534E+000
1,1,103,5.60543E+000,10.18900E-006,1.85295E+000
1,1,104,5.61626E+000,10.29200E-006,1.87060E+000
1,1,105,5.62674E+000,10.39000E-006,1.88825E+000
1,1,106,5.63963E+000,10.48900E-006,1.90588E+000
1,1,107,5.65080E+000,10.59000E-006,1.92354E+000
1,1,108,5.66351E+000,10.69000E-006,1.94116E+000
1,1,109,5.67415E+000,10.79000E-006,1.95881E+000
1,1,110,5.68696E+000,10.88900E-006,1.97643E+000
1,1,111,5.69947E+000,10.99100E-006,1.99505E+000
1,1,112,5.70988E+000,11.09000E-006,2.01290E+000
1,1,113,5.72077E+000,11.19100E-006,2.03054E+000
1,1,114,5.73104E+000,11.29400E-006,2.04821E+000
1,1,115,5.74184E+000,11.38900E-006,2.06585E+000
1,1,116,5.75428E+000,11.49200E-006,2.08346E+000
1,1,117,5.76441E+000,11.59200E-006,2.10110E+000
1,1,118,5.77472E+000,11.69300E-006,2.12878E+000
1,1,119,5.78539E+000,11.79300E-006,2.14644E+000
1,1,120,5.79663E+000,11.89300E-006,2.16539E+000
1,1,121,5.80726E+000,11.99200E-006,2.18342E+000
1,1,122,5.81732E+000,12.09100E-006,2.20108E+000
1,1,123,5.82801E+000,12.19000E-006,2.21875E+000
1,1,124,5.83894E+000,12.29100E-006,2.23645E+000
1,1,125,5.85008E+000,12.39200E-006,2.25411E+000
1,1,126,5.86061E+000,12.49200E-006,2.27240E+000
1,1,127,5.86980E+000,12.59300E-006,2.29003E+000
1,1,128,5.88124E+000,12.69300E-006,2.30766E+000
1,1,129,5.89153E+000,12.79200E-006,2.32542E+000
1,1,130,5.90077E+000,12.89400E-006,2.34305E+000
1,1,131,5.91087E+000,12.99300E-006,2.36069E+000
1,1,132,5.92250E+000,13.09000E-006,2.37834E+000
1,1,133,5.93285E+000,13.19300E-006,2.39595E+000
1,1,134,5.94426E+000,13.29100E-006,2.41410E+000
1,1,135,5.95403E+000,13.39300E-006,2.43210E+000
1,1,136,5.96344E+000,13.49200E-006,2.44974E+000
1,1,137,5.97344E+000,13.59100E-006,2.46741E+000
1,1,138,5.98242E+000,13.69300E-006,2.48507E+000
1,1,139,5.99310E+000,13.79100E-006,2.50271E+000
1,1,140,6.00327E+000,13.89400E-006,2.52040E+000
1,1,141,6.01306E+000,13.99300E-006,2.53806E+000
1,1,142,6.02213E+000,14.09300E-006,2.55577E+000
1,1,143,6.03126E+000,14.19400E-006,2.57342E+000
1,1,144,6.04046E+000,14.29300E-006,2.59104E+000
1,1,145,6.05016E+000,14.39300E-006,2.60869E+000
1,1,146,6.06063E+000,14.49200E-006,2.62724E+000
1,1,147,6.06925E+000,14.59100E-006,2.65055E+000
1,1,148,6.07973E+000,14.69200E-006,2.66820E+000
1,1,149,6.09035E+000,14.79100E-006,2.68584E+000
1,1,150,6.09903E+000,14.89400E-006,2.70351E+000
1,1,151,6.10715E+000,14.99400E-006,2.72131E+000
1,1,152,6.11527E+000,15.09200E-006,2.73896E+000
1,1,153,6.12415E+000,15.19500E-006,2.75697E+000
1,1,154,6.13328E+000,15.29300E-006,2.77461E+000
1,1,155,6.14281E+000,15.39300E-006,2.79227E+000
1,1,156,6.15222E+000,15.49400E-006,2.81009E+000
1,1,157,6.16032E+000,15.59300E-006,2.82771E+000
1,1,158,6.17033E+000,15.69400E-006,2.84573E+000
1,1,159,6.17872E+000,15.79300E-006,2.86338E+000
1,1,160,6.18746E+000,15.89400E-006,2.88103E+000
1,1,161,6.19613E+000,15.99200E-006,2.89865E+000
1,1,162,6.20517E+000,16.09200E-006,2.91630E+000
1,1,163,6.21513E+000,16.19300E-006,2.93394E+000
1,1,164,6.22397E+000,16.29100E-006,2.95156E+000
1,1,165,6.23233E+000,16.39500E-006,2.97084E+000
1,1,166,6.24121E+000,16.49400E-006,2.98847E+000
1,1,167,6.24932E+000,16.59300E-006,3.00610E+000
1,1,168,6.25710E+000,16.69500E-006,3.02372E+000
1,1,169,6.26576E+000,16.79200E-006,3.04137E+000
1,1,170,6.27623E+000,16.89400E-006,3.05901E+000
1,1,171,6.28478E+000,16.99400E-006,3.07662E+000
1,1,172,6.29255E+000,17.09500E-006,3.09501E+000
1,1,173,6.30065E+000,17.19400E-006,3.11265E+000
1,1,174,6.30889E+000,17.29500E-006,3.13027E+000
1,1,175,6.31681E+000,17.39200E-006,3.14792E+000
1,1,176,6.32480E+000,17.49500E-006,3.17460E+000
1,1,177,6.33293E+000,17.59300E-006,3.19221E+000
1,1,178,6.34163E+000,17.69300E-006,3.20987E+000
1,1,179,6.35026E+000,17.79400E-006,3.22821E+000
1,1,180,6.35875E+000,17.89400E-006,3.24584E+000
1,1,181,6.36638E+000,17.99300E-006,3.26346E+000
1,1,182,6.37463E+000,18.09600E-006,3.28111E+000
1,1,183,6.38168E+000,18.19300E-006,3.29876E+000
1,1,184,6.38993E+000,18.29400E-006,3.31638E+000
1,1,185,6.39900E+000,18.39400E-006,3.33402E+000
1,1,186,6.40795E+000,18.49600E-006,3.35279E+000
1,1,187,6.41347E+000,18.59700E-006,3.37043E+000
1,1,188,6.42175E+000,18.69500E-006,3.38972E+000
1,1,189,6.42950E+000,18.79400E-006,3.40735E+000
1,1,190,6.43701E+000,18.89500E-006,3.42500E+000
1,1,191,6.44421E+000,18.99500E-006,3.44262E+000
1,1,192,6.45230E+000,19.09300E-006,3.46026E+000
1,1,193,6.46002E+000,19.19400E-006,3.47791E+000
1,1,194,6.46665E+000,19.29500E-006,3.49562E+000
1,1,195,6.47351E+000,19.39400E-006,3.51365E+000
1,1,196,6.48058E+000,19.49400E-006,3.53129E+000
1,1,197,6.48806E+000,19.59400E-006,3.54894E+000
1,1,198,6.49590E+000,19.69300E-006,3.56656E+000
1,1,199,6.50386E+000,19.79400E-006,3.58421E+000
1,1,200,6.51098E+000,19.89400E-006,3.60186E+000
1,1,201,6.51758E+000,19.99500E-006,3.61948E+000
1,1,202,6.52664E+000,20.09400E-006,3.63714E+000
1,1,203,6.53432E+000,20.19600E-006,3.65477E+000
1,1,204,6.54160E+000,20.29600E-006,3.67277E+000
1,1,205,6.54912E+000,20.39400E-006,3.69668E+000
1,1,206,6.55730E+000,20.49500E-006,3.71434E+000
1,1,207,6.56432E+000,20.59400E-006,3.73213E+000
1,1,208,6.57194E+000,20.69500E-006,3.74980E+000
1,1,209,6.57929E+000,20.79500E-006,3.76745E+000
1,1,210,6.58658E+000,20.89400E-006,3.78546E+000
1,1,211,6.59410E+000,20.99400E-006,3.80314E+000
1,1,212,6.60055E+000,21.09300E-006,3.82120E+000
1,1,213,6.60835E+000,21.19500E-006,3.83885E+000
1,1,214,6.61462E+000,21.29400E-006,3.85646E+000
1,1,215,6.62160E+000,21.39500E-006,3.87411E+000
1,1,216,6.62812E+000,21.49500E-006,3.89172E+000
1,1,217,6.63547E+000,21.59500E-006,3.90937E+000
1,1,218,6.64249E+000,21.69400E-006,3.92788E+000
1,1,219,6.64944E+000,21.79500E-006,3.94550E+000
1,1,220,6.65685E+000,21.89400E-006,3.96315E+000
1,1,221,6.66348E+000,21.99600E-006,3.98078E+000
1,1,222,6.67037E+000,22.09500E-006,3.99842E+000
1,1,223,6.67726E+000,22.19700E-006,4.01604E+000
1,1,224,6.68308E+000,22.29700E-006,4.03371E+000
1,1,225,6.68942E+000,22.39600E-006,4.05133E+000
1,1,226,6.69652E+000,22.49500E-006,4.06898E+000
1,1,227,6.70206E+000,22.59400E-006,4.08660E+000
1,1,228,6.70953E+000,22.69500E-006,4.10424E+000
1,1,229,6.71711E+000,22.79500E-006,4.12186E+000
1,1,230,6.72333E+000,22.89400E-006,4.13952E+000
1,1,231,6.73051E+000,22.99500E-006,4.15714E+000
1,1,232,6.73676E+000,23.09400E-006,4.17479E+000
1,1,233,6.74305E+000,23.19600E-006,4.19244E+000
1,1,234,6.74840E+000,23.29300E-006,4.21885E+000
1,1,235,6.75560E+000,23.39600E-006,4.23651E+000
1,1,236,6.76176E+000,23.49600E-006,4.25417E+000
1,1,237,6.76826E+000,23.59500E-006,4.27184E+000
1,1,238,6.77475E+000,23.69500E-006,4.28956E+000
1,1,239,6.78164E+000,23.79400E-006,4.30718E+000
1,1,240,6.78886E+000,23.89600E-006,4.32479E+000
1,1,241,6.79477E+000,23.99600E-006,4.34244E+000
1,1,242,6.80211E+000,24.09600E-006,4.36009E+000
1,1,243,6.80746E+000,24.19600E-006,4.37812E+000
1,1,244,6.81346E+000,24.29600E-006,4.39577E+000
1,1,245,6.81935E+000,24.39600E-006,4.41341E+000
1,1,246,6.82520E+000,24.49600E-006,4.43103E+000
1,1,247,6.83174E+000,24.59500E-006,4.44867E+000
1,1,248,6.83798E+000,24.69500E-006,4.46631E+000
1,1,249,6.84429E+000,24.79600E-006,4.48395E+000
1,1,250,6.84954E+000,24.89400E-006,4.50198E+000
1,1,251,6.85597E+000,24.99500E-006,4.51971E+000
