ROI,mean0,sd0,thr
ROI.01 [],0.054120539080658475,0.03744740769306472,0.16646276215985262
ROI.02 [],0.003952355510171087,0.0037364961729219022,0.015161844028936795
ROI.04 [],0.015456347984509847,0.008364374936941968,0.040549472795335745
ROI.05 [],0.009710615521200698,0.007267411207943974,0.03151284914503262
ROI.06 [],0.07212312926292261,0.047347202349772494,0.2141647363122401
ROI.07 [],0.003838799554960485,0.0029858917246165634,0.012796474728810174
ROI.08 [],0.005076537554419549,0.0034104663858032127,0.015307936711829187
ROI.09 [],0.01174668252983747,0.008928743725840942,0.0385329137073603
ROI.10 [],0.016859446857391432,0.009212064503880684,0.04449564036903349
ROI.11 [],0.07345420541380764,0.04364439046499604,0.20438737680879576
ROI.12 [],0.0037129566897286252,0.0026064760694168177,0.011532384897979078
