ROI,mean0,sd0,thr
ROI.02 [],0.2010311887242388,0.10465771060847802,0.6196620311581509
ROI.03 [],0.3077432391178526,0.178574185208252,1.0220399799508606
ROI.04 [],0.04967233934512436,0.025715152995866724,0.15253295132859127
ROI.05 [],0.017947085243152954,0.010376400906495092,0.059452688869133324
ROI.06 [],0.0072597750281955704,0.0048333935070564325,0.0265933490564213
ROI.07 [],0.023311722634154892,0.018439550193699236,0.09706992340895183
ROI.08 [],0.010945029984517376,0.007019238416669508,0.039021983651195406
ROI.09 [],0.01674756977543457,0.005977555287288013,0.04065779092458662
ROI.10 [],0.01417701285817339,0.007511643762693001,0.04422358790894539
ROI.11 [],0.2978638860226986,0.07186508241493421,0.5853242156824354
ROI.12 [],0.029621376332766396,0.014134591193600502,0.0861597411071684
ROI.13 [],0.025002052845305094,0.019960003486353295,0.10484206679071828
ROI.14 [],0.01658516748537573,0.012218414970076648,0.06545882736568231
ROI.15 [],0.011375899481341009,0.007446062515656044,0.041160149543965185
ROI.16 [],0.029002645972938487,0.014232205961780332,0.08593146982005981
