ROI,n_spikes,spike_times_s
ROI.02 [],1,188.277
ROI.03 [],1,190.278
ROI.04 [],1,182.777
ROI.06 [],1,184.276
ROI.07 [],1,184.276
ROI.08 [],1,188.277
ROI.09 [],1,187.776
ROI.10 [],1,184.276
ROI.11 [],1,184.276
ROI.12 [],1,189.278
ROI.13 [],1,184.276
ROI.14 [],1,184.276
ROI.15 [],1,189.777
ROI.16 [],1,189.777
