ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],82.776,2.7759999999999962,80,100
ROI.01 [],134.776,4.7760000000000105,130,150
ROI.01 [],192.785,62.785,130,150
ROI.05 [],86.776,6.775999999999996,80,100
ROI.06 [],30.277,0.277000000000001,30,50
ROI.06 [],39.777,9.777000000000001,30,50
ROI.06 [],83.776,3.7759999999999962,80,100
ROI.06 [],95.276,15.275999999999996,80,100
ROI.06 [],141.776,11.77600000000001,130,150
ROI.06 [],193.278,63.27799999999999,130,150
ROI.07 [],202.278,72.27799999999999,130,150
ROI.11 [],192.277,62.27699999999999,130,150
ROI.14 [],86.776,6.775999999999996,80,100
