Condition,ROI,Spike_Count,Avg_Latency_s,Median_Latency_s,Std_Latency_s
5hz3,ROI.E [],2,30.028000000000006,30.028000000000006,13.081475451951126
5hz3,[5hz3 TOTAL],18,30.389944444444453,34.0275,9.753553213616547
5s1,ROI.22 [],5,24.281399999999998,24.27800000000001,17.89695554556696
5s1,ROI.31 [],2,26.782499999999995,26.782499999999995,27.57080050524467
5s1,ROI.D [],6,28.030833333333334,26.278000000000006,11.784613636715742
5s1,ROI.F [],2,26.782499999999995,26.782499999999995,27.57080050524467
5s1,[5s1 TOTAL],15,26.448133333333324,24.27800000000001,15.889885038991974
5s2,ROI.22 [],3,5.782333333333334,3.278000000000006,4.7691739676104605
5s2,ROI.D [],3,16.115333333333332,11.281999999999996,16.29189548006411
5s2,[5s2 TOTAL],6,10.948833333333333,7.280000000000001,12.1367054082509
5s3,ROI.10 [],1,35.27699999999999,35.27699999999999,
5s3,[5s3 TOTAL],1,35.27699999999999,35.27699999999999,
5s4,ROI.22 [],1,32.277,32.277,
5s4,ROI.D [],1,32.277,32.277,
5s4,[5s4 TOTAL],2,32.277,32.277,0.0
5s6,ROI.02 [],1,23.288,23.288,
5s6,ROI.04 [],1,23.288,23.288,
5s6,ROI.A [],1,21.777,21.777,
5s6,[5s6 TOTAL],3,22.784333333333333,23.288,0.8723762567455241
Ctrl1,ROI.06 [],1,51.77799999999999,51.77799999999999,
Ctrl1,ROI.22 [],1,54.27699999999999,54.27699999999999,
Ctrl1,ROI.D [],1,54.27699999999999,54.27699999999999,
Ctrl1,[Ctrl1 TOTAL],3,53.44399999999999,54.27699999999999,1.442798322704872
Ctrl2,ROI.22 [],1,31.288,31.288,
Ctrl2,ROI.31 [],1,17.788999999999987,17.788999999999987,
Ctrl2,ROI.D [],1,31.288,31.288,
Ctrl2,[Ctrl2 TOTAL],3,26.788333333333327,31.288,7.793651283790766
ALL,OVERALL,222,25.44767567567568,24.278,12.72546728433754
