ROI,Spike_Count,Avg_Latency_s,Median_Latency_s,Std_Latency_s,SEM_Latency_s
ROI.01 [],7,14.668428571428572,9.787000000000006,16.021690129915996,6.0556296666708365
ROI.02 [],1,0.0,0.0,,
ROI.05 [],1,5.277000000000001,5.277000000000001,,
ROI.06 [],31,15.167032258064516,14.27600000000001,14.605191578074493,2.6231698445389786
ROI.08 [],2,25.278,25.278,34.64823227814082,24.49999999999999
ROI.09 [],6,4.009500000000001,0.0,9.209338559310327,3.7596967231413765
ROI.11 [],23,17.88373913043478,14.277,14.619006244106245,3.0482735210865313
