ROI,n_spikes,spike_times_s
ROI.06 [],15,22.776;32.776;39.276;42.277;57.777;77.784;87.777;101.776;108.277;115.277;121.276;142.286;154.777;162.279;174.776
ROI.11 [],9,39.778;53.288;78.286;88.276;101.776;132.287;154.289;156.277;165.276
ROI.04 [],1,18.277
ROI.000 [],1,57.777
