Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 []
0.258,0.0,0.05375092897774063,0.03028963963565802,0.45028737360622717,-0.0068979632586502445,-0.0068979632586502445,0.017993006524454156,-0.027922494697536163,14.491383810045253,0.20650944040458719
0.778,0.0,0.06455314542942264,0.03160553259433734,0.39492132601146135,-0.001120549609897599,-0.001120549609897599,0.010922338409048025,-0.029194827375524472,18.363306292096723,0.19623889697825975
1.277,0.0,0.058815682364384364,0.02552646426949081,0.3560294573478901,-0.00031295516789800633,-0.00031295516789800633,0.010999907807723957,-0.001256658516783746,16.203338771942366,0.11823928696468915
1.778,0.0,0.06181876806446971,0.02282707181734872,0.27682889084592194,0.00023474086371245306,0.00023474086371245306,0.010116988481088938,0.0009428888506893912,11.160982340244205,0.1330629694415537
2.277,0.0,0.05397114246647415,0.03443059909115523,0.28646870272900327,0.0014905401346116726,0.0014905401346116726,0.0144895529722802,0.0043033577349862505,9.26631779997788,0.1301732800621025
2.777,0.0,0.041996093495984384,0.02094175035857004,0.20784580662598595,0.0016125518835689182,0.0016125518835689182,0.008903706377870375,0.022956407823266,4.790784975458653,0.0995607226925842
3.277,0.0,0.04989187674362909,0.02011022029516793,0.2305125793531505,0.0020203557505627926,0.0020203557505627926,0.009817973211996402,0.014816307630907431,17.077010144819212,0.085846557408182
3.778,0.0,0.05577601710511217,0.014878673712653969,0.22062814588414553,0.0025045930675839413,0.0025045930675839413,0.007486215861082491,0.029228372245853163,15.880537260513425,0.056466783587130844
4.278,0.0,0.04738252627192155,0.01672884213341759,0.17853059391222986,0.0027356876754879556,0.0027356876754879556,0.008066841051817378,0.022456633362627734,49.0968837535411,0.032560429412792795
4.778,0.0,0.026170453434790342,0.004738062352404698,0.11653228334919148,0.0028746436583801725,0.0028746436583801725,0.0053289840682573366,0.019655088599218506,65.40623234820836,0.03704931037387227
5.277,0.0,0.04887881497631957,0.01695793125023004,0.16018384654832968,0.003511389982571975,0.003511389982571975,0.0064929285006945035,0.04500369381965985,81.89472428123295,0.055571073629619695
5.776,0.0,0.03457441839491342,0.010012987043495852,0.15230666025362266,0.003612080516408,0.003612080516408,0.004138143310347421,0.0389554131049491,72.78610632742304,0.04118648011460868
6.276,0.0,0.031019335248768976,-0.0006173792586394185,0.0772675992408743,0.0032886438266067496,0.0032886438266067496,0.0038311599151779653,0.03470540981209037,49.05089359416481,0.019417070800830324
6.777,0.0,0.028263577378387826,0.003752199931371295,0.05428060266572519,0.003746001275706119,0.003746001275706119,0.0026660068043820972,0.01984968945786717,26.26488330829912,0.02086256120579125
7.278,0.0,0.028774392067242416,0.002778679548716554,0.10059921716606518,0.003794075013862714,0.003794075013862714,0.0003604879202986542,0.03946468500085335,17.323293946383814,0.0052870375860724775
7.787,0.0,0.006688569014699887,0.0012231158620646296,0.10892976296857826,0.004131911259211524,0.004131911259211524,0.004021041760581742,0.025810898489838276,37.48765930164268,0.004443268409808017
8.276,0.0,0.007583565768879249,0.003404465373108152,0.10107682879080365,0.00415500907154566,0.00415500907154566,0.0039029074015030124,0.03767665313097942,32.50904614116903,0.030139107756079964
8.779,0.0,0.027304145987349624,0.011198454193179457,0.06410114239316016,0.00452182691731329,0.00452182691731329,0.002099810271709966,0.04827517269691255,19.009066449083964,0.013265366001854241
9.277,0.0,0.021690274139625775,0.0018770194690090483,0.10069998133382953,0.0042120366183942964,0.0042120366183942964,0.0017203079640374108,0.04613580890875705,74.78884860446884,0.01813981146189003
9.784,0.0,0.019304276529709775,0.012516297244075807,0.0614298374790744,0.0044657044970480555,0.0044657044970480555,0.001927245608408884,0.04225466810463319,27.707015364962132,0.00868041915745402
10.279,0.0,0.0015241077904980201,0.0017284608449921238,0.05291159865596203,0.004295940364416732,0.004295940364416732,1.2354919738833573e-05,0.045714662124800395,87.93408475839297,0.027153088035234224
10.777,0.0,0.015282888929936124,0.008699173548561036,0.06504826904330525,0.004797322821093484,0.004797322821093484,-0.0010922939768020306,0.03802009109967339,232.29098846061004,0.017201667008109742
11.277,0.0,0.015227553980868004,-0.0059495565601382725,0.06277533398336471,0.004499447828073926,0.004499447828073926,-0.0017746705531845677,0.048450325552783044,87.25266079509548,0.007693703858825957
11.781,0.0,0.013190547969217432,0.011746640931455669,0.05907806058003886,0.004718261014990665,0.004718261014990665,-0.0005663879039176512,0.038666207810896365,21.148485529730998,0.047177856011959333
12.283,0.0,0.010086373296205743,0.021170417935276287,0.06846138090380437,0.005231445033356657,0.005231445033356657,0.0020098565004921976,0.042849949154838265,70.82686641991735,0.02687356137109032
12.785,0.0,0.013054026593371466,0.011135860113510653,0.08489962656263333,0.005256125269186078,0.005256125269186078,0.00259061329187786,0.04797305290586249,86.31866916901315,0.044661276720307744
13.277,0.0,-0.0013381646496652946,-0.00030320890582515925,0.045734009774948445,0.004861194859483024,0.004861194859483024,0.0012931629565531633,0.033785010335013674,40.024509832069334,0.056029039441884226
13.776,0.0,0.0004668701216583801,0.0012056778816491264,0.03592006150354146,0.005372401993706419,0.005372401993706419,0.002200291606120093,0.047005050375425086,14.70233689877923,-0.0002966973156937303
14.277,0.0,0.012697027545419149,0.011407854409758647,0.041291340210753875,0.004494552888384263,0.004494552888384263,0.004827983381551939,0.04985291376503527,45.53093136500463,0.014179743319854096
14.776,0.0,0.013243031963075943,0.0032618373512363504,0.06629417604400768,0.004443225222837646,0.004443225222837646,0.005720791682473006,0.04372334459589303,270.5299395335204,0.01784423846420647
