ROI,n_spikes,spike_times_s
ROI.02 [],1,181.777
ROI.03 [],1,187.276
ROI.04 [],1,180.783
ROI.05 [],1,182.777
ROI.06 [],1,184.277
ROI.07 [],1,180.783
