ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.A [],120.279,40.278999999999996,80,100
ROI.A [],151.289,21.288999999999987,130,150
ROI.D [],60.788,30.787999999999997,30,50
ROI.D [],141.278,11.277999999999992,130,150
ROI.D [],185.277,55.27699999999999,130,150
ROI.22 [],60.788,30.787999999999997,30,50
