Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 [],ROI.03 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.25 [],ROI.26 []
0.258,0.14187657151224992,0.012501616371986175,0.03849864319623119,0.022831606182185372,0.1193440886144124,0.011824370100264782,0.013186994892005676,0.028315380212343193,0.033301536999130826,0.0850836430114035,0.009538619654096123,0.0,0.041511701413794386,0.015060569250961966,0.034229298087517214,0.026939299023806706,0.03143980759528916,0.029739863217893413,0.01697949465628575,0.0973452041829227,0.01462804453163315,0.12469572961363135,0.04915955447810168,0.10743311010814378,1.4658322171824207,0.17636937431781344,0.07256095478124792
0.784,0.12140726800202589,0.00592154982524272,0.0243195597936965,0.0204376370609068,0.12022117712150668,0.009551735034763845,0.008762721145816025,0.021320166783949282,0.022449057382574533,0.07780686179773638,0.006494600245918125,0.0,0.026451706029290683,0.01781244672057974,0.02739373058977733,0.027985036772398934,0.02598350099565387,0.030720519646702932,0.014443966861301638,0.04204976789791829,0.018168138962421,0.10552882028735917,0.039148504576639945,0.05758976853407177,1.7194115698580954,0.15764951916610834,0.06456028726969659
1.276,0.10595930220790474,0.004926408531379953,0.021145646452853818,0.019543093209848483,0.20198041098137007,0.008190962916920964,0.002756173256700054,0.022707736548729113,0.0230773986501637,0.049947335190713,0.005868534863090661,0.0,0.031423732675773856,0.018202875210784147,0.03331994806623746,0.028986108133567206,0.02340399035940741,0.021144194307757515,0.011307726021292642,0.024185328146346708,0.011449834666045875,0.06955688339412856,0.048712996090601056,0.08893462348659524,0.20651371990979628,0.1686746499128646,0.03374512394215572
1.792,0.09568865121718363,0.002981227184344412,0.033537732767028886,0.015121315857285331,0.12292885990676378,0.008343780867664354,0.0028477560018738924,0.008097066013012529,0.01488994686353711,0.06032445958486645,0.004995312505815875,0.0,0.027587301384892647,0.004073396388425686,0.028309733816139247,0.024666650450228433,0.02687857385762841,0.01880949089142825,0.011704243116781098,0.040227474007263425,0.004691247369490322,0.1292756906919802,0.061741873293211416,0.07379007849738287,2.1608613507097028,0.13949771711602466,0.0708785921183448
2.276,0.09608752680394425,0.004845128671155472,0.0195970424414537,0.015636080701834153,0.16218258149765202,0.008879485382237012,0.006763003514102198,0.017280222498322267,0.0192897436400085,0.07536655895886767,0.008540203167685329,0.0,0.02806152630657474,0.016672541566901802,0.02190865228310125,0.02292776284352534,0.02086610018057616,0.019759856875723136,0.006305098212823143,0.042828740676150744,0.00988332270819788,0.10311290725241526,0.029060866426416664,0.057722174896518076,1.002543387075789,0.15144140206829465,0.05432564780215817
2.797,0.08448222421602183,0.003807739827457776,0.015538054427418182,0.01125354893306258,0.14516592308949716,0.006844904433969059,0.005955123253881348,0.02197151878753326,0.019743046403537266,0.1086890699697843,0.0051748500786600255,0.0,0.022193558173189486,0.004704995784989628,0.02149265145017287,0.015045521432231148,0.01899287918095651,0.012180614814670717,0.009169061895743874,0.0369729623657296,0.006785460421404304,0.06478220732940684,0.03748619652628123,0.054179805841084984,1.0823790072364696,0.1432807798909149,0.12229474798525423
3.278,0.06197805890126518,0.005905490063764401,0.00679641423065997,0.015541289516778993,0.05465974653376251,0.00674681449854193,0.003061234209774489,0.010711903609515168,0.037334869793581894,0.04451688118388713,0.006010648804970678,0.0,0.014536368677386795,0.017087169321349235,0.014234782970161975,0.017605445336730564,0.019173437883139483,0.023732598403776298,0.014898272924269276,0.07092980212712016,0.003829162881736299,0.03973280159041181,9.030436736048628e-05,0.05554822874760903,0.7699515348441299,0.11636833604899292,0.065010002301578
3.777,0.057902887906085186,0.00842106018230362,0.0064886087161154845,0.015363495370087686,0.09714266711711161,0.004336501320604054,0.008169166829811971,0.008209468772950153,0.03766447983403901,0.07347640208991006,0.005194791080263323,0.0,0.022767879649627207,0.017454342657511595,0.0073654104283606475,0.022085751565346357,0.019132063392038705,0.021343256480973127,0.015536240505404943,0.06477701930571919,0.005710707011495331,0.062444176096880126,0.003516149723303112,0.04257632659092698,0.9905552603024732,0.08523501876533697,0.08269363057374916
4.289,0.06052706521370068,0.00672923277412028,0.015191071812973163,0.01060422596273488,0.12283202216948247,0.005477874614329896,0.004200958918776985,0.02134552573460144,0.04692700592094664,0.030839841095817708,0.003578368970976743,0.0,0.022181813973545465,0.011810887462748425,0.00949494326308096,0.01209974434556372,0.008699240765814468,0.016011154520614263,0.012992468921168886,0.054850162053951566,0.008908078602318686,0.06369280690679494,0.007028398763212943,0.06607781141784233,1.8822190537229126,0.05469711268521095,0.04000958121401709
4.777,0.042570646003289934,0.002392735214464162,0.006990835301835686,0.007921319711048216,0.16694561544306424,0.003369035354359763,0.0027103726352932854,0.00811585194852477,0.01748603556631856,-0.00406480829198193,0.005022470488872874,0.0,0.004424993677990116,0.006446294872725522,0.01778163994708706,0.01509023470808253,0.016909720788130824,0.01066796702523643,0.0031183749757382226,0.016763035254658276,0.003904377056422549,0.006094035452739335,0.03261481798456315,0.03231612186163088,1.6363935192792092,-0.010841375695214619,-0.023700358657113722
5.286,0.04435258316043977,0.0019695125788420477,0.013769115804559669,0.006885439538486658,0.1612449922321205,0.0035056304321276965,0.0031429584956847384,0.005765273560361203,0.0008907781182134727,0.054035989752171776,0.00311517250185487,0.0,0.005582590281326708,0.00205526901561428,0.004505759246703361,0.015762694578890103,0.01999222432905664,0.010759664327290775,0.007706199994151396,-0.007481452738326633,0.0011832226316878015,0.05892432976710223,0.0441096994405815,0.02910600622641933,-0.03644528634445112,0.13229718484347627,0.041180060469615275
5.778,0.03605208604850548,0.0024454151501134124,0.0073769038204076764,0.005900469656758434,0.08150734796395978,0.0036594704611137077,0.004609443467072537,-0.00048484791243885836,0.010261217841520886,0.031538913133271194,0.004814697384847268,0.0,0.006996915760997825,-0.00506648126522606,0.021762965187334532,0.005162891123736843,0.015304253912537003,0.008241621776728405,0.002825071973687759,0.04300169311128997,0.0005092373281435808,0.05932943527978903,0.01576045081193662,-0.0037043772998927855,2.6156647273482267,0.08165456662073549,-0.01393272890384602
6.277,0.03245227187407171,0.008062778164404347,0.021110242609302,0.015618960953809529,0.0392608763590918,0.002316751556155626,0.00405093436072096,0.008818688064142877,0.03229678811953724,0.010552133975504805,0.003994289526591791,0.0,0.024013497127665533,0.0074072106715413555,0.009042275452652961,0.011968238761341664,0.023973493857098203,0.03006150596903045,0.014126962799418306,0.09935356950261862,-0.001519247594184645,0.11302087545653314,0.01993769015550421,0.07400328811608625,2.063251726071921,0.0754077630664627,0.019909175999954547
6.777,0.028109722853533834,0.007388881608519609,0.019550251491885634,0.013143182530260684,0.025043478871010466,0.002681633373651063,0.006153722039571727,-0.007756571392906349,0.022444562225518848,0.009685570441446419,0.003951970767474444,0.0,0.02599088552016375,0.008579157189680737,0.0024437882039307825,0.008394012593943916,0.01484764571774948,0.027163670373992532,0.017343042890378583,0.10094395824000099,0.006377933150270476,0.0781254183262924,0.03270106207619784,0.06131015157610925,1.175743011791209,0.048222234104401795,-0.018011311954414327
7.277,0.025487802982860342,0.0004534835114785268,0.010717971045318546,0.007651681268122601,0.0984332499661213,0.0005957845088038238,0.003882315188994479,0.006160238353840222,0.009796824468707494,0.008132388161240445,0.00019030046379761627,0.0,0.0190079775834882,0.0024524463513647676,0.006781764528351401,0.010184182333137233,0.01143856065625423,0.011280483191013874,0.012233992059257012,0.015831497639908765,0.0013771045195141796,0.03961324614866205,0.0459613650166923,0.0010496060782940028,1.1721156472876713,0.11259743524698562,0.020407907890027277
7.776,0.027727654333751413,0.004447100952130004,0.012680611747612695,0.0067636929131820065,0.07986488684209803,0.0034223423915253313,0.0015597545884524484,-0.0033633140513947405,0.015501712956230209,0.04214284548450312,0.005037684234218396,0.0,0.006905597212357592,0.013035437151904703,0.020741930154353043,0.008918900933929066,0.01046125577400821,0.0022981370019305456,0.006005418307375052,0.012812549527365874,0.004478255716769128,0.032290022998081064,0.05012078019637468,0.04003666150571101,1.0560940410034683,0.10930585086011813,0.007796683893347275
8.276,0.022902043909358398,-0.0005481123461741652,0.00688925451931194,0.0054669523155131804,0.06409998604951699,0.002673604112700012,0.0036050571666052197,0.019831868054609923,0.007993858055299442,0.035755032592909755,0.0010929434407603903,0.0,-0.0013295848718435374,0.013492274852385838,0.004483689107246872,0.008858611700563615,0.015010045017122284,0.0024958261625234474,0.0015838920159802448,0.006703388176391315,0.007072598925970809,0.03428672863832647,0.014137259773867015,0.04130149100388727,1.9353757280489765,0.05846590888607358,0.06921156359825237
8.788,0.020419263708643595,0.002393166159667692,-0.004978031464493632,0.005497735992223808,0.12482665502550383,0.0017177563323059252,0.0008534612495939886,0.009272700682637903,0.010251727194600178,0.03523497617031445,0.0026985683648479055,0.0,0.010991264937415325,0.009933926152181062,0.010957162679238568,0.005218123870761283,0.010255795075527785,0.007745286955162826,0.004067892840443698,-0.01613766421796281,0.005142231060237969,0.03093007292084515,-0.002869893310884246,0.033131427644252066,-0.30611292335332885,0.12212550514373616,0.016246142206855177
9.276,0.023246150924799636,0.004068649329167845,0.00471723218322565,0.005179984395723694,0.12280725797793426,0.0027851792753606787,0.002200083308339181,0.016870699533410752,0.007501714805905263,0.016396933487965584,0.003789749159350784,0.0,0.002946209482229663,0.014167701575746205,0.011968784631881542,0.004551188878011829,0.008163783772359679,0.003687495041464311,0.006115243271103303,0.011883358319191985,0.00813974438990028,0.02315595594021323,0.02527023252652367,-0.005011042202797038,0.9358093660026114,0.05957149489569533,0.04685004252668735
9.788,0.0159791879022505,0.0012246426108031684,0.0037360907107043245,0.001969763037908103,0.09226519653817523,0.003134379481604582,0.00708814275353713,0.01910054879053453,0.0001410400835072067,0.030137681259786126,0.0027766831838228756,0.0,0.0016836530969776178,0.0044724794962088315,0.014704291450336235,0.00475552722130906,0.0046686987123114206,0.0009374725097808289,0.00603026870602912,-0.024784066367399632,0.006087370557098488,0.0001660059151730411,0.036310578910283504,0.0030417693294655167,0.1782851095570441,0.06439126889127934,0.0329471582460731
10.277,0.024158210797176838,0.004250915646356958,0.011802083505995334,0.006304711882200551,0.07671371526590119,0.0011258895369956523,0.010707353567756978,0.009423045233507371,0.01037696264305911,-0.0033886275899637675,0.0035870461828952445,0.0,0.011424131903251134,0.012472696410549836,0.01011634301977349,0.0055192215780517735,0.007508089816798507,0.007358761266832098,0.0033599342843308607,0.04181666235907862,0.003541198245518451,0.025476915937783066,0.02730835550176787,0.0297918102113269,1.261965008849796,-0.02607713474915758,0.03810308047803817
10.788,0.012510500124490844,0.0017460489198064702,0.0069257475001817505,0.004874599666000308,0.023893804251421232,0.0019995930927352076,0.006223578130382015,0.011354119502109045,0.017794589805193845,0.022940287542405423,0.00272554928177458,0.0,0.009534493684631565,0.009242693767804665,0.0016735749978019614,0.0005820236975872526,0.008458257343124059,0.010919882893111583,0.006074086600010794,0.025429058833108163,0.0030420969845205443,0.03985095170291256,0.01294099920516149,0.0638639387635727,1.8620540295198764,-0.0037359407210830094,0.09778083515327259
11.277,0.013673619575822235,0.004504484176725456,0.0029585394591512574,0.008662491416439879,0.03370358277710961,0.0023133641080626253,0.0025503696943928334,0.006829497747496056,0.022412512528469212,-0.01204821428763383,0.0016791700582831598,0.0,0.012895924091648444,0.012174040799214704,0.012326880276927653,0.0003876247754667147,0.011316061372813832,0.015396141956251745,0.00869201957911472,0.03138296863368665,0.0009446028089537938,0.012001343215886057,0.024858443867433314,0.010290060667608514,1.8202623995502791,-0.0003977998314676136,0.025109665543891244
11.788,0.01607547109644334,0.006703471082551889,0.004652234452088347,0.009354514584348252,0.056101917421901806,0.002090572910856443,0.006118910704718182,0.012315157227869742,0.0359550775963015,0.028962700720366472,0.0020021444656936594,0.0,0.013125227880574677,0.009156127236053711,0.004912555285405882,0.007153304048576592,0.004652950226078057,0.019215459364240572,0.01533316929021146,0.05704406455996928,0.005546004786678348,0.03863033114166291,0.003123781291674724,0.08403970990850101,1.3743543565680214,0.02482529574493478,0.06814410013574426
12.277,0.014327750519499522,0.0035118128354201038,0.018413000615595795,0.006468857615489812,0.03514365384716692,0.00254756092888118,0.0028625187965446394,0.006167615939053282,0.022226222099597768,0.050552426238251354,0.003475286928462852,0.0,0.0015516312202626021,0.007989306292039953,0.012575244145133295,0.0066801453117779725,0.017564733104754798,0.009469153325779666,0.006365007435941306,0.02757674670233448,0.005212956520303354,0.07379732902950915,0.04289849353048361,0.02857947329731731,2.5153753711105895,0.07438028901876172,0.0922545920982353
12.777,0.011712357328731198,0.005170528595226796,0.01098531648791468,0.0018596081256490402,0.10669271770785188,0.0015771384387004012,0.00453123653378466,0.013423918102493814,0.008379407567880748,0.02832605303458221,0.0022804000533272364,0.0,0.005303791965317243,0.0037189648840526535,0.010513188182042532,0.0060473649353982376,0.013327204576097065,0.0016880403983277573,-0.0019723801444875536,0.0012054686585176977,0.004892018257882672,0.04023450231622259,0.045628671900301745,0.009833526576785255,0.2218036946527821,0.1211405479420688,0.02432941764764098
13.287,0.017726083013395975,0.003365497329487563,0.004687728173324811,0.0026322276504681477,0.04257070896200441,0.0025238152321548964,0.002556020872688042,0.01612456654156681,0.00018734704219894202,0.03647728246354215,0.0035194357170771615,0.0,0.009006099184808011,0.005545905727539218,0.014171778063211439,0.0012671295341121287,0.011088902267886707,0.004511913941451617,0.0020952590061857524,0.023448288486083664,0.008929667153248477,0.004066138615952266,0.029773725797797832,0.04016426633181183,0.8229211407654315,-0.012499821014209626,0.0732246331506065
13.778,0.006749181357784757,0.0024586583351061276,0.006669743100454874,0.003900800217158012,0.026712753227795184,0.00014710024316882584,0.003951566394883901,-0.001876203266718535,0.010763762107089823,0.033286450769089745,0.0013701538480561388,0.0,0.006525428944361733,0.004543849530001484,0.0028524917871774694,0.005190622631894054,0.008161376881871614,0.01050619224730079,0.005466407334352851,0.049190651566815374,0.0016483438144952315,0.01912529722207884,0.0006413245143181496,0.020818334478439924,0.35609250377048274,0.06886603875540283,0.05251722161789825
14.288,0.010705040480663423,0.00689311286703024,0.00853638803373452,0.008882947339446973,0.02705419573751538,0.00175844835315433,0.002167336836575618,0.0036358257890494955,0.017496162601804918,0.040855979224585344,0.004032562978529063,0.0,0.01864505018089601,0.011299230857987024,0.01483598101825069,0.013757164482877768,0.0069920281494113634,0.009532215985268728,0.007797097842936033,0.058883166070665696,0.0012124825480007686,0.041549598198217054,0.007567010859286403,0.056813828335286524,1.9745514364466012,0.054963081372758724,0.03490790164631551
14.778,-0.003839945567639418,0.0015134455012583725,0.007906948316102091,0.006031352217371565,-0.010056913648207702,-0.00014958105890875537,0.0003053898891280779,0.009781428106584111,0.019848398116501142,0.0683114091189691,0.0006951494133971295,0.0,0.015317976223504297,0.004917999085741714,0.012694671737918365,0.004171914737858918,0.002732558574538133,0.015643470059016326,0.005046688759962614,0.028265060501572493,0.0047710077576282066,-0.0014946735481827975,0.023298272860683786,0.04534009258073155,-0.40083426911958575,0.031541512509268343,0.11595552183714615
15.277,0.0067735442432223115,0.0024659368005522323,0.00041994651111685726,0.006868647003517599,-0.014272745965940468,0.0013626302268061683,-0.003320732300421057,0.01167186313451239,0.011135970036307574,0.05438223843349074,0.0014962320544901645,0.0,0.008022921126712337,0.0026326269178923957,0.01444113057797735,0.009806393631344222,-0.0007194337179963811,0.010268271013736424,0.009148953617769098,0.009899411687994322,0.0032862129682575195,-0.013381000535663918,0.021550937827835803,0.021033435409136055,1.0978877081848821,0.14182856551204753,0.04534645513369739
15.778,0.002570646359365664,0.002851621603769883,-0.0001734956813671522,0.0026094906636107184,0.01689961787621319,0.0011826733241514437,0.003481371719868046,0.027482414401151244,0.01416899512918999,0.019385802268128142,0.0019100176770155063,0.0,0.0015764372675601357,0.010469807807160102,0.006375325883931958,0.0034242566784897163,0.005707061512847084,0.0014947018137840473,0.0003595048534838608,0.020284119744117465,0.0038952159804828326,-0.014885842750923967,0.01307961217929045,0.03136343125328402,0.07787796130693933,0.04121029488270686,0.05422507101581285
