ROI,mean0,sd0,thr
ROI.E [],0.021759743379742087,0.005749830300751245,0.03900923428199582
ROI.C [],0.00717088146057195,0.005007675662148562,0.022193908447017636
ROI.A [],0.008257407108819637,0.0026002991933475107,0.01605830468886217
ROI.F [],0.06866401148411493,0.03503561163732645,0.17377084639609428
ROI.B [],0.003832217651867242,0.0015735763033129224,0.008552946561806008
ROI.D [],0.05103343219552753,0.031240100581472523,0.1447537339399451
ROI.01 [],0.013796023428235974,0.007619796094932766,0.03665541171303427
ROI.02 [],0.011264053429034497,0.006212750588751499,0.029902305195288997
ROI.03 [],0.012049698650402178,0.006998139685796313,0.033044117707791115
ROI.04 [],0.011052836729154646,0.006668203621787081,0.03105744759451589
ROI.05 [],0.008231445612315903,0.0034051213973900017,0.01844680980448591
ROI.06 [],0.012387558027140791,0.006224322141381794,0.031060524451286174
ROI.09 [],0.04695974755478925,0.018597660156168993,0.10275272802329623
ROI.10 [],0.047938454519998466,0.016634530974639374,0.09784204744391659
ROI.11 [],0.038369723926529715,0.007342263993201777,0.06039651590613505
ROI.12 [],0.03591707768144875,0.018924563118053735,0.09269076703560995
ROI.13 [],0.042860556221837556,0.014943605711916379,0.0876913733575867
ROI.14 [],0.03980445878463948,0.02117331704124333,0.10332440990836947
ROI.16 [],0.0534514121118765,0.015576069027756411,0.10017961919514573
ROI.17 [],0.036172098165839786,0.018464846879785952,0.09156663880519764
ROI.18 [],0.035656545833154356,0.009365361000480455,0.06375262883459572
ROI.19 [],0.048736814775026574,0.02701685014068741,0.1297873651970888
ROI.20 [],0.0446037397803022,0.029449599347194672,0.1329525378218862
ROI.21 [],0.06054608029544093,0.020657254283703422,0.1225178431465512
ROI.22 [],0.0386732913620754,0.027227156484771975,0.12035476081639132
ROI.23 [],0.03377146804310069,0.022661908602213524,0.10175719384974126
ROI.24 [],0.013097334634620319,0.009230393015625277,0.04078851368149615
ROI.26 [],0.0058941773798414825,0.0025214108169005858,0.01345840983054324
ROI.27 [],0.0024516659661804586,0.0023143158153872646,0.009394613412342252
ROI.29 [],0.0032334570578203673,0.0013462126381404247,0.007272094972241641
ROI.30 [],0.004132488056919608,0.003515218437533349,0.014678143369519656
ROI.31 [],0.0649051844024388,0.03971270931729843,0.18404331235433408
