ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],109.779,9.778999999999996,80,100
ROI.04 [],53.286,3.2860000000000014,30,50
ROI.04 [],65.778,15.778000000000006,30,50
ROI.04 [],69.278,19.278000000000006,30,50
ROI.04 [],74.277,24.277,30,50
ROI.04 [],119.788,19.787999999999997,80,100
ROI.04 [],153.778,3.7779999999999916,130,150
ROI.04 [],155.288,5.288000000000011,130,150
ROI.05 [],107.779,7.778999999999996,80,100
ROI.06 [],53.779,3.7790000000000035,30,50
ROI.06 [],57.278,7.277999999999999,30,50
ROI.06 [],60.286,10.286000000000001,30,50
ROI.06 [],64.277,14.277000000000001,30,50
ROI.06 [],74.788,24.787999999999997,30,50
ROI.06 [],76.778,26.778000000000006,30,50
ROI.06 [],98.778,48.778000000000006,30,50
ROI.06 [],119.277,19.277,80,100
ROI.06 [],149.782,49.78200000000001,80,100
ROI.06 [],154.776,4.7760000000000105,130,150
ROI.06 [],160.277,10.276999999999987,130,150
ROI.06 [],166.278,16.27799999999999,130,150
ROI.06 [],180.776,30.77600000000001,130,150
ROI.06 [],183.788,33.78800000000001,130,150
ROI.06 [],188.296,38.29599999999999,130,150
ROI.07 [],111.279,11.278999999999996,80,100
ROI.08 [],106.288,6.287999999999997,80,100
ROI.09 [],108.788,8.787999999999997,80,100
ROI.10 [],106.777,6.777000000000001,80,100
ROI.10 [],109.779,9.778999999999996,80,100
ROI.10 [],114.28,14.280000000000001,80,100
ROI.11 [],54.787,4.786999999999999,30,50
ROI.11 [],57.278,7.277999999999999,30,50
ROI.11 [],60.286,10.286000000000001,30,50
ROI.11 [],65.778,15.778000000000006,30,50
ROI.11 [],69.787,19.787000000000006,30,50
ROI.11 [],74.788,24.787999999999997,30,50
ROI.11 [],82.296,32.29600000000001,30,50
ROI.11 [],118.79,18.790000000000006,80,100
ROI.11 [],159.288,9.288000000000011,130,150
ROI.11 [],190.277,40.27699999999999,130,150
ROI.11 [],194.277,44.27699999999999,130,150
ROI.12 [],110.278,10.278000000000006,80,100
ROI.12 [],114.783,14.783000000000001,80,100
ROI.000 [],53.286,3.2860000000000014,30,50
ROI.000 [],119.788,19.787999999999997,80,100
ROI.000 [],198.778,48.77799999999999,130,150
