Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.26,0.4866020098402056,0.07017776747902306,0.0725520227753269,0.05281664812934823,0.4815531009085549,0.03007744359702625,0.025922836112142904,0.03648271985871354,0.12003527971567571,0.17714905101349407,0.02609486617708999,
0.777,0.46128392698183196,0.06822328976503354,0.06112689241551213,0.05109941845003261,0.366980784263887,0.027437617567164903,0.017165593439334586,0.04299547276954667,0.13602276271821478,0.15644943974129494,0.02640229123886591,
1.277,0.431196977056127,0.060817484279231775,0.05872396598682567,0.04290329391575215,0.35060180904789084,0.027143112405924496,0.015307537495799106,0.021743437596414516,0.11157068056628827,0.07858660768426191,0.024329841110860177,
1.777,0.4045938442540969,0.05938502619353892,0.04087550192279681,0.03522803540411975,0.29196723442332306,0.025680015362140915,0.014909154439364915,0.025321168587221648,0.10663854055366359,0.12296748983271391,0.023230399388804543,
2.276,0.3763390115231081,0.06254399677203347,0.04427444591166418,0.033725731016528496,0.2597476306209733,0.025117600266951402,0.01809349370957766,0.021821169281515087,0.10806852382172243,0.09926887422794331,0.021134552703758122,
2.787,0.3537021679617845,0.060299250657751546,0.03649843685080193,0.03756429367176925,0.18838750205398463,0.02504391071051861,0.012624210300272727,0.032155433645581495,0.11532365600491032,0.1611547510771769,0.022112344099688357,
3.278,0.33545781319554063,0.061538550413639294,0.035881947059576993,0.03597817692497856,0.19683277802454313,0.024833787057441107,0.009973175392757598,0.03239370030963404,0.11625516458988468,0.12310013107529935,0.019649304328249212,
3.777,0.3196500719711013,0.061909094268114695,0.03544552450574135,0.03872401852252721,0.15182508547246548,0.024831393472042593,0.014283686186890304,0.01636440288475716,0.1151244519222127,0.1423516450050452,0.021576140754778414,
4.278,0.30190209079493796,0.054547609776620896,0.039487746972266854,0.031004567470521056,0.16244601887318094,0.022758587557021648,0.01614595348208625,0.0265855892879851,0.09208660644462531,0.11248838282134205,0.021291104790303023,
4.78,0.30320894875172183,0.054584552378131625,0.027899700066245373,0.028504021729275998,0.22046708142202906,0.023572061413073164,0.01569802430441682,0.02380980467353895,0.10485583844040387,0.1009169384611055,0.02214941748553576,
5.279,0.26922547171825734,0.058245500265296034,0.04099475899943569,0.031280020692060116,0.14076326271146317,0.02202570020720736,0.013037632980117238,0.005586598669164573,0.10357801291372774,0.12249565411575122,0.019244355939543684,
5.778,0.24451106698739677,0.05468906817483681,0.035834682640370034,0.03186547748681936,0.11458936143493224,0.018434408312261234,0.011523493570508875,0.003960831976995594,0.10872866127821809,0.09440889330082264,0.019179809286242015,
6.278,0.2506561415130682,0.05185621003383213,0.03768698876612202,0.028313560749996334,0.17698013213693778,0.020877221137946846,0.012584542376881492,0.00469979916541486,0.09433579578889717,0.08182385356433566,0.019508017134272606,
6.788,0.2397505535787752,0.050991492837336685,0.03841727766384145,0.02693119171093392,0.17259091639802007,0.019493726019730796,0.011257989979436583,0.03064175633581554,0.08293054361271525,0.03297838143728515,0.01721261732167976,
7.278,0.21718919992930086,0.05034895412434326,0.03741234882059293,0.024667657456381047,0.1594428514514349,0.01855795405334933,0.013097050579745608,0.007245054121068978,0.10612155963280986,0.05869866920745223,0.01671574380778611,
7.779,0.21485864720241613,0.05289332636409187,0.04209729328637909,0.032193631432760855,0.0927152935141449,0.019161635905803887,0.011154116399421017,0.017956521134341645,0.09767890671463647,0.0684493059869764,0.01814578702844692,
8.277,0.19750618684461385,0.046925303973618146,0.033093980054529945,0.023534455866175773,0.07658155822492899,0.01860271060358794,0.011653020314998652,0.008422879204577427,0.09913230650397509,0.045995681692980794,0.018535974580291336,
8.782,0.1855098759629802,0.043023504350643504,0.01869386400300956,0.01990314098659007,0.15876267302310898,0.01709539244900472,0.008424897303004227,0.007754911911283117,0.08340114383135658,0.02073610604171308,0.014051404935988124,
9.281,0.19118079705741328,0.04752348504810978,0.029333187809211007,0.01944510868536678,0.10734393641530103,0.01973280570760033,0.013968563436937918,0.015039331277721658,0.08671690544877575,0.033864799794676125,0.020246348326345476,
9.784,0.1783954086056351,0.04782375928080691,0.03264331651888685,0.015887557727995483,0.12491891185053754,0.018078270773053663,0.008739801816427228,0.007281595622226389,0.06558354461781302,0.01636353108123032,0.017121385191630808,
10.283,0.17971119047323098,0.05126909507837483,0.02834721690046016,0.02128142001619573,0.11667067444482615,0.018810350217610166,0.013391149292319295,0.026431594337608513,0.09812426119159971,0.04112365438293766,0.016064987371607768,
10.777,0.1881035201206019,0.051362869708053385,0.030287891501456266,0.024902345699650795,0.16326834277487634,0.019960058774077027,0.013846582943787248,0.005946759942531753,0.11202796064792633,0.11848990977733627,0.016345756332730076,
11.278,0.17360091079615753,0.04821002856970422,0.025007117516392906,0.02175635947695355,0.09894750409324557,0.017531887751036535,0.012978160748339632,0.005864203574421909,0.08258927743745971,0.11524965439257169,0.016138934425955462,
11.777,0.17210090909184572,0.04660899492692202,0.019949595777227346,0.013945685903466261,0.09392315362846215,0.01657154642160771,0.011391733918590758,0.006790097020531996,0.08469000278569645,-0.002823751735267376,0.01634490402489097,
12.277,0.1655041106452659,0.04930215370119362,0.026904298590027912,0.016402878228237584,0.1483801593628155,0.01779217096319348,0.009096556034314583,0.013042113904182454,0.07261085391491046,0.06277785020328011,0.01750018960631346,
12.788,0.17579269894570243,0.04607827417470743,0.02737925786536476,0.01773741756370488,0.11967910861617079,0.01766895651024816,0.01166099222984742,0.0015940123623164916,0.08738423107193902,0.015971013031921392,0.01612828293405802,
13.278,0.16855643079613736,0.04969043275952642,0.03378112638300019,0.027370865657605884,0.05989572540015695,0.02110040267853489,0.017446527843540675,0.020062602970569887,0.0811503746055734,0.027708012219038604,0.01870308045563953,
13.788,0.17081961897468415,0.0489966151151163,0.03591904227806293,0.02977900413657989,0.07984026306971323,0.02106194691927037,0.013798157804608408,0.0029506589365864214,0.098497794313769,0.03944362862297181,0.020174296431261552,
14.278,0.16670686408211396,0.04794401956911203,0.013372947758602009,0.01921780253761919,0.11092966367777837,0.021102805971516463,0.012766632866680595,0.012155020191083766,0.07698984857731718,-0.010478033514399897,0.01911434305081934,
14.778,0.1655930422826376,0.04973247359033133,0.033934966180813035,0.01781448076859694,0.09117090514128684,0.02000631321224382,0.006793438371751981,-0.002384591995627253,0.08556273580659261,-0.003242392119389429,0.0168246662131766,
15.278,0.16358230528199683,0.05503230979807792,0.031965295576999876,0.027243449979888458,0.09749618452980438,0.019396159348248215,0.010188152405004324,-0.015480222964972786,0.09754102086378734,0.01969509754722155,0.018544055563477345,
15.777,0.15629004095276622,0.051051065341395,0.028667635415572455,0.026925209894457288,0.07341297663367054,0.020091357296677922,0.009095551620374377,0.020315071364898605,0.10244163606189932,0.06366800988110294,0.018400974472553438,
16.277,0.15526034760688562,0.04696921981241437,0.02357301368942331,0.02237653556362589,0.04833411112423472,0.01726869442889354,0.017065847071566265,0.01592119576995849,0.08222706312188398,-0.00155826261584145,0.021235532835279652,
16.777,0.16430408630659019,0.04918163292856694,0.01962040331049218,0.01594367971748848,0.10653235214152236,0.018940314046875052,0.009906366673803955,0.008319065335628309,0.08476403582750179,-0.0035096052039663857,0.016407622542549783,
17.278,0.16282037831683893,0.050245170068610776,0.025334833670384475,0.019288369009081454,0.06409513203187343,0.02047086391094186,0.012669207051546455,0.01702544487536879,0.09228392908557367,-0.00696905262573377,0.018704138396162005,
17.776,0.16327854040310327,0.05479694451338191,0.03472740660481137,0.02902579038587326,0.08713856171242729,0.020508071108289595,0.010944741375914304,0.015521740912141884,0.10412814633894066,0.04819642288128675,0.017975555155426957,
18.286,0.16857926516596486,0.05437963403042033,0.035912341649339895,0.030087914365875906,0.0725596019133472,0.02187162401532091,0.014416149337580843,0.029983671324258172,0.10993966399515542,0.0619741479260622,0.019387903639188273,
18.778,0.16007094167998392,0.047538243140451415,0.03286211550752206,0.019056846191670047,0.09387744672784042,0.01953637062986921,0.012120919742644525,0.01858908786330031,0.08394861470020323,0.03929888105817029,0.016375868736676666,
19.278,0.1645169066651634,0.04762290664476502,0.036416835762580486,0.01852026746566202,0.14835802885833616,0.020397474080788913,0.01778729440914358,0.025158248411085816,0.07637656475782909,0.09468186612336238,0.021616815619998987,
19.778,0.16040159972457899,0.04897768295746514,0.02014367224968081,0.018845759568012432,0.17633031444266606,0.020298551459323844,0.013373420422148646,0.026063352814691843,0.0827626025019662,0.08165380051039818,0.019271843393753298,
20.288,0.1654972399335299,0.0527575146605866,0.030128650001264193,0.01865153710423412,0.2032462448449597,0.020165269307802085,0.011967082850251762,0.022115544119468207,0.0939326847546146,0.11858251442993127,0.018374025613535495,
20.776,0.14678943999177532,0.05062781865803849,0.038263802175793615,0.023215753399000345,0.09099109479194345,0.01740272360649829,0.009364879463482582,0.025927392196704868,0.10534203447265814,0.022024420840624906,0.015594563523604589,
21.286,0.14025775981519337,0.04681372694992606,0.03663496001522333,0.026039236448504022,0.1552095201424101,0.017833728058805336,0.011114129447506308,-0.0020361929666876657,0.09356021003535268,0.033120348102388036,0.01584155709207087,
21.779,0.16095865561605185,0.04908661511783718,0.03551224611642823,0.017344133460281016,0.18724051875130293,0.01931412543079759,0.015506109372490626,0.012798720467151112,0.07836686830351808,0.04226224945224722,0.0189966690250073,
22.277,0.16420892852693728,0.051570859200834984,0.033457891143346886,0.019080902456710732,0.16150066573710892,0.019532903726530937,0.014405098739186675,0.0037963356793810667,0.07622765798308219,0.004147765534367623,0.01796566894594353,
22.779,0.15804078210731898,0.05406141741518473,0.03534794814969747,0.023394786532408382,0.14745673657688055,0.019074267113331964,0.014718616413452935,0.004576183956784927,0.09981443799999684,0.017590256272919384,0.01732821281321588,
