ROI,n_spikes,spike_times_s
ROI.11 [],7,34.778;41.277;50.778;94.278;96.784;140.278;193.788
ROI.12 [],4,79.786;86.289;88.287;89.778
ROI.10 [],1,32.776
ROI.09 [],1,49.277
