ROI,n_spikes,spike_times_s
ROI.11 [],21,26.278;37.777;68.278;69.780;77.277;100.278;105.783;112.788;133.788;138.276;141.278;143.285;156.777;158.777;162.783;172.778;185.777;187.778;190.779;192.288;196.788
ROI.06 [],14,27.277;31.278;38.277;42.278;46.288;53.277;68.777;76.277;91.277;96.778;114.776;147.786;160.279;169.789
ROI.000 [],3,45.777;77.787;97.278
ROI.04 [],1,17.778
