ROI,n_spikes,spike_times_s
ROI.04 [],2,53.787;157.777
ROI.03 [],2,117.777;126.777
ROI.05 [],2,129.776;188.276
ROI.01 [],1,117.777
ROI.02 [],1,117.777
ROI.08 [],1,20.786
ROI.10 [],1,117.777
ROI.17 [],1,74.786
ROI.20 [],1,117.278
ROI.21 [],1,117.777
