Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 []
0.258,0.0240873879435018,0.0013355022542204857,0.0,-0.03120024705580155,0.03364745064484671
0.776,0.19613313585686817,0.03217649036583851,0.0,0.05098478695319352,0.0397542320199451
1.277,0.2415763789421569,0.027460070235072274,0.0,0.015738345559407688,0.03285908794306226
1.78,0.3147743550999255,0.0386542436504647,0.0,0.046687088653538995,0.05967561694443975
2.287,0.430776854419819,0.05389615246895853,0.0,0.08284009349082347,0.07761056221469365
2.785,0.3357651363766363,0.061738402960255526,0.0,0.059122070854485634,0.06911066411093691
3.277,0.23573373331507427,0.041317603419052856,0.0,0.022133740352116342,0.048470372341616136
3.778,0.24672809367824106,0.0332521331935257,0.0,0.027337773906974547,-0.004153637936161122
4.277,0.24171570429134004,0.039744531951816583,0.0,0.02839851121306226,0.05567754787185287
4.777,0.23950430558073393,0.016379093192100094,0.0,0.010150106378069701,-0.024705873313400083
5.278,0.2529189668104613,0.044486447376093204,0.0,0.03810000228708625,0.06981405201864684
5.777,0.1787261806210934,1.6246066470207173e-05,0.0,-0.0018505128608778758,0.04878012287423899
6.278,0.15849467562194652,0.0132730859921005,0.0,0.031958062389994234,0.0059712685683650435
6.788,0.20669188478104605,0.03661100171238386,0.0,0.056249986401831105,0.02621300830564366
7.279,0.16091535635670257,0.034320233119862535,0.0,0.013880624114137747,0.023113815527082495
7.776,0.1507270855093511,0.03267782413616731,0.0,0.0604228936073326,0.019138936197596507
8.278,0.13126891460164344,-0.0008867149897276449,0.0,0.020330582845947603,-0.0010002814491722712
8.777,0.16123467576097328,0.027518084068571827,0.0,0.04623393217003943,0.05317744566821321
9.286,0.06986801778610958,0.01408171089625928,0.0,0.011000644763910909,0.01700487373367263
9.778,0.13686803427976532,0.036799481959647426,0.0,0.05774052161286161,0.0472069847711692
10.277,0.1222051372570676,0.02874900929718626,0.0,0.08001560988462189,0.011453180962419382
10.777,0.14881597347789724,0.02784627259692097,0.0,0.03106850900613489,0.0461412628261895
11.277,0.1590337914830471,0.021580261072585774,0.0,0.006100960805268284,0.026879140830590013
11.776,0.05107090633437373,0.036176681035390394,0.0,0.030061671654814787,0.0256264231843284
12.287,0.11419731155634609,0.03207498349964765,0.0,0.029296355698166753,0.014213195340176937
12.778,0.12603889335353785,0.07283295061753269,0.0,0.06458781138770259,0.06655464478256486
13.277,0.07380589197228249,0.04449280947321452,0.0,0.08700146989998528,0.060664657329631146
13.777,0.11024652525233307,0.05032932608982936,0.0,0.06050512127210021,0.06326007001980549
14.284,0.08728699705094496,0.0042465878413013025,0.0,-0.029276621765826155,0.014989015411755322
