ROI,mean0,sd0,thr
ROI.01 [],0.014601201801448157,0.006990767542015309,0.04256427196950939
ROI.02 [],0.009345170813250172,0.0038648016434549085,0.024804377387069806
ROI.04 [],0.020431111377200613,0.009716918311969362,0.05929878462507806
ROI.05 [],0.006371071607547706,0.004532810951518181,0.02450231541362043
ROI.03 [],0.013037471673110899,0.006351575930230637,0.038443775394033444
ROI.06 [],0.012976275712533403,0.006799369271010488,0.040173752796575354
ROI.07 [],0.010536818558468615,0.004561504688528737,0.028782837312583562
ROI.08 [],0.008605879852050767,0.0029921151431056667,0.020574340424473432
ROI.09 [],0.007229166497306621,0.003286240244716826,0.020374127476173925
ROI.10 [],0.006600353821546237,0.004173822784570425,0.023295644959827937
ROI.11 [],0.02649842838758467,0.01371321007777967,0.08135126869870335
ROI.12 [],0.02161722386252608,0.011049365653494302,0.06581468647650329
ROI.13 [],0.013037471673110899,0.006351575930230637,0.038443775394033444
ROI.14 [],0.006443668149287237,0.004217445045114618,0.02331344832974571
