ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.05 [],1,5.778000000000006,5.778000000000006,0.0,5.778000000000006,5.778000000000006
ROI.03 [],1,28.777,28.777,0.0,28.777,28.777
ROI.08 [],1,44.77799999999999,44.77799999999999,0.0,44.77799999999999,44.77799999999999
ROI.13 [],1,28.777,28.777,0.0,28.777,28.777
ROI.14 [],1,5.778000000000006,5.778000000000006,0.0,5.778000000000006,5.778000000000006
