Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.257,-0.02321172506114416,-0.016233331133466707,0.0,0.03959110778173029,0.014287626114828221,-0.01302116547955012,-0.014158503855630836,-0.017887215529242842,-0.007106517261459116,-0.006023977236023538,-0.01451491068405532,-0.03740163249213424,0.03371957601710691,-0.01302116547955012,0.013931823456682873
0.777,-0.002712004689271565,-0.007177533272053873,0.0,0.008596001534126065,0.003178640266349769,-0.006917293143692814,0.0006617033141182039,-0.001810724105413925,-0.004345952187513011,-0.001018522702305274,9.132760143403028e-05,-0.00033780350365854946,0.00747528566159207,-0.006917293143692814,0.0023555995603849137
1.287,-0.00450457869446602,0.00335253858315537,0.0,0.024043182535638648,0.008124705725376423,0.009864620171567591,-0.005900024318543621,0.001659329665258849,0.002265392314609066,0.0003157831503267336,0.010563810284176824,-0.01076050663934212,0.017557596082746985,0.009864620171567591,0.006606563096781557
1.776,0.006828870450863824,-0.0002665389030842501,0.0,0.00552538191324139,0.0026587579602345636,6.906213537127338e-05,-0.0007125310330278983,-0.004015380114707167,-0.0018734104263950855,0.0009778767665091594,0.000865578078081143,0.021899662493892778,0.005651044714090856,6.906213537127338e-05,-0.0007817781756866402
2.289,0.013381705880640759,0.006014543916403277,0.0,0.02998179668748103,0.0067096457397401365,0.007715584187992759,0.01140287261685662,0.005987976773220168,0.0077225660282060436,0.005299007920750449,0.015943113289196127,0.031896860622156846,0.021208585976928783,0.007715584187992759,0.006847320330544182
2.776,0.01841440309822423,0.009060827812592102,0.0,0.026457465386523868,0.0026423779145110272,0.010408240238202289,0.014398198224909873,0.01788261931604783,0.007844489027401315,0.01258335379036036,0.007454489557265663,0.03881784770037801,0.01781932592942089,0.010408240238202289,0.00213276220159791
3.286,0.012631173494207108,0.00644552018240961,0.0,0.02695363096103136,0.006799127755080937,0.011457895982052135,0.011805740051952285,0.007604412151486232,0.009262357141538854,0.0031062574379159508,0.00808515126420195,0.021727368697265475,0.028671904198308708,0.011457895982052135,0.00422822070569184
3.777,0.0062230423517396155,0.00038002931645526926,0.0,0.03615281623193352,-2.8604998930682566e-05,0.007141261959978893,0.011891723757091084,0.007768563817356062,0.0022534436592687107,0.002233052216954961,-0.0036710514302008422,0.01867232073010265,0.02839111400417207,0.007141261959978893,0.001448023561637204
4.287,0.00458955201785512,0.003882422813435865,0.0,0.01564696148861725,-9.407717231866686e-08,-0.00020202491240204986,0.006601852933043248,0.009107675266198554,0.006759667797698125,0.006980983429305773,0.005290807634321374,0.01938098834174476,0.014895934835025383,-0.00020202491240204986,0.001536545120273913
4.778,0.0041025290999950744,0.005177698147629674,0.0,0.02563074766067616,0.011125213383694174,0.006781977379216729,0.010933315342012712,0.006533380837910626,0.01431200593444668,0.004592378476892466,0.00717174565287369,0.01085482327475204,0.018803009569655308,0.006781977379216729,0.009494674536778434
