Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 []
0.257,0.0,5.728155350125178,0.8881883134616486,0.11819896530495434,0.09182520196915933,0.012421954776483037,0.03752948670266605,0.013073922127206624,0.1771960322179634,0.028823546119235974,0.06657583515893518,-0.007330733291163891,-0.020276731052485453,0.020639792512855862,0.010409179943224567,0.002022583408433862
0.786,0.0,3.2840938344914217,0.5794914679936077,0.13457267799365444,0.06883160378533734,0.024561073688617915,0.07145662788684724,0.01666474277127347,0.15901583616958592,0.045661323224256936,0.09550629863365072,0.0005587237292202637,0.0225821403484566,0.025471218973126767,0.013061532263752883,0.044987176925699694
1.277,0.0,4.304797878618406,0.938084257814542,0.12377508313107452,0.07659580219878276,0.013283402965558976,0.05272649925770706,0.027007209817340148,0.1532542207827036,0.040664887766048666,0.08753509568106482,0.0023912584669085134,0.0138033698561954,0.031785474346103085,0.017852694763297764,0.05260279220894434
1.792,0.0,2.874355726393243,0.7229026653599279,0.11284615479306026,0.07052834291563316,0.004858051231573862,0.03672390829254516,0.014714763177788704,0.1404694431105737,0.06020743276973492,0.12365184441178219,0.01748326309762552,0.012195861766381105,0.014469787544255699,0.021085996839649495,0.07117145010044121
2.278,0.0,2.9455762368295595,0.6102762328283707,0.08211105438822391,0.058987308398937933,0.0017116956615806102,0.04250997629459662,0.011547622334843898,0.12263660841643677,0.039970007328827245,0.09309447787214005,0.024836177577600645,0.013269322329190385,0.020359364364089614,0.02769194318428415,0.04401931879583539
2.777,0.0,2.7651419491223606,0.2622981102325929,0.09305116232253004,0.04247598933584982,0.0004215953845681071,0.06177959127198777,0.022958658576879218,0.10804715080131504,0.018769757020558348,0.07775220617362329,0.01437609704515928,0.01735076254843372,0.04477108847049697,0.011730651253041114,0.021448998960806556
3.287,0.0,3.252199316793315,0.41820810185116225,0.07041395407227688,0.05299042820131213,-0.000931390685972628,0.035180218596067195,0.009578613480417091,0.09973981458407016,0.04600388620991041,0.09462629191025511,0.022558788128367823,0.041527113986070376,0.023409486112560742,0.009505153165245726,0.013775870776113128
3.778,0.0,2.4809293941365067,0.4150304261146166,0.07252113892459393,0.036022445201256685,0.0050163416124921955,0.028721726633709723,0.013012304717104382,0.0873232757299866,0.022745010160894835,0.12438772275406808,0.01634033193559285,0.01692595978915984,-0.003028277704556,0.01626325734633392,0.05575436593486317
4.277,0.0,2.1653108036154234,0.4067804822486801,0.09348728316523329,0.04520407872734455,0.010435028123698911,0.03154173375865199,0.014176643421066715,0.08139807563680167,0.02178530817839394,0.15116447722499554,0.014023918923006877,0.027465242471006946,0.03925644073552299,0.01994734940262055,0.04523175926442709
4.789,0.0,2.630484048958505,0.3367523761684125,0.07767162408253912,0.044321726439786865,0.0049544084177576475,0.015965407900709758,0.016509010633099327,0.083091369056289,0.030407653185977507,0.07232831179981361,0.03212630443096179,0.029585220682083378,0.026807847031285685,0.032264979169979946,0.045444744228352235
5.278,0.0,2.0107620002874835,0.14744885838615668,0.05115411372393062,0.038112398382271505,0.01582715348666835,0.024182061162788853,0.012303025625161607,0.06673296479546616,0.038251859844248254,0.08543478292126773,0.026250415921449836,0.012927283138580081,0.042742627906328295,0.014780444149285648,0.024236296894729233
5.778,0.0,1.0404240975901213,0.040245568093909605,0.07565562768581224,0.025063800179303986,0.006786488421738886,0.0234518393718083,0.01285557776717355,0.05354300237687312,0.04303382121133081,0.17452095007852017,0.030640812854758035,0.03147889512907728,0.030261325704890728,0.023810223218623878,0.0057726616310327435
6.277,0.0,0.9834364246536198,0.05410959733012925,0.012790750798336397,0.021242119295890455,-7.781360106571152e-05,0.03562082436526951,-0.0021701908746619442,0.054800224439290765,0.01712724947336925,0.03681775812658685,-0.0017362967825209476,-0.0014541811477703846,-0.014573937106919838,0.0043804778467739554,0.04264355071840571
6.777,0.0,1.9533316448492395,0.513561929103381,0.0693874948645311,0.03491553237637688,0.009341061301940536,0.043207298698603784,0.014175197795425457,0.05717212646341815,0.042062650963084994,0.15341586733434562,0.01889482090975423,0.032547382056786915,0.024532763711560913,0.019348952393667303,0.029437656033895226
7.288,0.0,2.170324848512046,0.2731310882082306,0.05715962689802374,0.029570376718255405,0.00761077423832406,0.053825461318796806,0.0031976668412705034,0.04888412642612886,0.027655640659134048,0.14891593024412936,0.01568818357592246,0.020469808747238704,0.02556604418246193,0.014644973503639629,0.0496251555064598
7.777,0.0,0.9787020792924841,-0.17015033037036278,0.045612080449338996,0.014211399919053631,0.002270516318947365,0.02654154882177644,0.006564683769794578,0.04154822991677587,0.02340041948095085,0.07118659819215685,0.016421725600849705,0.012426647767812785,0.010594155892960032,0.005591409274074752,0.045907923735848365
8.277,0.0,0.9285348463916483,0.46184698555632087,0.049056647806983794,0.018376986645441476,-0.004244739559206977,0.022214207819399652,0.008990458721269277,0.03407507313749223,0.015321008621592023,0.07358168745815738,0.019311713114564474,0.017408096378332953,0.0167942703557155,-0.006330686314764984,0.027869408130905438
8.788,0.0,1.4115228266489825,0.428722129486249,0.06849146554696951,0.01653837863374707,0.006116910317946471,0.040338000893970986,0.009661061920603321,0.04134201252233368,0.014517383638912695,0.08915654695704063,0.013130100703600359,0.006145706148166228,0.028493724645330492,0.012299577039558966,0.025187549076508792
9.278,0.0,1.5903158390735035,0.29932857372043153,0.05684229824847789,0.029828445092690496,0.016052823975616786,0.0356331514365555,0.01966613327256026,0.03495711250441218,0.033667702608974316,0.03867926995145744,0.00892641909651936,0.04000956921182172,0.017256875186932613,0.005108191148797692,0.022730497868636654
9.776,0.0,1.1808333147888006,0.6151222895881859,0.04132516928396816,0.009717652617053488,0.018140732995713362,0.01227563950283169,0.0006340155080840692,0.029840279947163876,0.026403154158774134,0.061382552285878834,0.014755895786737167,0.03896611762598031,0.01376128993932635,0.011158581634650064,0.06450807077942805
10.278,0.0,1.3792220901545715,0.8225294086685762,0.05281030715853685,0.01827014513729881,0.011497171756039471,0.03822803500072922,0.008774701003525849,0.026421934177982907,-0.008867166637042503,0.032181100206485014,0.003157371486183208,0.01959406586110412,0.009325233787810179,0.004150731261210922,0.032512183718367955
10.777,0.0,0.7982272334810603,0.12935609695831343,0.060655658004197664,0.012008197939881043,0.0053652151723235595,0.036746845544320846,0.002774181929528418,0.028905760212316056,0.012189778604546064,0.10545549704256277,0.0133391622193189,0.03540306364941769,0.013753718726803307,0.017186947576863926,-0.006073274956156391
11.278,0.0,-0.1721545151123744,0.5110769940728239,0.04182217148619061,0.004114581308272037,0.007462137207662839,0.030415293200005678,0.00287285542790256,0.00782708310973008,0.017782031292290536,0.030663305733703062,0.015318912739817876,0.03947300770864724,0.026592376074202718,-0.0045765288420762645,0.029696581236810127
11.787,0.0,1.3506158492768503,0.23340269009240774,0.06977717443232057,0.030019281576435713,0.019307674061382965,0.030608613748468867,0.010919182574773341,0.02728594304387134,0.02863169002179081,0.07384200156594717,0.02578393050894024,0.02754606006788459,0.025839176518489056,0.007791846649816418,0.018928738917232464
12.278,0.0,0.8830042887128555,0.2815709610765493,0.022724618485730666,0.008029096849209941,0.014884816198903408,0.030195885093891626,0.005270610471319658,0.01633110443588527,0.0028151608203338865,0.05926604910571982,0.008571094056217398,0.002163206363387783,0.02588177118385573,0.001906332986201564,-0.017618325954999497
12.777,0.0,0.9260819987169622,0.3650674990665538,0.05141495442812649,0.024092821686050404,0.00736485991400735,0.012351151223068475,0.009242015748382104,0.019662299427417745,0.035199437255528584,0.07346682767024863,0.012775424885474843,0.01232470685958036,0.005314338516517474,0.00621287840223341,0.026231345555377435
13.286,0.0,0.6367021641806113,0.26665201346512235,0.058669232439735,0.016754967675131762,0.009041342656775376,0.031038096898386946,0.008188474245986913,0.01747376306145746,0.015174014771945235,0.06444892131864695,0.009277398486520002,0.040819124855681475,0.01790069824658217,0.007764527469844831,0.0011001998820614578
13.778,0.0,0.0048481032245698665,-0.0016619440830688828,-0.002769693161539445,0.002511698321341492,0.006689157566860251,0.0006645740197180741,-0.009599418190980685,0.0009135403576976921,-0.004967563087753558,-0.012537132025915389,-0.016236914846767155,-0.007470338277663637,0.0064068210521226986,-0.012363176490317745,-0.0008315329831512289
14.277,0.0,0.552722659587294,0.33939520886586366,0.05267324544893804,0.016999114806092945,0.005829611219529942,0.019675912909885903,0.006987021748274832,0.022846833039949756,0.010570301411444995,0.07756426515700615,0.009011444188956549,-0.0020380336066081004,0.03006178282138203,0.012960944605566018,0.0014634191944764383
14.778,0.0,1.2426628248612908,0.740820970552241,0.057269713693275125,0.01631878365911581,0.012717442831525762,0.022888953192179776,0.012075262167684227,0.03104872413297441,0.030463728486198303,0.13814221776388258,0.033002350200860724,0.04078267091281811,0.02782756637877047,0.02030070363713605,0.06410706744064644
15.278,0.0,-0.06129440072518882,0.26005859982783547,0.03031170767878937,0.01868228980675409,0.01556587973163818,0.022776256961648755,0.020309964657368305,0.018092004363087062,0.02303773748967083,0.09871559639872755,0.011419159518655164,0.027145470782728793,0.016989930405886425,0.009936525913337768,0.04639315447608963
15.777,0.0,0.24213748442170624,0.2035165377095048,0.016697913621581358,0.01437681833598365,0.008567225192605011,0.052263956549538505,0.0040492335957646244,0.019223639584452272,0.018373724067449887,0.07673405750220609,0.010295916233768321,0.03792307461116075,0.030789055643019224,0.017092461548997767,0.037076493700863605
16.278,0.0,0.5198699197474929,0.08032146825966177,0.03366727395257916,0.004005823830904828,0.015784404908638583,0.046251375319617115,0.006408220037406281,0.01333259032473558,0.015964531097069606,0.05233257214824909,0.007225532883770458,0.004467341466256136,-0.014193171722786653,0.016879477530803266,0.043616416373674416
16.778,0.0,0.661316685075208,0.28532847250006915,0.0458654270063471,0.01465982034040714,0.0119881832713885,0.0175862194460814,0.0023985593262103293,0.009972238444850137,-0.00040183038393303895,0.021253002804068118,0.006660996034201316,0.02597532275478859,0.02506177087574881,0.01893451561642465,0.046651797994810985
17.285,0.0,0.6182434930234628,0.20058092625595575,0.009698645184328355,0.01134851136170442,0.0085074319338229,0.0307272178814341,0.010738533147542492,0.0198464746019145,0.00784693301170099,-0.017619159749879248,0.008579569020378595,-0.008267558609241877,0.025486449909989117,0.01332050871252402,-0.003380582877202657
17.778,0.0,0.6352976406903763,0.4369456311936689,0.014656981935278573,0.019728919521462225,0.003589084201592464,0.03304303915614761,0.004916281738383006,0.017583056997449283,0.014055870953049252,0.04233473065826791,0.005757980997055047,0.002100638444004216,0.01555655704190084,0.003679159336346988,-0.01969416246053067
18.277,0.0,1.3209172957064166,0.28579724720878863,0.04058021733508881,0.015450438712477695,0.010945763514901388,0.004680964062419613,0.011043799431378638,0.019911492518576154,0.017224427630431437,0.062321498948196094,0.02429697865321689,0.01339762578397875,0.007925818353658241,0.022965382926220145,0.01980712706640171
