ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],44.776,14.776000000000003,30,50
ROI.01 [],97.786,17.786,80,100
ROI.01 [],131.286,1.2860000000000014,130,150
ROI.05 [],33.776,3.7760000000000034,30,50
ROI.03 [],97.786,17.786,80,100
ROI.06 [],97.282,17.281999999999996,80,100
ROI.06 [],122.276,42.275999999999996,80,100
ROI.06 [],131.778,1.7779999999999916,130,150
ROI.07 [],44.278,14.277999999999999,30,50
ROI.07 [],98.278,18.278000000000006,80,100
ROI.07 [],131.286,1.2860000000000014,130,150
ROI.08 [],98.278,18.278000000000006,80,100
ROI.14 [],97.282,17.281999999999996,80,100
